month_date,dpd_bucket,grade,balance,count,gco_amount,recovery_amount,nco_amount,loss_rate,total_ecl_simple,total_ecl_dcf,alll_ratio_simple,alll_ratio_dcf
2014-09-01,Current,D,615305948.2203691,48230,1562772.178253851,341936.9,1220835.278253851,0.0019321087928696147,4241944.8644561,-3320842.5713953255,0.006713353650138824,-0.005255605933263757
2014-09-01,Current,E,331258474.91259825,21951,1440244.495795364,200653.39,1239591.105795364,0.0036032180037759,3077105.640081949,-1878047.965196508,0.008944467566786499,-0.00545907130868675
2014-09-01,Current,F,127127228.60795237,8232,799442.3556145387,82966.26,716476.0956145386,0.005276486357632068,1409934.2642702553,-523347.69765286613,0.010383457251562558,-0.003854192769118068
2014-09-01,Current,G,36924955.49747874,1973,198217.1578630326,5020.92,193196.23786303258,0.004984630320008067,461252.46060996124,-217968.40352099194,0.011900713107906115,-0.005623773656321214
2014-09-01,30+,A,501483.6172719969,56,167344.00134921822,174759.69,-7415.6886507817835,-1.5516999577351018e-05,520340.42678743345,-1592465.5273796895,0.0010887892632450331,-0.0033321634819028813
2014-09-01,30+,B,2442552.6690129726,306,1097961.338667183,558634.58,539326.758667183,0.0005953602360531514,2183424.767887397,-2728937.3920288594,0.002410272185318952,-0.0030124609687597038
2014-09-01,30+,C,3988994.449409967,414,1508776.6194708624,384377.11,1124399.5094708623,0.0011560644522889017,4348874.797234356,-4422969.4810311785,0.004471346277004072,-0.004547527589179673
2014-09-01,30+,D,3597100.830685865,346,1562772.178253851,341936.9,1220835.278253851,0.0019321087928696147,4241944.8644561,-3320842.5713953255,0.006713353650138824,-0.005255605933263757
2014-09-01,30+,E,2992471.6739100115,191,1440244.495795364,200653.39,1239591.105795364,0.0036032180037759,3077105.640081949,-1878047.965196508,0.008944467566786499,-0.00545907130868675
2014-09-01,30+,F,2052684.6612110948,121,799442.3556145387,82966.26,716476.0956145386,0.005276486357632068,1409934.2642702553,-523347.69765286613,0.010383457251562558,-0.003854192769118068
2014-09-01,30+,G,370367.3239331289,19,198217.1578630326,5020.92,193196.23786303258,0.004984630320008067,461252.46060996124,-217968.40352099194,0.011900713107906115,-0.005623773656321214
2014-09-01,60+,A,434662.6261618064,75,167344.00134921822,174759.69,-7415.6886507817835,-1.5516999577351018e-05,520340.42678743345,-1592465.5273796895,0.0010887892632450331,-0.0033321634819028813
2014-09-01,60+,B,2358355.708818899,297,1097961.338667183,558634.58,539326.758667183,0.0005953602360531514,2183424.767887397,-2728937.3920288594,0.002410272185318952,-0.0030124609687597038
2014-09-01,60+,C,4109497.705730892,394,1508776.6194708624,384377.11,1124399.5094708623,0.0011560644522889017,4348874.797234356,-4422969.4810311785,0.004471346277004072,-0.004547527589179673
2014-09-01,60+,D,3448778.5480076578,338,1562772.178253851,341936.9,1220835.278253851,0.0019321087928696147,4241944.8644561,-3320842.5713953255,0.006713353650138824,-0.005255605933263757
2014-09-01,60+,E,2246875.409444029,162,1440244.495795364,200653.39,1239591.105795364,0.0036032180037759,3077105.640081949,-1878047.965196508,0.008944467566786499,-0.00545907130868675
2014-09-01,60+,F,1436330.7011138136,91,799442.3556145387,82966.26,716476.0956145386,0.005276486357632068,1409934.2642702553,-523347.69765286613,0.010383457251562558,-0.003854192769118068
2014-09-01,60+,G,337770.63646362367,18,198217.1578630326,5020.92,193196.23786303258,0.004984630320008067,461252.46060996124,-217968.40352099194,0.011900713107906115,-0.005623773656321214
2014-09-01,90+,A,469043.2642832541,72,167344.00134921822,174759.69,-7415.6886507817835,-1.5516999577351018e-05,520340.42678743345,-1592465.5273796895,0.0010887892632450331,-0.0033321634819028813
2014-09-01,90+,B,2169441.768259972,284,1097961.338667183,558634.58,539326.758667183,0.0005953602360531514,2183424.767887397,-2728937.3920288594,0.002410272185318952,-0.0030124609687597038
2014-09-01,90+,C,2941311.0070876107,301,1508776.6194708624,384377.11,1124399.5094708623,0.0011560644522889017,4348874.797234356,-4422969.4810311785,0.004471346277004072,-0.004547527589179673
2014-09-01,90+,D,3234182.888100567,288,1562772.178253851,341936.9,1220835.278253851,0.0019321087928696147,4241944.8644561,-3320842.5713953255,0.006713353650138824,-0.005255605933263757
2014-09-01,90+,E,2162225.3132009725,158,1440244.495795364,200653.39,1239591.105795364,0.0036032180037759,3077105.640081949,-1878047.965196508,0.008944467566786499,-0.00545907130868675
2014-09-01,90+,F,1670311.5305064747,105,799442.3556145387,82966.26,716476.0956145386,0.005276486357632068,1409934.2642702553,-523347.69765286613,0.010383457251562558,-0.003854192769118068
2014-09-01,90+,G,224573.5939712649,12,198217.1578630326,5020.92,193196.23786303258,0.004984630320008067,461252.46060996124,-217968.40352099194,0.011900713107906115,-0.005623773656321214
2014-09-01,120+,A,300193.73928352457,46,167344.00134921822,174759.69,-7415.6886507817835,-1.5516999577351018e-05,520340.42678743345,-1592465.5273796895,0.0010887892632450331,-0.0033321634819028813
2014-09-01,120+,B,1651151.9692140452,225,1097961.338667183,558634.58,539326.758667183,0.0005953602360531514,2183424.767887397,-2728937.3920288594,0.002410272185318952,-0.0030124609687597038
2014-09-01,120+,C,2948337.386231771,303,1508776.6194708624,384377.11,1124399.5094708623,0.0011560644522889017,4348874.797234356,-4422969.4810311785,0.004471346277004072,-0.004547527589179673
2014-09-01,120+,D,2305913.4626175123,232,1562772.178253851,341936.9,1220835.278253851,0.0019321087928696147,4241944.8644561,-3320842.5713953255,0.006713353650138824,-0.005255605933263757
2014-09-01,120+,E,2061687.5620660007,134,1440244.495795364,200653.39,1239591.105795364,0.0036032180037759,3077105.640081949,-1878047.965196508,0.008944467566786499,-0.00545907130868675
2014-09-01,120+,F,1340866.7126416285,87,799442.3556145387,82966.26,716476.0956145386,0.005276486357632068,1409934.2642702553,-523347.69765286613,0.010383457251562558,-0.003854192769118068
2014-09-01,120+,G,268100.73561112233,15,198217.1578630326,5020.92,193196.23786303258,0.004984630320008067,461252.46060996124,-217968.40352099194,0.011900713107906115,-0.005623773656321214
2014-09-01,150+,A,313272.5449060781,53,167344.00134921822,174759.69,-7415.6886507817835,-1.5516999577351018e-05,520340.42678743345,-1592465.5273796895,0.0010887892632450331,-0.0033321634819028813
2014-09-01,150+,B,1281766.78084333,180,1097961.338667183,558634.58,539326.758667183,0.0005953602360531514,2183424.767887397,-2728937.3920288594,0.002410272185318952,-0.0030124609687597038
2014-09-01,150+,C,2713725.6188405766,296,1508776.6194708624,384377.11,1124399.5094708623,0.0011560644522889017,4348874.797234356,-4422969.4810311785,0.004471346277004072,-0.004547527589179673
2014-09-01,150+,D,2108255.77831458,207,1562772.178253851,341936.9,1220835.278253851,0.0019321087928696147,4241944.8644561,-3320842.5713953255,0.006713353650138824,-0.005255605933263757
2014-09-01,150+,E,1653995.8131496876,116,1440244.495795364,200653.39,1239591.105795364,0.0036032180037759,3077105.640081949,-1878047.965196508,0.008944467566786499,-0.00545907130868675
2014-09-01,150+,F,1276213.167755479,77,799442.3556145387,82966.26,716476.0956145386,0.005276486357632068,1409934.2642702553,-523347.69765286613,0.010383457251562558,-0.003854192769118068
2014-09-01,150+,G,277918.1893307217,14,198217.1578630326,5020.92,193196.23786303258,0.004984630320008067,461252.46060996124,-217968.40352099194,0.011900713107906115,-0.005623773656321214
2014-09-01,180+,A,249179.99427307828,38,167344.00134921822,174759.69,-7415.6886507817835,-1.5516999577351018e-05,520340.42678743345,-1592465.5273796895,0.0010887892632450331,-0.0033321634819028813
2014-09-01,180+,B,1409610.3519151926,203,1097961.338667183,558634.58,539326.758667183,0.0005953602360531514,2183424.767887397,-2728937.3920288594,0.002410272185318952,-0.0030124609687597038
2014-09-01,180+,C,2579101.407808128,284,1508776.6194708624,384377.11,1124399.5094708623,0.0011560644522889017,4348874.797234356,-4422969.4810311785,0.004471346277004072,-0.004547527589179673
2014-09-01,180+,D,1866557.155099079,199,1562772.178253851,341936.9,1220835.278253851,0.0019321087928696147,4241944.8644561,-3320842.5713953255,0.006713353650138824,-0.005255605933263757
2014-09-01,180+,E,1647613.0312669405,133,1440244.495795364,200653.39,1239591.105795364,0.0036032180037759,3077105.640081949,-1878047.965196508,0.008944467566786499,-0.00545907130868675
2014-09-01,180+,F,882955.7427033312,58,799442.3556145387,82966.26,716476.0956145386,0.005276486357632068,1409934.2642702553,-523347.69765286613,0.010383457251562558,-0.003854192769118068
2014-09-01,180+,G,354702.40109213005,18,198217.1578630326,5020.92,193196.23786303258,0.004984630320008067,461252.46060996124,-217968.40352099194,0.011900713107906115,-0.005623773656321214
2014-09-01,GCO,A,167344.00134921822,39,167344.00134921822,174759.69,-7415.6886507817835,-1.5516999577351018e-05,520340.42678743345,-1592465.5273796895,0.0010887892632450331,-0.0033321634819028813
2014-09-01,GCO,B,1097961.338667183,170,1097961.338667183,558634.58,539326.758667183,0.0005953602360531514,2183424.767887397,-2728937.3920288594,0.002410272185318952,-0.0030124609687597038
2014-09-01,GCO,C,1508776.6194708624,189,1508776.6194708624,384377.11,1124399.5094708623,0.0011560644522889017,4348874.797234356,-4422969.4810311785,0.004471346277004072,-0.004547527589179673
2014-09-01,GCO,D,1562772.178253851,168,1562772.178253851,341936.9,1220835.278253851,0.0019321087928696147,4241944.8644561,-3320842.5713953255,0.006713353650138824,-0.005255605933263757
2014-09-01,GCO,E,1440244.495795364,105,1440244.495795364,200653.39,1239591.105795364,0.0036032180037759,3077105.640081949,-1878047.965196508,0.008944467566786499,-0.00545907130868675
2014-09-01,GCO,F,799442.3556145387,55,799442.3556145387,82966.26,716476.0956145386,0.005276486357632068,1409934.2642702553,-523347.69765286613,0.010383457251562558,-0.003854192769118068
2014-09-01,GCO,G,198217.1578630326,12,198217.1578630326,5020.92,193196.23786303258,0.004984630320008067,461252.46060996124,-217968.40352099194,0.011900713107906115,-0.005623773656321214
2014-10-01,Current,A,552245264.8218311,51477,235194.37151743323,198213.19,36981.18151743323,6.667584349433514e-05,615964.7894835564,-2229409.4004964926,0.0011105640819579002,-0.004019551192603998
2014-10-01,Current,B,974638213.4941108,98169,1343765.3198725139,601480.76,742284.5598725139,0.0007522644666843138,2459058.1883865315,-3485856.827681491,0.0024921198643145692,-0.003532723660403315
2014-10-01,Current,C,1053565333.8561462,89490,2489469.8343972615,452821.45,2036648.3843972615,0.001896048034744821,4936562.085463154,-5268605.621372765,0.004595765725809491,-0.004904886582671319
2014-10-01,Current,D,682159235.1854885,53206,1809064.2265236517,426723.84,1382340.3865236517,0.00197390906937979,4857121.962074026,-3846041.5019303104,0.006935713653084128,-0.005491944152021211
2014-10-01,Current,E,366922625.5781552,24258,1607430.204810351,190222.53,1417207.6748103509,0.003716037414707106,3554871.265129601,-2270679.307722647,0.009321170679841636,-0.00595391163502395
2014-10-01,Current,F,136674604.520417,8814,867442.2960322424,93264.20999999999,774178.0860322424,0.005298733720790932,1575387.4985088706,-638507.747155062,0.01078247887956076,-0.004370160550754562
2014-10-01,Current,G,39139055.230631,2099,349867.70186151064,5973.41,343894.29186151066,0.008373909952519843,507112.09196301934,-236713.35586610466,0.012348303226976488,-0.005764027997823825
2014-10-01,30+,A,475840.54566699226,61,235194.37151743323,198213.19,36981.18151743323,6.667584349433514e-05,615964.7894835564,-2229409.4004964926,0.0011105640819579002,-0.004019551192603998
