month_date,grade,total_ecl_dcf,total_balance,ecl_rate_dcf
2012-10-01,E,-241218.852246486,73540051.23606418,-0.0032801017702880227
2012-10-01,F,-130307.39724563721,34539865.89672262,-0.0037726665655063146
2012-10-01,G,-26932.05308070396,8585922.393712405,-0.0031367687530493744
2012-11-01,A,-376676.11588306364,121088124.85185778,-0.0031107601702801044
2012-11-01,B,-761021.9267670228,221151625.03346753,-0.003441177186248824
2012-11-01,C,-523201.579959586,150308709.761943,-0.003480846723973786
2012-11-01,D,-408111.09765704477,120590295.08663763,-0.003384278124237435
2012-11-01,E,-277031.5524602441,82113352.96187536,-0.003373769825096143
2012-11-01,F,-151150.1995464751,39069018.54992392,-0.0038687995029445
2012-11-01,G,-31028.57388137508,9422754.644127287,-0.0032929408706098037
2012-12-01,A,-415635.735019614,131867552.89941779,-0.0031519181624356137
2012-12-01,B,-844715.3475895007,242772385.72174618,-0.003479453995882679
2012-12-01,C,-619046.8440712154,171247644.48005962,-0.0036149218049145093
2012-12-01,D,-421454.398893836,128915748.6132645,-0.003269223531084327
2012-12-01,E,-282974.4167322325,87382617.10466619,-0.0032383376248995613
2012-12-01,F,-152941.56589092978,41272557.0203229,-0.0037056479397586215
2012-12-01,G,-29916.468438175016,9746436.066681826,-0.003069477728422639
2013-01-01,A,-445242.2928247277,141815845.19459954,-0.0031395807162011183
2013-01-01,B,-964908.8243867923,270808014.53887093,-0.003563073367787246
2013-01-01,C,-740826.9599185076,196467695.82526165,-0.003770731655434077
2013-01-01,D,-430988.9796128636,136985189.135255,-0.0031462450965214802
2013-01-01,E,-285294.924710991,92062777.40544224,-0.0030989172035790213
2013-01-01,F,-149973.72710947646,42869351.7456685,-0.003498390365201399
2013-01-01,G,-25522.05688777386,9785583.063169876,-0.0026081283785563633
2013-02-01,A,-489294.56172248896,153961831.2531357,-0.0031780250841393107
2013-02-01,B,-1111255.4628560115,303328743.36248726,-0.0036635349836531207
2013-02-01,C,-882793.4842245304,226043498.84205562,-0.0039054141735850967
2013-02-01,D,-440815.53172917716,145243304.34586173,-0.0030350144794246887
2013-02-01,E,-285024.00927745365,96397088.99981098,-0.002956769880032503
2013-02-01,F,-147727.7370300211,44665413.33258969,-0.003307430201753735
2013-02-01,G,-23091.483810221896,10045034.950768327,-0.002298795765609125
2013-03-01,A,-554684.1277136322,169653342.36404634,-0.003269514882432303
2013-03-01,B,-1215783.4908185117,331755128.6491112,-0.0036647014192941517
2013-03-01,C,-1017459.1046207946,256538121.17274103,-0.003966112716385275
2013-03-01,D,-465606.2554204043,156252171.54763484,-0.0029798386211769235
2013-03-01,E,-289215.47602559597,101603626.41219017,-0.0028465074155157965
2013-03-01,F,-155661.64959058308,47865060.15163864,-0.00325209347063265
2013-03-01,G,-20330.355233934715,10103040.620136373,-0.0020123006526781926
2013-04-01,A,-606934.940778706,183635922.72811577,-0.0033050991971614965
2013-04-01,B,-1318737.4233754117,360208590.13499415,-0.0036610382414289256
2013-04-01,C,-1158397.549446588,288446498.714175,-0.0040159875561341365
2013-04-01,D,-511695.4897516,170436059.0555367,-0.003002272480290475
2013-04-01,E,-312168.19417815795,109275447.46675153,-0.00285670936532325
2013-04-01,F,-167448.38280514086,51589528.9694402,-0.0032457823544838203
2013-04-01,G,-21536.610226154124,10659644.50730939,-0.0020203872850906354
2013-05-01,A,-611788.2678088256,192255770.21450672,-0.0031821581590307083
2013-05-01,B,-1406616.5503054284,388329535.33734673,-0.0036222239678047746
2013-05-01,C,-1280291.2207120883,320490466.23629326,-0.003994787226426096
2013-05-01,D,-562117.2499149765,186617520.30463147,-0.0030121354575786095
2013-05-01,E,-360259.37962414837,121305603.78796287,-0.002969849441200315
2013-05-01,F,-213852.56597116237,59414609.62673064,-0.0035993262821161424
2013-05-01,G,-33075.33570831193,12530971.408078559,-0.002639486966428531
2013-06-01,A,-620684.4277938856,201109802.2639609,-0.0030862962461631984
2013-06-01,B,-1502237.3362022545,420476077.9338168,-0.0035727058328362442
2013-06-01,C,-1397505.9545536921,354402061.98605597,-0.003943278283207837
2013-06-01,D,-606212.5998212561,202754945.45671907,-0.002989878241715494
2013-06-01,E,-394256.62401898694,132090650.18333787,-0.00298474285251659
2013-06-01,F,-257713.673538648,67956256.25796434,-0.0037923465436406297
2013-06-01,G,-44088.262408054,14289905.271250386,-0.0030852732450756277
2013-07-01,A,-643376.8464581511,212410554.53652507,-0.003028930685021677
2013-07-01,B,-1616048.0017824667,456533912.3496608,-0.0035398202807434167
2013-07-01,C,-1535651.2714717991,392973995.18155926,-0.003907768173724339
2013-07-01,D,-646912.3744024477,219914317.57842433,-0.0029416564665997714
2013-07-01,E,-425492.9752711876,143257121.23532835,-0.0029701348987198387
2013-07-01,F,-287859.0891652144,75217351.22220814,-0.0038270303924265703
2013-07-01,G,-50066.61472085202,15582019.774527986,-0.0032131017316956684
2013-08-01,A,-656060.4244598245,222867628.2645317,-0.0029437223771283487
2013-08-01,B,-1718917.874054189,492756518.65384537,-0.003488371658177302
2013-08-01,C,-1678296.321749349,433730043.4601019,-0.0038694490894858485
2013-08-01,D,-678388.867901603,236232204.11670023,-0.0028717035868931506
2013-08-01,E,-463998.640729258,156065359.50868413,-0.0029731046158480746
2013-08-01,F,-314101.9726519236,82364881.60081905,-0.0038135424533749357
2013-08-01,G,-65113.763345953805,18073775.060996003,-0.003602665360512987
2013-09-01,A,-659998.6982015822,232479214.5615449,-0.0028389578803693816
2013-09-01,B,-1809613.4297984545,529099664.36843455,-0.0034201749720603565
2013-09-01,C,-1820484.5930184543,476804930.1756798,-0.0038180909588071852
2013-09-01,D,-709823.5588108156,253655099.8694864,-0.002798380790199142
2013-09-01,E,-503348.4224815071,169005153.91821784,-0.0029783022044705164
2013-09-01,F,-344099.0418693438,90289946.66103072,-0.0038110449124659574
2013-09-01,G,-75526.80748716622,20153390.924061067,-0.0037475979983594234
2013-10-01,A,-692921.169746803,246835856.21492696,-0.0028072143989625923
2013-10-01,B,-1925202.2424995948,571543178.6381994,-0.003368428343571036
2013-10-01,C,-1962914.1513726183,522113040.2854004,-0.0037595577967170462
2013-10-01,D,-755235.1044400327,274122971.2803396,-0.002755096010059187
2013-10-01,E,-526077.5832615545,181124094.67404905,-0.0029045146324031806
2013-10-01,F,-365986.8682742942,98083924.12784925,-0.003731364456801729
2013-10-01,G,-81059.19432326905,21891893.92035207,-0.0037027035951380785
2013-11-01,A,-813800.1138959798,273703956.0806151,-0.002973285901853344
2013-11-01,B,-2019337.6410318143,612406205.5474256,-0.0032973827220231094
2013-11-01,C,-2046775.1673936213,561354268.8914983,-0.0036461380643552804
2013-11-01,D,-835253.60954941,300771318.6394625,-0.0027770387593061578
2013-11-01,E,-537236.8018136674,192254095.72959793,-0.0027944101777123216
2013-11-01,F,-357647.5671908357,101750739.84639992,-0.003514938247434176
2013-11-01,G,-83762.09996660457,23048754.488321364,-0.003634126955061551
2013-12-01,A,-915182.8418258288,297997370.56435835,-0.003071110460111181
2013-12-01,B,-2088318.509360325,652126077.0344502,-0.0032023232667783724
2013-12-01,C,-2138082.981406967,603382710.2116061,-0.0035434939470790306
2013-12-01,D,-930552.0833314509,331224638.459796,-0.0028094289351738586
2013-12-01,E,-556650.1623084826,204986397.2663888,-0.0027155468349692067
2013-12-01,F,-342889.2967152159,104981583.89075385,-0.0032661852108464475
2013-12-01,G,-85894.0907258204,24131321.236407362,-0.0035594441715122676
2014-01-01,A,-1040282.8742176775,320657757.1006869,-0.003244215526309652
2014-01-01,B,-2284141.616170808,689650803.793684,-0.00331202632347563
2014-01-01,C,-2577798.1061356138,651654755.2008349,-0.0039557727240725135
2014-01-01,D,-1286139.0120840068,364313417.9355594,-0.0035303092029168744
2014-01-01,E,-675485.974919113,215309183.36133918,-0.0031372836233626387
2014-01-01,F,-352376.79929711757,107335396.57173224,-0.0032829505508150257
2014-01-01,G,-95003.27360529044,25300596.308353227,-0.003754981599936608
2014-02-01,A,-1122881.0683693031,339780064.26118636,-0.003304729107079552
2014-02-01,B,-2408951.7785978564,720781259.6658095,-0.0033421398604547067
2014-02-01,C,-2948013.9630181757,695925752.1497506,-0.004236104144603944
2014-02-01,D,-1605751.92943035,397118603.48701006,-0.004043507192386858
2014-02-01,E,-830118.3849862008,228326735.0978376,-0.0036356600317982764
2014-02-01,F,-369458.91688210226,109929694.96018653,-0.003360865478758128
2014-02-01,G,-100131.52453800745,26116834.344240658,-0.0038339839820628442
2014-03-01,A,-1171588.6146090305,355676582.4159114,-0.003293971749984457
2014-03-01,B,-2506101.411772707,751118739.2593956,-0.0033364916634136
2014-03-01,C,-3324028.8898844672,744371690.6956099,-0.0044655498475206475
2014-03-01,D,-1910078.667735001,430061882.5759973,-0.004441404237673787
2014-03-01,E,-1012254.3545330167,244509026.96928754,-0.004139946762211624
2014-03-01,F,-405151.8873698328,114408084.8599631,-0.003541287207680678
2014-03-01,G,-111230.96074272615,27366363.578819253,-0.004064513738639926
2014-04-01,A,-1269728.4667371814,378095406.60192406,-0.0033582224078009203
2014-04-01,B,-2653250.0856196126,786217549.7165952,-0.003374702188441379
2014-04-01,C,-3669185.4786681975,790049144.4176235,-0.0046442496705352415
2014-04-01,D,-2241642.886244721,465576557.5312186,-0.004814767517787685
2014-04-01,E,-1210380.885966295,262374065.01919797,-0.004613187991266328
2014-04-01,F,-434512.83808101347,117938223.69764486,-0.003684240990393095
2014-04-01,G,-121319.32455823914,28582695.96026277,-0.0042445025034343825
2014-05-01,A,-1345222.4304834222,399243464.559564,-0.003369428806974812
2014-05-01,B,-2724092.687849969,815689063.5722291,-0.0033396214433966736
2014-05-01,C,-3969128.952724719,835520127.4189272,-0.004750488734467806
2014-05-01,D,-2557421.998410569,502365202.8221173,-0.005090762624568421
2014-05-01,E,-1386698.7943004218,279567436.7303219,-0.0049601584881220195
2014-05-01,F,-451984.26949480653,121205714.28511167,-0.0037290673311953424
2014-05-01,G,-129308.20476214752,29843474.514285173,-0.004332880365530213
2014-06-01,A,-1359770.631836489,413142561.2357292,-0.0032912867359135064
2014-06-01,B,-2703897.3667119103,836263561.4083713,-0.0032333076454487777
2014-06-01,C,-4116103.2312572463,870232575.5311412,-0.00472988870675751
2014-06-01,D,-2807595.5002839416,535122857.2200249,-0.00524663722059914
2014-06-01,E,-1539635.6053281182,295889705.9336121,-0.005203410508892667
2014-06-01,F,-455450.4103856825,123560447.21599501,-0.003686053430913157
2014-06-01,G,-138144.71967575478,31208181.139848087,-0.004426554660674058
2014-07-01,A,-1535039.5489939088,446800773.56392586,-0.0034356241972223972
2014-07-01,B,-3033523.250782918,892600310.2576457,-0.0033985236347355775
2014-07-01,C,-4746836.405019095,947021520.1223433,-0.005012384939685281
2014-07-01,D,-3435841.203086178,601132863.999935,-0.005715610323188966
2014-07-01,E,-1903807.9799492822,327868466.21055996,-0.005806621179380637
2014-07-01,F,-534127.4611010131,131053750.0763768,-0.004075636605512845
2014-07-01,G,-172607.85379247126,33995806.76668292,-0.005077327770954181
2014-08-01,A,-1613388.8742765766,469642718.9022607,-0.003435353747307526
2014-08-01,B,-2992973.071343461,913939040.7625239,-0.0032748060186227994
2014-08-01,C,-4735159.947257695,974874093.7983906,-0.004857201537491007
2014-08-01,D,-3541665.1768261637,630430949.1517365,-0.005617847888958464
2014-08-01,E,-1997261.5301423213,343699875.1000426,-0.005811062717322686
2014-08-01,F,-556280.2873111427,136326245.83567208,-0.004080507637404495
2014-08-01,G,-212977.45457536704,37455199.56464447,-0.005686191958683498
2014-09-01,A,-1582165.6235210611,478074726.40573496,-0.003309452552357475
2014-09-01,B,-2694884.9084542147,906981031.801294,-0.002971269314311993
2014-09-01,C,-4388907.392517578,974118484.7068135,-0.004505516999647671
2014-09-01,D,-3299693.092541374,633429509.0614482,-0.0052092506669456015
2014-09-01,E,-1867186.4795322916,345463588.21143126,-0.005404872013283012
2014-09-01,F,-518672.3616657722,136586033.47949874,-0.0037974040862942533
2014-09-01,G,-216747.04009802119,38956605.535743766,-0.005563807141747752
2014-10-01,A,-2219070.183195446,554876569.4082681,-0.003999214069467573
2014-10-01,B,-3450984.3709027027,988077278.2614214,-0.0034926259785822695
2014-10-01,C,-5233320.731437741,1076643893.7076106,-0.004860772221923713
2014-10-01,D,-3824301.94090847,702115075.2617676,-0.005446830691511169
2014-10-01,E,-2259580.7541342634,382983481.2643107,-0.005899943116802067
2014-10-01,F,-633718.5738087522,146973687.0757156,-0.004311782513030942
2014-10-01,G,-235459.33392453747,41417217.81804319,-0.0056850591693283865
2014-11-01,A,-2350051.3002636237,585209945.6892805,-0.004015740534784746
2014-11-01,B,-3705124.562551196,1027713679.5683603,-0.0036052109028142433
2014-11-01,C,-5427692.984328005,1124607326.1631408,-0.004826300574482154
2014-11-01,D,-3892003.0902145836,733859769.4766375,-0.005303469752797896
2014-11-01,E,-2341596.204035206,400653533.4453482,-0.00584444166484461
2014-11-01,F,-650216.604169413,151250394.3903666,-0.004298941545178717
2014-11-01,G,-231986.63035858388,42403590.89142904,-0.005470919454735965
2014-12-01,A,-2196037.928196749,588226195.1669062,-0.003733322225770028
2014-12-01,B,-3332994.035002311,1018599111.3319496,-0.003272135227610784
2014-12-01,C,-4905753.867901776,1118483872.6615438,-0.004386074746190167
2014-12-01,D,-3488596.2696588133,730452890.4457934,-0.004775936018994644
2014-12-01,E,-2124912.4819885427,400050826.8429288,-0.005311606274526819
2014-12-01,F,-582269.2152132008,150323775.48837876,-0.0038734339482992485
2014-12-01,G,-204131.38895279245,41999531.511455685,-0.004860325379989395
2015-01-01,A,-2582200.839826785,648321036.8643254,-0.0039829045997271315
2015-01-01,B,-3898251.4265980013,1090123078.8369462,-0.003575973669649349
2015-01-01,C,-5470614.138242587,1200948606.2209957,-0.004555244171069797
2015-01-01,D,-3802357.3628063463,785057026.8472294,-0.004843415488014322
2015-01-01,E,-2394168.639205075,431804440.3436262,-0.00554456697411406
2015-01-01,F,-683532.5795164157,160075654.59144577,-0.004270059561905066
2015-01-01,G,-230506.5217988826,45100609.30250524,-0.005110940303551031
2015-02-01,A,-2716055.504366219,680987404.4353057,-0.003988407842313104
2015-02-01,B,-3971379.1226968598,1120366625.5750792,-0.003544713874941043
2015-02-01,C,-5453473.559791275,1238540029.9564211,-0.0044031467921009865
2015-02-01,D,-3716297.2595891114,806326115.3672491,-0.004608925828845922
2015-02-01,E,-2414983.720035268,447581578.61610645,-0.005395628049532876
2015-02-01,F,-666676.6262122199,162393117.97923028,-0.0041053256105193225
2015-02-01,G,-228438.19927875712,46564696.678982526,-0.004905823844480558
2015-03-01,A,-2800712.532760377,710268178.6346499,-0.003943176136856072
2015-03-01,B,-4049564.0354960565,1155024669.2453117,-0.0035060411637285846
2015-03-01,C,-5478170.750915818,1279865336.2854774,-0.0042802712094812895
2015-03-01,D,-3649506.9270388093,830933254.8451551,-0.004392057852731983
2015-03-01,E,-2439393.489927421,464193067.13225794,-0.005255126934570069
2015-03-01,F,-667963.3611167468,166257933.31008482,-0.004017633010455746
2015-03-01,G,-222266.28723768564,47780372.22310877,-0.004651832476311005
2015-04-01,A,-3088724.532522354,762334574.0750026,-0.004051665289181111
2015-04-01,B,-4475838.497763003,1213269710.0441406,-0.0036890713257814417
2015-04-01,C,-5819192.786026895,1347097978.7649713,-0.004319799211162035
2015-04-01,D,-3774492.3233341496,870905608.5430399,-0.004333985550567981
2015-04-01,E,-2671268.2536340645,494240837.2170933,-0.005404790645538504
2015-04-01,F,-723758.6165738243,172917243.75184327,-0.004185578030682143
2015-04-01,G,-230603.53180235656,49581179.48982644,-0.004651029567573601
2015-05-01,A,-3307796.748742981,809087034.4168538,-0.004088307695014619
2015-05-01,B,-4606548.464970931,1254842572.4250038,-0.003671017039267883
2015-05-01,C,-5911350.874296346,1397296174.4928076,-0.0042305639865091995
2015-05-01,D,-3733436.9477676135,899485677.445822,-0.00415063523676005
2015-05-01,E,-2788700.262251305,517625331.8680451,-0.005387487996747057
2015-05-01,F,-784394.4757133961,180428341.19572914,-0.004347401691525185
2015-05-01,G,-232658.16210460715,51220023.77213535,-0.004542328272623285
2015-06-01,A,-3357843.9251172915,841526844.3908792,-0.003990180405412728
2015-06-01,B,-4573469.007627642,1285290328.065171,-0.0035583158977881475
2015-06-01,C,-5790349.2171999365,1433024124.246117,-0.004040650202065589
2015-06-01,D,-3582773.655597141,917996195.4939585,-0.003902819721022166
2015-06-01,E,-2842674.381396454,537094287.2752514,-0.005292691523154543
2015-06-01,F,-816170.3235353238,186403155.60555744,-0.0043785220313673195
2015-06-01,G,-220350.44780639885,51891468.13669289,-0.004246371430963373
2015-07-01,A,-3757644.305756009,911865329.2106308,-0.004120832523601777
2015-07-01,B,-5199191.100164766,1376277730.1116264,-0.0037777194140481175
2015-07-01,C,-6401818.588147542,1531220105.9349139,-0.004180861107645133
2015-07-01,D,-3827937.2486826396,970785992.6776503,-0.00394313193387176
2015-07-01,E,-3170429.9279343192,575899214.0107415,-0.005505181897808921
2015-07-01,F,-939714.8778796333,199130782.99521127,-0.004719083929390424
2015-07-01,G,-230228.2259860883,53911208.46404709,-0.004270507609556285
2015-08-01,A,-3883964.03410715,953669296.65184,-0.00407265290781935
2015-08-01,B,-5420193.635910099,1434507519.0021794,-0.0037784351522118895
2015-08-01,C,-6508431.351079335,1586818986.6897717,-0.004101558782490013
2015-08-01,D,-3763171.5809015427,997378442.2482402,-0.0037730628831507437
2015-08-01,E,-3255575.9657756086,598557364.0330129,-0.005439037528232716
2015-08-01,F,-954245.7905869652,205563120.89150813,-0.004642105969438925
2015-08-01,G,-226076.32191250674,54767705.35004718,-0.004127912982067487
2015-09-01,A,-3832744.7352788746,979563633.7477182,-0.003912706232891838
2015-09-01,B,-5319785.259915658,1466455964.826196,-0.003627647462667696
2015-09-01,C,-6249297.335787502,1616993749.1606584,-0.003864762828570833
2015-09-01,D,-3536757.8176776096,1012720120.7575015,-0.003492334896073913
2015-09-01,E,-3208472.634863592,614964865.3664211,-0.00521732673776713
2015-09-01,F,-922368.7418541011,209785028.3234332,-0.004396732928109873
2015-09-01,G,-204188.72124064114,55083170.847025804,-0.003706916615379745
2015-10-01,A,-4252238.987793973,1059228885.8110293,-0.004014466603729488
2015-10-01,B,-6011328.133354043,1576568937.1772325,-0.0038129180346005193
2015-10-01,C,-6734798.82164436,1712999240.154377,-0.003931583075913924
2015-10-01,D,-3650040.066661521,1054324451.7387903,-0.003461970421573625
2015-10-01,E,-3324549.4161537276,642841817.9470754,-0.005171644599554404
2015-10-01,F,-934839.8071311923,217013760.59078288,-0.004307744377988984
2015-10-01,G,-201636.8539602136,56482132.53964657,-0.003569922821498965
2015-11-01,A,-4314075.391631034,1101883132.0416744,-0.003915184166253188
2015-11-01,B,-6129210.954838767,1638505704.4963343,-0.003740732142719543
2015-11-01,C,-6767301.072231752,1766839315.6072216,-0.0038301734699094513
2015-11-01,D,-3448919.400812103,1070915961.5623658,-0.003220532258927632
2015-11-01,E,-3227648.379258092,655962470.2016382,-0.004920477200876959
2015-11-01,F,-867283.9538160949,218064502.56365266,-0.003977189976451743
2015-11-01,G,-172304.63343783095,56043587.04057365,-0.0030744754669805177
2015-12-01,A,-4481313.293687177,1158213373.208258,-0.0038691603786907697
2015-12-01,B,-6392621.7881979495,1719886523.364077,-0.0037168857952872723
2015-12-01,C,-6950277.152737793,1844283498.734592,-0.0037685513954370613
2015-12-01,D,-3424600.0873298193,1105248535.630823,-0.003098488690034972
2015-12-01,E,-3212823.225906373,675199812.2556959,-0.004758329560508953
2015-12-01,F,-854138.7620680414,223937618.5902351,-0.003814181679010167
2015-12-01,G,-157841.4040423491,56787982.06309729,-0.002779486051590477
2016-01-01,A,-6076772.628451855,1195653434.5606549,-0.0050823862942231054
2016-01-01,B,-9392922.365797918,1765023206.8331277,-0.005321699074229772
2016-01-01,C,-10503506.297084058,1873319635.4802725,-0.0056068948929749625
2016-01-01,D,-5162689.931247708,1110991083.3765132,-0.0046469229217909755
2016-01-01,E,-4506621.339502918,681151517.5853895,-0.006616180428516721
2016-01-01,F,-1511014.419272056,227107438.12507778,-0.006653302206860683
2016-01-01,G,-306649.28314216464,57012003.0347424,-0.005378679345037157
2016-02-01,A,-7716102.346011278,1240310723.784253,-0.006221104274958655
2016-02-01,B,-12994280.363747086,1838634028.357329,-0.007067355527710116
2016-02-01,C,-14432566.502186313,1930654209.9717927,-0.007475479776566088
2016-02-01,D,-6859021.370954506,1124140348.8256898,-0.006101570304917568
2016-02-01,E,-5677361.91487699,691184254.045162,-0.008213963037569475
2016-02-01,F,-2162940.375781722,232169816.34253952,-0.009316199710433312
2016-02-01,G,-490417.34042485955,58310767.639956474,-0.008410407893323793
2016-03-01,A,-11215774.260673113,1341545193.370602,-0.0083603402375836
2016-03-01,B,-17488872.552074023,1935851962.3512948,-0.009034199356252406
2016-03-01,C,-20172993.782864217,2031512181.6869204,-0.009930038305806778
2016-03-01,D,-9748728.366768427,1167481649.274641,-0.008350219785317683
2016-03-01,E,-7635134.2591755,720086346.1018734,-0.010603081561687227
2016-03-01,F,-3231688.1979105524,245382443.12739763,-0.013170005794720713
2016-03-01,G,-734910.5646162383,61376144.87860383,-0.011973879527132593
2016-04-01,A,-11772517.039925309,1347094585.0788279,-0.008739191123121036
2016-04-01,B,-17451593.91862686,1920114312.3808858,-0.00908883070455706
2016-04-01,C,-20741076.578851644,2034188452.0192637,-0.010196241433905863
2016-04-01,D,-10092549.565791223,1163372094.189297,-0.008675254990385753
2016-04-01,E,-7477774.541241314,715211838.3788424,-0.010455328253781494
2016-04-01,F,-3143221.6910331775,244151916.8131149,-0.012874040605788664
2016-04-01,G,-830862.8155620889,62500830.42564152,-0.013293628419074893
2016-05-01,A,-11523118.79419029,1330705055.5578945,-0.008659408594009778
2016-05-01,B,-17290115.5017679,1899516388.211469,-0.00910237764152579
2016-05-01,C,-19590493.65616115,2010726423.6472573,-0.009742993092330258
2016-05-01,D,-9249813.169406971,1147995530.3443038,-0.008057359915532764
2016-05-01,E,-6970772.86239907,706024504.2961241,-0.00987327326457122
2016-05-01,F,-3016270.703802168,242429417.44183403,-0.0124418510576418
2016-05-01,G,-823455.8881725641,62328385.5651159,-0.013211570951284802
2016-06-01,A,-11139473.085024554,1318535564.2426429,-0.008448367558005905
2016-06-01,B,-16934719.65150986,1896398322.1920526,-0.00892993811127979
2016-06-01,C,-19602361.785627082,2001515853.5289705,-0.009793757941544754
2016-06-01,D,-9133604.06236257,1132918939.9664612,-0.00806201021110386
2016-06-01,E,-6601014.648469778,694188273.4098991,-0.00950896882202454
2016-06-01,F,-3049047.85043173,241925961.44928437,-0.012603227169858372
2016-06-01,G,-832634.932013161,62067745.17689629,-0.013414937656267492
2016-07-01,A,-9958233.92942225,1279996973.2373238,-0.00777988865413973
2016-07-01,B,-16342929.906658642,1880046300.9471388,-0.008692833734161399
2016-07-01,C,-20360089.904929426,2008409173.1683037,-0.010137421286923817
2016-07-01,D,-9381070.137262875,1132152521.4875271,-0.008286048000791585
2016-07-01,E,-6306739.002424731,686327243.2673159,-0.00918911359601725
2016-07-01,F,-3060702.964739099,242056838.04679576,-0.012644563109377588
2016-07-01,G,-867574.371844095,62621123.47206364,-0.013854340576165722
2016-08-01,A,-8742907.772013657,1238404636.5034919,-0.007059815115597724
2016-08-01,B,-16287595.641090851,1878000337.9449866,-0.00867283956876901
2016-08-01,C,-20280503.717372783,2004948051.827555,-0.010115226526136998
2016-08-01,D,-9509047.13404334,1129335485.3422759,-0.00842003749768065
2016-08-01,E,-5987375.277875085,676761211.4493616,-0.008847101720047513
2016-08-01,F,-3127304.6550569604,242554182.39995354,-0.012893220904763749
2016-08-01,G,-874935.2767193982,62722155.83808197,-0.013949381443106876
2016-09-01,A,-7395268.750979149,1190258719.5917177,-0.006213160743334754
2016-09-01,B,-14735461.204709703,1837696991.416778,-0.008018438988328188
2016-09-01,C,-18976574.70529016,1982853766.820341,-0.009570334949974935
2016-09-01,D,-9050104.747623317,1116644510.1677744,-0.008104732226967695
2016-09-01,E,-5506596.630503763,663847843.8351002,-0.008294968013591383
2016-09-01,F,-2931500.4916687543,239939837.17215964,-0.012217648083029116
2016-09-01,G,-820193.9972802346,62247437.94861218,-0.013176349490196504
2016-10-01,A,-6276322.225802385,1149537206.5848823,-0.0054598687105121895
2016-10-01,B,-13689860.00761599,1811075486.9887993,-0.007558967092187612
2016-10-01,C,-18218021.450938635,1966216587.3579888,-0.009265521188293017
2016-10-01,D,-8749521.65042419,1107566048.9002233,-0.007899774157136883
2016-10-01,E,-4949176.671555464,650554842.0105764,-0.007607624064805597
2016-10-01,F,-2667026.8060335475,236372115.13775772,-0.011283170201693223
2016-10-01,G,-755555.1865939352,61657623.3713437,-0.012254043300428131
2016-11-01,A,-5256988.864241851,1106635592.702808,-0.004750424529001788
2016-11-01,B,-12634376.122246036,1781065325.7341244,-0.007093718540075651
2016-11-01,C,-17628674.239001725,1949183864.4486647,-0.009044131013257732
2016-11-01,D,-8436701.533663277,1096251364.0004058,-0.007695955335349671
2016-11-01,E,-4410541.509199119,634965699.6696308,-0.006946109863090085
2016-11-01,F,-2228923.764911903,229129800.848973,-0.009727777690432595
2016-11-01,G,-627494.6986869146,59614532.340913326,-0.010525868006453627
2016-12-01,A,-4306396.971062402,1065723514.7365837,-0.004040820073419155
2016-12-01,B,-11307952.81718191,1745135410.9392402,-0.006479699366764849
2016-12-01,C,-16587756.45409349,1928828142.0533633,-0.008599914161577267
2016-12-01,D,-8165643.160852788,1090330313.4408898,-0.007489146234120063
2016-12-01,E,-4007026.5410843096,623206681.673295,-0.006429691238748499
2016-12-01,F,-2007312.0443132194,224898454.7180907,-0.00892541501376422
2016-12-01,G,-591744.886900778,58933475.14806232,-0.010040895864601565
2017-01-01,A,-3426859.812337075,1024571747.2683699,-0.003344675296262551
2017-01-01,B,-9926664.063653592,1699869982.805545,-0.0058396607764495964
2017-01-01,C,-15404151.040271021,1897456954.2738705,-0.008118313833457144
2017-01-01,D,-7112035.411044137,1070124985.8309556,-0.006645985754198252
2017-01-01,E,-3371443.19939014,606275828.2107079,-0.005560906509072324
2017-01-01,F,-1695603.4777538178,218703803.23154655,-0.007752967496219738
2017-01-01,G,-552950.9459103958,57785085.08415051,-0.009569094604691707
2017-02-01,A,-2467329.4995261854,979542741.0831734,-0.0025188584387832074
2017-02-01,B,-8159175.743440904,1642180439.581903,-0.004968501357572022
2017-02-01,C,-14084978.683884762,1852710566.3078427,-0.007602363229327225
2017-02-01,D,-5461855.003757916,1032487418.8904092,-0.005289996666136279
2017-02-01,E,-2539408.315038126,583483158.9774991,-0.004352153572843828
2017-02-01,F,-1399508.1113613737,211791489.94120264,-0.006607952527978834
2017-02-01,G,-478263.00921067083,56418950.017886735,-0.008476992376835179
2017-03-01,A,-1767721.9038334189,946131155.0264411,-0.0018683687715409997
2017-03-01,B,-6995140.536107306,1600395165.508361,-0.004370883321111083
2017-03-01,C,-13588718.738219999,1825379920.180334,-0.00744432355587517
2017-03-01,D,-4233088.020035811,1005180513.1934904,-0.004211271472610582
