month_date,grade,total_ecl_simple,total_balance,loan_count,ecl_rate_simple
2012-10-01,F,304679.52473985136,34539865.89672262,1732,0.00882109750080881
2012-10-01,G,78145.76043065896,8585922.393712405,430,0.00910161504463239
2012-11-01,A,170756.00153399663,121088124.85185778,16140,0.001410179584025302
2012-11-01,B,630707.6186721874,221151625.03346753,23975,0.0028519239620180977
2012-11-01,C,629977.2593537755,150308709.761943,15027,0.004191222586844936
2012-11-01,D,684542.4233040685,120590295.08663763,9771,0.005676596303311653
2012-11-01,E,595392.6956344094,82113352.96187536,4774,0.0072508632781180665
2012-11-01,F,343192.7380928356,39069018.54992392,1908,0.008784268221488352
2012-11-01,G,86890.91837540995,9422754.644127287,459,0.009221392433216388
2012-12-01,A,181982.03607938197,131867552.89941779,16916,0.0013800364993364902
2012-12-01,B,678324.7650480651,242772385.72174618,25732,0.0027940771065516805
2012-12-01,C,717541.5269075388,171247644.48005962,16441,0.004190081148772184
2012-12-01,D,732751.5645935062,128915748.6132645,10454,0.005683956944559924
2012-12-01,E,637757.6484380176,87382617.10466619,5057,0.007298449847000081
2012-12-01,F,366538.1627705475,41272557.0203229,2033,0.008880917230063103
2012-12-01,G,90422.81873367526,9746436.066681826,474,0.00927752648404328
2013-01-01,A,190095.2821029399,141815845.19459954,17556,0.0013404375360319672
2013-01-01,B,739252.2405774686,270808014.53887093,28014,0.002729801929371476
2013-01-01,C,830058.9980197053,196467695.82526165,18176,0.004224913386055892
2013-01-01,D,785322.3743744103,136985189.135255,11228,0.0057328998801396466
2013-01-01,E,682464.7773681926,92062777.40544224,5340,0.007413037023232899
2013-01-01,F,387065.7408237737,42869351.7456685,2143,0.009028961835488512
2013-01-01,G,92607.82392228329,9785583.063169876,478,0.00946370015199529
2013-02-01,A,200995.90214272027,153961831.2531357,18329,0.0013054917605666413
2013-02-01,B,814221.427786088,303328743.36248726,30466,0.0026842870832490414
2013-02-01,C,966384.5438830942,226043498.84205562,20118,0.004275214942405136
2013-02-01,D,840028.2896773966,145243304.34586173,11931,0.005783593904453405
2013-02-01,E,725942.1351500079,96397088.99981098,5603,0.007530747480885355
2013-02-01,F,410453.81388374325,44665413.33258969,2250,0.009189522345341412
2013-02-01,G,97372.102670704,10045034.950768327,491,0.009693555388103072
2013-03-01,A,214421.8439255088,169653342.36404634,19269,0.0012638822255879704
2013-03-01,B,876813.5250254093,331755128.6491112,32718,0.002642953941950336
2013-03-01,C,1100933.680778414,256538121.17274103,22239,0.004291501301037033
2013-03-01,D,904536.0057884841,156252171.54763484,12864,0.005788949982770181
2013-03-01,E,769559.3328760868,101603626.41219017,5958,0.007574132538873207
2013-03-01,F,446876.04723899614,47865060.15163864,2430,0.009336163912116122
2013-03-01,G,99248.55066284217,10103040.620136373,500,0.00982363175547665
2013-04-01,A,227187.91879712252,183635922.72811577,20148,0.0012371649044587434
2013-04-01,B,937472.6410185194,360208590.13499415,35033,0.0026025826887337306
2013-04-01,C,1243585.7814650934,288446498.714175,24536,0.00431132215855869
2013-04-01,D,987374.7615993035,170436059.0555367,14109,0.005793226897352554
2013-04-01,E,836694.4665274527,109275447.46675153,6470,0.007656747109473313
2013-04-01,F,488843.8070887456,51589528.9694402,2661,0.009475640054366833
2013-04-01,G,107105.28923419301,10659644.50730939,528,0.010047735565735818
2013-05-01,A,233250.85218752013,192255770.21450672,20890,0.0012132319978083036
2013-05-01,B,997638.30481916,388329535.33734673,37742,0.002569050803597772
2013-05-01,C,1379000.4549384965,320490466.23629326,27039,0.004302781518379951
2013-05-01,D,1074230.6681122687,186617520.30463147,15581,0.005756322698740781
2013-05-01,E,927000.5982092019,121305603.78796287,7195,0.007641861292983301
2013-05-01,F,565538.7287591206,59414609.62673064,3060,0.009518512909738696
2013-05-01,G,127973.76350024558,12530971.408078559,615,0.010212597198788795
2013-06-01,A,238300.7918418232,201109802.2639609,21649,0.001184928776017831
2013-06-01,B,1064073.8593414633,420476077.9338168,40687,0.0025306406599163275
2013-06-01,C,1526093.063077112,354402061.98605597,29648,0.004306106613841193
2013-06-01,D,1159441.1056483134,202754945.45671907,17033,0.005718435636855096
2013-06-01,E,1008160.4937822233,132090650.18333787,7834,0.007632338037422987
2013-06-01,F,649607.2477970285,67956256.25796434,3472,0.009559197100721624
2013-06-01,G,146619.62226248707,14289905.271250386,689,0.01026036348592657
2013-07-01,A,246705.4030584947,212410554.53652507,22617,0.0011614554822701735
2013-07-01,B,1137429.2242065577,456533912.3496608,44116,0.0024914451992240983
2013-07-01,C,1686311.4665909382,392973995.18155926,32588,0.004291152817406759
2013-07-01,D,1247365.2457410314,219914317.57842433,18674,0.005672051094609629
2013-07-01,E,1087563.9324447021,143257121.23532835,8528,0.007591691938707618
2013-07-01,F,718111.6490786627,75217351.22220814,3865,0.009547154179322366
2013-07-01,G,160398.9194583311,15582019.774527986,746,0.010293846483274017
2013-08-01,A,253497.72943826683,222867628.2645317,23544,0.0011374362953123856
2013-08-01,B,1210322.3089229646,492756518.65384537,47587,0.002456227899794055
2013-08-01,C,1850163.9194489364,433730043.4601019,35759,0.004265703857379042
2013-08-01,D,1327161.6055743324,236232204.11670023,20287,0.005618038448808216
2013-08-01,E,1180849.8783660212,156065359.50868413,9390,0.007566380406795615
2013-08-01,F,784258.2977971951,82364881.60081905,4312,0.009521755905606697
2013-08-01,G,185501.82044963943,18073775.060996003,865,0.010263590192065656
2013-09-01,A,259606.8015996094,232479214.5615449,24432,0.0011166882256085863
2013-09-01,B,1285650.0939045672,529099664.36843455,51109,0.0024298826487429304
2013-09-01,C,2032556.4798551735,476804930.1756798,39089,0.004262868001608695
2013-09-01,D,1416157.3888611102,253655099.8694864,21973,0.005583003809463197
2013-09-01,E,1280023.2429299168,169005153.91821784,10196,0.00757387105217705
2013-09-01,F,859288.0413630971,90289946.66103072,4775,0.00951698470472092
2013-09-01,G,206517.72483415587,20153390.924061067,959,0.0102472941458003
2013-10-01,A,271829.0481744614,246835856.21492696,25658,0.0011012543005007027
2013-10-01,B,1371967.2847735304,571543178.6381994,55142,0.002400461305552592
2013-10-01,C,2228371.3152687363,522113040.2854004,42715,0.004267986323518469
2013-10-01,D,1526662.4284762281,274122971.2803396,23794,0.005569261201809109
2013-10-01,E,1373472.6782865757,181124094.67404905,10980,0.007583047858752737
2013-10-01,F,933569.6927517315,98083924.12784925,5225,0.009518070377515212
2013-10-01,G,223279.6085606691,21891893.92035207,1045,0.010199191050943949
2013-11-01,A,302058.09705493634,273703956.0806151,27807,0.0011035941949117097
2013-11-01,B,1461673.3501937117,612406205.5474256,59002,0.002386770965011911
2013-11-01,C,2389865.640533667,561354268.8914983,45997,0.004257321575647613
2013-11-01,D,1697513.1615357827,300771318.6394625,25693,0.005643866473753132
2013-11-01,E,1467017.7569407872,192254095.72959793,11789,0.0076306190064430275
2013-11-01,F,970894.5113004065,101750739.84639992,5516,0.009541891417851524
2013-11-01,G,235559.6812011548,23048754.488321364,1109,0.010220061189011805
2013-12-01,A,328221.0858985178,297997370.56435835,29739,0.0011014227584522664
2013-12-01,B,1548230.7911976213,652126077.0344502,62850,0.002374128018677333
2013-12-01,C,2558506.5455147126,603382710.2116061,49427,0.0042402715593515185
2013-12-01,D,1887484.0531015496,331224638.459796,27809,0.005698501361125803
2013-12-01,E,1571537.5117617182,204986397.2663888,12718,0.007666545354809258
2013-12-01,F,1000249.1949502777,104981583.89075385,5806,0.009527853913798434
2013-12-01,G,247950.99392875563,24131321.236407362,1169,0.010275069131095377
2014-01-01,A,353672.6812747909,320657757.1006869,31561,0.0011029600046872942
2014-01-01,B,1633862.4155920246,689650803.793684,66630,0.002369115509768638
2014-01-01,C,2755669.6424858854,651654755.2008349,53284,0.004228726362376669
2014-01-01,D,2098181.9267005175,364313417.9355594,30059,0.005759277104286202
2014-01-01,E,1657856.7056760208,215309183.36133918,13506,0.007699888503565356
2014-01-01,F,1023688.2277964485,107335396.57173224,6074,0.00953728462830356
2014-01-01,G,260471.1144771191,25300596.308353227,1238,0.010295058318096722
2014-02-01,A,374437.7181533173,339780064.26118636,33109,0.0011020002570412426
2014-02-01,B,1704985.9515177459,720781259.6658095,69965,0.0023654693135449485
2014-02-01,C,2936130.90091176,695925752.1497506,56822,0.004219028957962685
2014-02-01,D,2305814.8077504514,397118603.48701006,32350,0.00580636310538868
2014-02-01,E,1770338.7565955278,228326735.0978376,14436,0.007753532479833957
2014-02-01,F,1048412.7381082341,109929694.96018653,6329,0.00953712041580703
2014-02-01,G,269741.3846545631,26116834.344240658,1296,0.01032825728796825
2014-03-01,A,391939.83471782214,355676582.4159114,34494,0.0011019556926002685
2014-03-01,B,1772596.7147313326,751118739.2593956,73342,0.0023599420731788908
2014-03-01,C,3135154.8062567906,744371690.6956099,60924,0.004211813594532338
2014-03-01,D,2521610.956849292,430061882.5759973,34686,0.005863367712909762
2014-03-01,E,1912975.9392659657,244509026.96928754,15536,0.0078237436178839
2014-03-01,F,1091571.2480009436,114408084.8599631,6660,0.009541032430855216
2014-03-01,G,284677.1691062835,27366363.578819253,1373,0.010402447818336198
2014-04-01,A,419546.544300684,378095406.60192406,36356,0.0011096314236432965
2014-04-01,B,1857351.6787171492,786217549.7165952,77116,0.002362388984304232
2014-04-01,C,3366118.581876367,790049144.4176235,64994,0.004260644550609147
2014-04-01,D,2812023.8552230955,465576557.5312186,37270,0.006039874237084068
2014-04-01,E,2102503.9660202856,262374065.01919797,16751,0.008013383357331622
2014-04-01,F,1141398.871203754,117938223.69764486,6976,0.009677938461494286
2014-04-01,G,301573.27784937684,28582695.96026277,1452,0.010550903884946351
2014-05-01,A,440222.30835178675,399243464.559564,38315,0.0011026412388175962
2014-05-01,B,1930802.4658464412,815689063.5722291,80670,0.0023670814677723933
2014-05-01,C,3595540.7314476357,835520127.4189272,69160,0.00430335621303931
2014-05-01,D,3102675.9240818294,502365202.8221173,40019,0.006176136218535935
2014-05-01,E,2289705.6844494813,279567436.7303219,17954,0.008190173044574542
2014-05-01,F,1183886.1629059187,121205714.28511167,7280,0.00976757713024213
2014-05-01,G,319264.4059564714,29843474.514285173,1534,0.010697963663837103
2014-06-01,A,454420.68292072497,413142561.2357292,39797,0.0010999125376033175
2014-06-01,B,1984771.5702878754,836263561.4083713,83518,0.0023733804291858353
2014-06-01,C,3775115.180872965,870232575.5311412,72610,0.004338053167647564
2014-06-01,D,3395815.0359763294,535122857.2200249,42439,0.006345860562969902
2014-06-01,E,2492006.3958784617,295889705.9336121,19127,0.008422078720229577
2014-06-01,F,1220288.0557261591,123560447.21599501,7525,0.00987604110555689
2014-06-01,G,341669.8334130873,31208181.139848087,1618,0.010948085435739382
2014-07-01,A,489282.6133108179,446800773.56392586,42621,0.0010950800496785935
2014-07-01,B,2127138.8095808486,892600310.2576457,89245,0.002383080965955365
2014-07-01,C,4161084.7425088743,947021520.1223433,79108,0.004393865032730528
2014-07-01,D,3915056.374344651,601132863.999935,46984,0.006512797101615583
2014-07-01,E,2843049.318808177,327868466.21055996,21289,0.008671310637670005
2014-07-01,F,1320679.4529069522,131053750.0763768,8122,0.01007738772936504
2014-07-01,G,383104.980640281,33995806.76668292,1771,0.011269183381043843
2014-08-01,A,511237.7415640495,469642718.9022607,44667,0.0010885673747035036
2014-08-01,B,2183375.2382164635,913939040.7625239,92078,0.0023889725034558266
2014-08-01,C,4314703.551970446,974874093.7983906,81935,0.0044259085141539825
2014-08-01,D,4178896.8318436807,630430949.1517365,49274,0.006628635281098604
2014-08-01,E,3034219.089113329,343699875.1000426,22581,0.00882810646419392
2014-08-01,F,1394406.5615637123,136326245.83567208,8693,0.010228452731285014
2014-08-01,G,437279.6877423736,37455199.56464447,1993,0.01167473923046829
2014-09-01,A,520340.42678743345,478074726.40573496,45824,0.0010884081463570785
2014-09-01,B,2183424.767887397,906981031.801294,92739,0.0024073543892655
2014-09-01,C,4348874.797234356,974118484.7068135,83033,0.0044644207717126575
2014-09-01,D,4241944.8644561,633429509.0614482,50008,0.006696790730102526
2014-09-01,E,3077105.640081949,345463588.21143126,22950,0.008907177905529926
2014-09-01,F,1409934.2642702553,136586033.47949874,8826,0.010322682549251153
2014-09-01,G,461252.46060996124,38956605.535743766,2081,0.01184016046230592
2014-10-01,A,615964.7894835564,554876569.4082681,51878,0.0011100933494820912
2014-10-01,B,2459058.1883865315,988077278.2614214,99999,0.0024887306311844205
2014-10-01,C,4936562.085463154,1076643893.7076106,91900,0.004585139166547672
2014-10-01,D,4857121.962074026,702115075.2617676,55172,0.006917843147383154
2014-10-01,E,3554871.265129601,382983481.2643107,25382,0.009282048545264165
2014-10-01,F,1575387.4985088706,146973687.0757156,9474,0.01071884042547893
2014-10-01,G,507112.09196301934,41417217.81804319,2224,0.01224399220128443
2014-11-01,A,655551.8651790189,585209945.6892805,54786,0.0011201994600534126
2014-11-01,B,2605394.2435068726,1027713679.5683603,104094,0.0025351362887386475
2014-11-01,C,5234039.486124542,1124607326.1631408,96691,0.004654104027564611
2014-11-01,D,5180143.778853664,733859769.4766375,57824,0.0070587651678303024
2014-11-01,E,3797321.133233734,400653533.4453482,26684,0.00947781765601654
2014-11-01,F,1656330.0244232304,151250394.3903666,9756,0.010950913755294809
2014-11-01,G,529620.1444693425,42403590.89142904,2291,0.012489983356017939
2014-12-01,A,659000.7431263512,588226195.1669062,55826,0.0011203185926450675
2014-12-01,B,2608195.931263288,1018599111.3319496,104877,0.0025605715754579207
2014-12-01,C,5244097.820303109,1118483872.6615438,97738,0.0046885770537077615
2014-12-01,D,5205066.003860828,730452890.4457934,58325,0.0071258065673259095
2014-12-01,E,3818290.7061780742,400050826.8429288,26907,0.00954451397166401
2014-12-01,F,1662425.8943964255,150323775.48837876,9770,0.01105896847651318
2014-12-01,G,528670.9863514414,41999531.511455685,2290,0.012587544844571478
2015-01-01,A,730478.291640803,648321036.8643254,60730,0.001126723104920118
2015-01-01,B,2858373.40266741,1090123078.8369462,111287,0.0026220648458493445
2015-01-01,C,5740982.1343171885,1200948606.2209957,105077,0.004780372869062431
2015-01-01,D,5720357.172316872,785057026.8472294,62523,0.007286549864141325
2015-01-01,E,4225517.021200121,431804440.3436262,28951,0.009785719243270152
2015-01-01,F,1830414.6156771511,160075654.59144577,10311,0.011434684558053751
2015-01-01,G,583608.2381292997,45100609.30250524,2458,0.012940140879579681
2015-02-01,A,770175.2399665641,680987404.4353057,63713,0.0011309684069784162
2015-02-01,B,2980979.211790279,1120366625.5750792,114559,0.0026607176113088477
2015-02-01,C,5999022.544375629,1238540029.9564211,108956,0.004843624266699486
2015-02-01,D,5968082.775972586,806326115.3672491,64485,0.007401574452607633
2015-02-01,E,4449161.025309106,447581578.61610645,30067,0.009940447145000085
2015-02-01,F,1887787.422711024,162393117.97923028,10480,0.011624799413928784
2015-02-01,G,614701.0099888045,46564696.678982526,2544,0.013201009645280398
2015-03-01,A,808535.0521760366,710268178.6346499,66443,0.001138351789503347
2015-03-01,B,3120463.991773261,1155024669.2453117,118243,0.0027016427223257138
2015-03-01,C,6321119.675522318,1279865336.2854774,113226,0.004938894347953787
2015-03-01,D,6266069.488862914,830933254.8451551,66622,0.007541002183178479
2015-03-01,E,4699446.924489958,464193067.13225794,31270,0.010123905885804604
2015-03-01,F,1976028.3043073406,166257933.31008482,10734,0.01188531737984427
2015-03-01,G,642643.5754039555,47780372.22310877,2614,0.013449949121433252
2015-04-01,A,874220.16540613,762334574.0750026,70932,0.001146767043154099
2015-04-01,B,3339462.592089077,1213269710.0441406,123529,0.0027524486636755995
2015-04-01,C,6787073.364168109,1347097978.7649713,119481,0.005038292292881729
2015-04-01,D,6687564.382311042,870905608.5430399,69883,0.007678862458468764
2015-04-01,E,5115248.823248444,494240837.2170933,33190,0.010349708963853977
2015-04-01,F,2108535.08571111,172917243.75184327,11132,0.012193897149651006
2015-04-01,G,680975.2625257475,49581179.48982644,2720,0.01373455148773693
2015-05-01,A,929355.5558664576,809087034.4168538,75078,0.0011486471990448926
2015-05-01,B,3505429.8698684834,1254842572.4250038,127703,0.002793521631238716
2015-05-01,C,7140479.844284422,1397296174.4928076,124693,0.005110212118684346
2015-05-01,D,7017847.010014502,899485677.445822,72494,0.007802066431944052
2015-05-01,E,5443904.0509484345,517625331.8680451,34801,0.010517074253885655
2015-05-01,F,2257557.6319709523,180428341.19572914,11538,0.012512211867657464
2015-05-01,G,714496.1220832971,51220023.77213535,2811,0.013949546865927
2015-06-01,A,967314.2370985701,841526844.3908792,78451,0.001149475199212141
2015-06-01,B,3627848.5857619364,1285290328.065171,131294,0.0028225907458769776
