month_date,grade,total_balance,current_balance,delinquent_balance,gco_balance,ecl_simple,ecl_rate
2015-05-01,F,229713064.94,178550013.69,15606000.0,35557051.25,88644830.3,0.385894
2015-05-01,G,63370876.79,47467206.79,6203597.5,9700072.5,27077725.85,0.42729
2015-06-01,A,953354284.66,934570517.16,5546823.75,13236943.75,37983891.74,0.039842
2015-06-01,B,1538263081.34,1457751208.84,24312528.75,56199343.75,148557011.53,0.096575
2015-06-01,C,1693121337.4,1564200583.65,46189382.5,82731371.25,281020015.56,0.165977
2015-06-01,D,1085727291.58,959735191.58,46717211.25,79274888.75,255431094.17,0.235263
2015-06-01,E,637198970.69,534225848.19,37571678.75,65401443.75,197034493.07,0.30922
2015-06-01,F,239218410.05,183619230.05,17249836.25,38349343.75,92765818.67,0.387787
2015-06-01,G,64712402.42,47512716.17,6317476.25,10882210.0,28025171.24,0.433073
2015-07-01,A,1037501338.24,1017438511.99,6208251.25,13854575.0,41088583.21,0.039603
2015-07-01,B,1650676169.59,1566152403.34,25179677.5,59344088.75,158824423.33,0.096218
2015-07-01,C,1817785922.21,1680414808.46,50080533.75,87290580.0,301007692.87,0.16559
2015-07-01,D,1156605419.08,1021414937.83,50917890.0,84272591.25,272059591.57,0.235222
2015-07-01,E,688382895.43,576941477.93,42581961.25,68859456.25,212047525.26,0.308037
2015-07-01,F,256852925.9,197154748.4,19746966.25,39951211.25,99024332.04,0.385529
2015-07-01,G,68615683.63,49834359.88,6993098.75,11788225.0,29777220.26,0.433971
2015-08-01,A,1079478801.09,1057730552.34,6751720.0,14996528.75,43085487.71,0.039913
2015-08-01,B,1711880418.23,1620978379.48,27098956.25,63803082.5,165953537.21,0.096942
2015-08-01,C,1884801356.32,1734650088.82,54523547.5,95627720.0,314788289.83,0.167014
2015-08-01,D,1193470358.15,1045077910.65,55533772.5,92858675.0,283531191.1,0.237569
2015-08-01,E,717458299.25,595811888.0,46181307.5,75465103.75,222537568.57,0.310175
2015-08-01,F,264738597.12,199979370.87,21926238.75,42832987.5,102608080.07,0.387583
2015-08-01,G,70413202.66,49994311.41,7371582.5,13047308.75,30897226.2,0.438799
2015-09-01,A,1104618348.17,1080809168.17,7709500.0,16099680.0,44587288.93,0.040364
2015-09-01,B,1745007121.18,1646604278.68,29406578.75,68996263.75,171345372.78,0.098192
2015-09-01,C,1925990054.39,1762239466.89,57643068.75,106107518.75,325882979.79,0.169203
2015-09-01,D,1219225839.57,1056732274.57,58916708.75,103576856.25,293717609.85,0.240905
2015-09-01,E,741909251.31,608691492.56,48109235.0,85108523.75,233129810.06,0.31423
2015-09-01,F,272590435.94,202060750.94,23424491.25,47105193.75,106786110.87,0.391746
2015-09-01,G,71804029.13,49479565.38,7860821.25,14463642.5,31909989.73,0.444404
2015-10-01,A,1198737224.24,1173571890.49,8368292.5,16797041.25,48050720.48,0.040084
2015-10-01,B,1877246355.78,1773480969.53,31503252.5,72262133.75,183342001.44,0.097665
2015-10-01,C,2046818758.79,1873543411.29,61420553.75,111854793.75,345899609.24,0.168994
2015-10-01,D,1280206211.23,1107321098.73,63645768.75,109239343.75,308683646.4,0.24112
2015-10-01,E,780585923.43,638829404.68,52618867.5,89137651.25,245060908.14,0.313945
2015-10-01,F,282909604.85,208222484.85,25627521.25,49059598.75,110799102.31,0.391641
2015-10-01,G,74413820.06,50635197.56,8485082.5,15293540.0,33147232.84,0.445445
2015-11-01,A,1240280446.89,1213266363.14,9002413.75,18011670.0,50083829.3,0.040381
2015-11-01,B,1940633407.77,1828568770.27,34713638.75,77350998.75,191109589.41,0.098478
2015-11-01,C,2115324303.83,1926020187.58,66881187.5,122422928.75,361049648.35,0.170683
2015-11-01,D,1309146860.92,1120842280.92,68251791.25,120052788.75,319589418.65,0.24412
2015-11-01,E,802871666.2,648490904.95,57087976.25,97292785.0,254379080.66,0.316837
2015-11-01,F,289134000.34,207708484.09,28676237.5,52749278.75,114093763.54,0.394605
2015-11-01,G,75357726.29,49694526.29,9408862.5,16254337.5,33767133.2,0.448091
2015-12-01,A,1313503385.59,1285308418.09,9162383.75,19032583.75,52962475.47,0.040322
2015-12-01,B,2047470386.87,1930212440.62,36303925.0,80954021.25,201266530.31,0.0983
2015-12-01,C,2223521397.47,2024062841.22,69354560.0,130103996.25,380130230.07,0.170959
2015-12-01,D,1366007821.83,1166565798.08,72671876.25,126770147.5,334204766.46,0.244658
2015-12-01,E,838712751.92,673594833.17,61605726.25,103512192.5,266487653.19,0.317734
2015-12-01,F,301761047.85,214822112.85,31159151.25,55779783.75,119275049.02,0.395263
2015-12-01,G,78477352.54,51057691.29,10139862.5,17279798.75,35260550.41,0.449309
2016-01-01,A,1346751840.73,1316747881.98,9324648.75,20679310.0,54872662.56,0.040744
2016-01-01,B,2090327654.61,1965268280.86,37607378.75,87451995.0,207925066.03,0.09947
2016-01-01,C,2264450210.41,2049340880.41,72264535.0,142844795.0,392267345.69,0.173229
2016-01-01,D,1382391267.38,1166989516.13,74965920.0,140435831.25,343833017.32,0.248723
2016-01-01,E,853703167.32,674746951.07,63782342.5,115173873.75,275410255.78,0.322607
2016-01-01,F,307579820.45,214293425.45,32279472.5,61006922.5,123192964.49,0.400524
2016-01-01,G,79629603.44,50589927.19,9921221.25,19118455.0,36424044.64,0.457418
2016-02-01,A,1391121612.89,1358935491.64,9697118.75,22489002.5,57252543.88,0.041156
2016-02-01,B,2167262306.21,2034153113.71,38983975.0,94125217.5,217287396.86,0.100259
2016-02-01,C,2337152340.33,2104920716.58,76610797.5,155620826.25,408987759.64,0.174994
2016-02-01,D,1410116486.04,1177234187.29,79437026.25,153445272.5,355499395.03,0.252106
2016-02-01,E,875611543.81,681333461.31,68422003.75,125856078.75,285701650.47,0.326288
2016-02-01,F,317927231.32,217805200.07,33786883.75,66335147.5,128613177.56,0.404537
2016-02-01,G,82909454.72,52011083.47,9905305.0,20993066.25,38386866.35,0.462997
2016-03-01,A,1533186889.59,1500332668.34,9481048.75,23373172.5,62210612.58,0.040576
2016-03-01,B,2324897851.41,2189316497.66,38636516.25,96944837.5,230704664.44,0.099232
2016-03-01,C,2496675954.24,2257501594.24,78052801.25,161121558.75,434125504.46,0.173881
2016-03-01,D,1489144762.19,1249074140.94,80455220.0,159615401.25,374202900.47,0.251287
2016-03-01,E,925710652.33,725670632.33,69107380.0,130932640.0,301220100.04,0.325393
2016-03-01,F,338935696.14,236901887.39,32304377.5,69729431.25,136993250.06,0.404187
2016-03-01,G,88209158.66,56869956.16,9351275.0,21987927.5,40843315.23,0.463028
2016-04-01,A,1536416657.62,1501351926.37,9632115.0,25432616.25,63363047.73,0.041241
2016-04-01,B,2312351760.41,2166940007.91,40652886.25,104758866.25,233862871.37,0.101136
2016-04-01,C,2517383489.33,2255253391.83,87052792.5,175077305.0,444494527.56,0.17657
2016-04-01,D,1504458376.19,1241369393.69,88579328.75,174509653.75,384358239.65,0.255479
2016-04-01,E,938018775.4,717750540.4,77034862.5,143233372.5,309560655.58,0.330015
2016-04-01,F,344831396.96,234244123.21,35334351.25,75252922.5,140912840.19,0.408643
2016-04-01,G,91045408.89,57641896.39,9517067.5,23886445.0,42625985.02,0.468184
2016-05-01,A,1542139877.4,1505568967.4,10110686.25,26460223.75,64131686.39,0.041586
2016-05-01,B,2323762171.22,2172428468.72,40999771.25,110333931.25,237539556.72,0.102222
2016-05-01,C,2536465482.88,2261448280.38,88610672.5,186406530.0,452779578.05,0.178508
2016-05-01,D,1516487700.0,1241933790.0,88857725.0,185696185.0,391914140.54,0.258435
2016-05-01,E,945812270.47,717229972.97,75747728.75,152834568.75,315767347.04,0.333858
2016-05-01,F,348139791.57,234728945.32,32507676.25,80903170.0,144466515.42,0.414967
2016-05-01,G,92016683.74,58182858.74,8216163.75,25617661.25,43802775.84,0.476031
2016-06-01,A,1522706939.5,1483337893.25,10823538.75,28545507.5,64657266.47,0.042462
2016-06-01,B,2316150394.66,2153784223.41,44264876.25,118101295.0,241206581.9,0.104141
2016-06-01,C,2535522082.31,2238564382.31,95512736.25,201444963.75,460473776.62,0.181609
2016-06-01,D,1515474513.47,1218831143.47,95421743.75,201221626.25,399039486.24,0.26331
2016-06-01,E,943505481.37,696853055.12,80257106.25,166395320.0,320827859.44,0.340038
2016-06-01,F,349676745.27,228224091.52,33947278.75,87505375.0,147499913.0,0.421818
2016-06-01,G,91805385.67,55946223.17,8240856.25,27618306.25,44482075.15,0.484526
2016-07-01,A,1507708679.41,1465673841.91,12385647.5,29649190.0,64966349.27,0.043089
2016-07-01,B,2334356822.48,2163243407.48,47994931.25,123118483.75,245545165.72,0.105188
2016-07-01,C,2588906491.22,2271379747.47,106115190.0,211411553.75,473616258.21,0.182941
2016-07-01,D,1546816542.83,1232403349.08,103094226.25,211318967.5,410191061.92,0.265184
2016-07-01,E,961905727.31,697732846.06,89025727.5,175147153.75,329259880.98,0.3423
2016-07-01,F,361355610.09,230764287.59,39188123.75,91403198.75,152510226.29,0.42205
2016-07-01,G,96886074.82,57526102.32,10892920.0,28467052.5,46435142.57,0.479276
2016-08-01,A,1461753193.2,1416492860.7,13480851.25,31779481.25,64723432.36,0.044278
2016-08-01,B,2332163667.53,2147914671.28,52611068.75,131637927.5,250166223.64,0.107268
2016-08-01,C,2602206466.57,2257188257.82,115446957.5,229571251.25,485009520.11,0.186384
2016-08-01,D,1559759686.1,1220828986.1,108399862.5,230530837.5,421768014.42,0.270406
2016-08-01,E,966278461.81,682472514.31,90930343.75,192875603.75,337943711.1,0.349737
2016-08-01,F,366791356.69,228588539.19,38393395.0,99809422.5,157712891.36,0.42998
2016-08-01,G,98259202.11,56468165.86,10953291.25,30837745.0,47853623.34,0.487014
2016-09-01,A,1415511142.18,1366944543.43,14737852.5,33828746.25,64455814.95,0.045535
2016-09-01,B,2302338013.04,2104715223.04,57747682.5,139875107.5,252597079.57,0.109713
2016-09-01,C,2605306324.25,2234195708.0,122333466.25,248777150.0,495288063.0,0.190107
2016-09-01,D,1567204033.82,1205891410.07,111556805.0,249755818.75,432183495.6,0.275767
2016-09-01,E,970432551.53,668544299.03,92771805.0,209116447.5,345936109.1,0.356476
2016-09-01,F,369245660.23,224297646.48,39014490.0,105933523.75,160918305.46,0.435803
2016-09-01,G,99465302.66,55841836.41,11476976.25,32146490.0,48751258.94,0.490133
2016-10-01,A,1390089293.16,1338378055.66,16444546.25,35266691.25,64619681.39,0.046486
2016-10-01,B,2304246585.19,2095119470.19,62537560.0,146589555.0,256659745.69,0.111386
2016-10-01,C,2630239475.84,2237359679.59,127836068.75,265043727.5,507094468.31,0.192794
2016-10-01,D,1585482122.9,1205192335.4,115001111.25,265288676.25,443083819.95,0.279463
2016-10-01,E,978613901.25,661179212.5,94631541.25,222803147.5,353913179.36,0.361647
2016-10-01,F,374054193.96,221754955.21,40811283.75,111487955.0,164584004.29,0.44
2016-10-01,G,101229572.31,55700363.56,12044797.5,33484411.25,49867148.07,0.492614
2016-11-01,A,1349018718.5,1293577681.0,17493510.0,37947527.5,64800366.77,0.048035
2016-11-01,B,2284619373.24,2061780334.49,66049271.25,156789767.5,260642346.56,0.114086
2016-11-01,C,2644313544.0,2223802691.5,136121975.0,284388877.5,519088459.4,0.196304
2016-11-01,D,1598483292.26,1195263522.26,118100062.5,285119707.5,454889551.05,0.284576
2016-11-01,E,980062203.69,646230908.69,96267323.75,237563971.25,360557109.33,0.367892
2016-11-01,F,374284943.26,214584032.01,41679495.0,118021416.25,167202456.81,0.446725
2016-11-01,G,101291902.66,53982496.41,12196692.5,35112713.75,50494095.31,0.498501
2016-12-01,A,1325577751.81,1266770459.31,19217331.25,39589961.25,65132170.37,0.049135
2016-12-01,B,2284834890.79,2049736365.79,71501596.25,163596928.75,264703203.29,0.115852
2016-12-01,C,2671229235.02,2229983588.77,141313817.5,299931828.75,530797830.49,0.198709
2016-12-01,D,1624758201.83,1203093941.83,123048401.25,298615858.75,466503246.88,0.287122
2016-12-01,E,992787542.01,643597044.51,100177663.75,249012833.75,368742603.29,0.371421
2016-12-01,F,380311409.87,214212994.87,43585662.5,122512752.5,170836743.72,0.449202
2016-12-01,G,103663706.54,54460330.29,13022382.5,36180993.75,51708829.63,0.498813
2017-01-01,A,1288953699.25,1226086148.0,19495068.75,43372482.5,65885639.22,0.051116
2017-01-01,B,2254164558.01,2005910264.26,71940621.25,176313672.5,268707089.7,0.119205
2017-01-01,C,2668315150.28,2200263372.78,140388465.0,327663312.5,543750672.72,0.203781
2017-01-01,D,1626985531.44,1182151928.94,121997673.75,322835928.75,478038612.32,0.293819
2017-01-01,E,994651455.83,629234500.83,94816076.25,270600878.75,378578897.49,0.380615
2017-01-01,F,380378397.97,207566640.47,39577700.0,133234057.5,175434673.66,0.461211
2017-01-01,G,104993276.86,53865373.11,11087888.75,40040015.0,53904703.66,0.513411
2017-02-01,A,1253350783.54,1186783586.04,20284081.25,46283116.25,66316027.17,0.052911
2017-02-01,B,2221659938.16,1960182003.16,73993243.75,187484691.25,272004588.22,0.122433
2017-02-01,C,2664015251.31,2170876106.31,142457535.0,350681610.0,554460959.57,0.20813
2017-02-01,D,1620555249.15,1154038805.4,123135696.25,343380747.5,486217821.71,0.300032
2017-02-01,E,994509713.11,615737791.86,91622945.0,287148976.25,385677569.18,0.387807
2017-02-01,F,383252237.15,204425050.9,39203360.0,139623826.25,178958164.75,0.466946
2017-02-01,G,106073024.51,53476257.01,10569686.25,42027081.25,55131250.21,0.519748
2017-03-01,A,1278562891.48,1211760243.98,20156538.75,46646108.75,67284881.63,0.052625
2017-03-01,B,2270087817.94,2007510917.94,73488195.0,189088705.0,276442673.45,0.121776
2017-03-01,C,2734131997.88,2238385031.63,142071975.0,353674991.25,565708837.12,0.206906
2017-03-01,D,1649469696.17,1181378372.42,122295641.25,345795682.5,493096354.71,0.298942
2017-03-01,E,1009255331.64,629365639.14,90754372.5,289135320.0,390480900.83,0.3869
2017-03-01,F,390075580.28,211027394.03,38946702.5,140101483.75,181413923.09,0.465074
2017-03-01,G,108303045.92,55662354.67,10529013.75,42111677.5,56015711.32,0.517213
2017-04-01,A,1227989327.27,1156660791.02,20686173.75,50642362.5,67736625.47,0.055161
2017-04-01,B,2214248631.74,1934571155.49,74239488.75,205437987.5,280357646.46,0.126615
2017-04-01,C,2706061986.06,2177112192.31,145262365.0,383687428.75,576563450.77,0.213064
2017-04-01,D,1635854168.98,1141152213.98,122850648.75,371851306.25,502348051.75,0.307086
2017-04-01,E,1004454192.31,608315347.31,85483352.5,310655492.5,398507430.85,0.39674
2017-04-01,F,389026908.21,203690591.96,37058108.75,148278207.5,184471769.95,0.474188
2017-04-01,G,108749248.59,54502949.84,9834117.5,44412181.25,57140988.89,0.525438
2017-05-01,A,1214603610.67,1141084815.67,20969521.25,52549273.75,68301140.85,0.056233
2017-05-01,B,2211211188.5,1921410106.0,76709631.25,213091451.25,284220124.01,0.128536
2017-05-01,C,2727894237.14,2179036529.64,148270047.5,400587660.0,588046467.49,0.215568
2017-05-01,D,1641471311.88,1130083453.13,125096837.5,386291021.25,510172388.68,0.310802
2017-05-01,E,1008437668.29,601778968.29,85359443.75,321299256.25,404114055.6,0.400733
2017-05-01,F,393473161.71,202933549.21,36979186.25,153560426.25,188048973.45,0.477921
2017-05-01,G,111240323.69,55441223.69,10085611.25,45713488.75,58555132.1,0.526384
2017-06-01,A,1169200726.19,1090564314.94,20847652.5,57788758.75,69437746.43,0.059389
2017-06-01,B,2163536646.91,1855692699.41,76830140.0,231013807.5,289460934.89,0.133791
2017-06-01,C,2708058834.23,2122344064.23,152460908.75,433253861.25,601419334.07,0.222085
2017-06-01,D,1627458572.27,1090309848.52,123499836.25,413648887.5,519876930.22,0.319441
2017-06-01,E,1001526044.79,579203672.29,79706285.0,342616087.5,411499869.02,0.410873
2017-06-01,F,392096075.41,196181169.16,33564077.5,162350828.75,191357016.92,0.488036
2017-06-01,G,113455645.75,56260144.5,9149506.25,48045995.0,60392441.86,0.5323
2017-07-01,A,1156104859.13,1074308445.38,21739345.0,60057068.75,70284941.6,0.060795
2017-07-01,B,2158311901.04,1839136029.79,80769571.25,238406300.0,293208340.67,0.135851
2017-07-01,C,2729155923.41,2120951917.16,160700808.75,447503197.5,611925560.38,0.224218
2017-07-01,D,1634287220.62,1080624165.62,126581532.5,427081522.5,527507097.28,0.322775
2017-07-01,E,1007814182.51,573830745.01,81163801.25,352819636.25,417495527.51,0.414258
2017-07-01,F,396733408.96,194824068.96,34894348.75,167014991.25,194645787.55,0.490621
2017-07-01,G,120389939.84,60990919.84,9934353.75,49464666.25,63479485.33,0.527282
2017-08-01,A,1108306963.06,1021685736.81,21345688.75,65275537.5,71292636.87,0.064326
2017-08-01,B,2108723184.19,1771214172.94,81648216.25,255860795.0,298164666.46,0.141396
2017-08-01,C,2702786888.46,2061068040.96,159976991.25,481741856.25,624758856.76,0.231154
2017-08-01,D,1620267795.18,1043117880.18,121196591.25,455953323.75,537790177.5,0.331914
2017-08-01,E,999893949.3,550190973.05,78351852.5,371351123.75,423355352.28,0.4234
2017-08-01,F,393000669.13,184788111.63,33292757.5,174919800.0,196690273.19,0.500483
2017-08-01,G,122282621.51,61256255.26,9487955.0,51538411.25,65039886.18,0.531882
2017-09-01,A,1059531196.51,967653549.01,22183831.25,69693816.25,72059534.74,0.068011
2017-09-01,B,2057512798.83,1700698035.08,84667097.5,272147666.25,302683171.08,0.147111
2017-09-01,C,2677643442.15,1997354123.4,167189050.0,513100268.75,636991168.87,0.237892
2017-09-01,D,1607798831.42,1005589343.92,119657220.0,482552267.5,547457419.89,0.340501
2017-09-01,E,996447155.59,530549851.84,78491082.5,387406221.25,429281260.71,0.430812
2017-09-01,F,394041468.23,179366466.98,32834968.75,181840032.5,199828237.68,0.507125
2017-09-01,G,128811284.6,65997857.1,9319570.0,53493857.5,68285671.8,0.530122
2017-10-01,A,1041344576.96,945127615.71,24475155.0,71741806.25,72848772.82,0.069956
2017-10-01,B,2043419662.28,1673546114.78,88180126.25,281693421.25,306765399.93,0.150124
2017-10-01,C,2662750516.74,1959076996.74,170795770.0,532877750.0,644767339.45,0.242143
2017-10-01,D,1609247338.94,990211123.94,121205155.0,497831060.0,554810272.77,0.344764
2017-10-01,E,995217851.53,519313306.53,77950142.5,397954402.5,433466108.63,0.435549
2017-10-01,F,395577373.21,177088188.21,32591826.25,185897358.75,201970861.29,0.510572
2017-10-01,G,130001982.9,65382900.4,10214365.0,54404717.5,68983638.7,0.530635
2017-11-01,A,1004635788.56,903563861.06,24525050.0,76546877.5,74073871.38,0.073732
2017-11-01,B,1998722569.22,1609311219.22,88915588.75,300495761.25,312745799.67,0.156473
2017-11-01,C,2622434674.77,1882861171.02,170338172.5,569235331.25,656693101.69,0.250414
2017-11-01,D,1599697026.05,955550727.3,119580380.0,524565918.75,565122301.21,0.353268
2017-11-01,E,988137429.57,498629420.82,75587163.75,413920845.0,438444958.39,0.443708
2017-11-01,F,394172203.36,171741887.11,29586778.75,192843537.5,204503300.05,0.518817
2017-11-01,G,130865689.83,63154966.08,11437855.0,56272868.75,69884766.45,0.534019
2017-12-01,A,983476785.17,878907192.67,25360897.5,79208695.0,74850205.06,0.076108
2017-12-01,B,1978687444.96,1576013226.21,92340111.25,310334107.5,316507226.16,0.159958
2017-12-01,C,2608495799.07,1843421976.57,175068146.25,590005676.25,665172077.9,0.255002
2017-12-01,D,1602323977.08,941506713.33,121391963.75,539425300.0,572526791.6,0.35731
2017-12-01,E,986352484.28,487522143.03,74988657.5,423841683.75,442215295.97,0.448334
2017-12-01,F,394196663.14,168768205.64,29005782.5,196422675.0,205982686.08,0.522538
2017-12-01,G,131531151.84,61832044.34,12390003.75,57309103.75,70424357.48,0.53542
2018-01-01,A,947242175.15,837949366.4,24812520.0,84480288.75,76231022.25,0.080477
2018-01-01,B,1922723790.6,1503188228.1,91037635.0,328497927.5,321057398.93,0.166981
2018-01-01,C,2557560323.77,1758300478.77,175464458.75,623795386.25,674432354.07,0.263701
2018-01-01,D,1581697662.11,898699478.36,118281048.75,564717135.0,579911082.93,0.366638
2018-01-01,E,973289153.91,464065055.16,69321388.75,439902710.0,445717701.09,0.45795
2018-01-01,F,389303121.53,160576642.78,24938235.0,203788243.75,207613129.6,0.533294
2018-01-01,G,128842862.22,55156659.72,13858442.5,59827760.0,70195475.8,0.544815
2018-02-01,A,907779922.52,794128590.02,24826247.5,88825085.0,77133108.27,0.084969
2018-02-01,B,1869079127.62,1430840420.12,92689248.75,345549458.75,325599295.13,0.174203
2018-02-01,C,2504571168.07,1673129579.32,175156121.25,656285467.5,682719923.19,0.27259
2018-02-01,D,1562518936.07,857628513.57,117936522.5,586953900.0,586266918.2,0.375206
2018-02-01,E,964599685.16,445393462.66,64075783.75,455130438.75,450021640.56,0.466537
2018-02-01,F,385783271.33,154666847.58,20986245.0,210130178.75,209278719.89,0.542477
2018-02-01,G,128952598.64,52943877.39,14614793.75,61393927.5,70748050.7,0.548636
2018-03-01,A,924775826.99,811044084.49,24743032.5,88988710.0,77746271.36,0.08407
2018-03-01,B,1892063194.39,1453223919.39,92535590.0,346303685.0,327712770.98,0.173204
2018-03-01,C,2527353446.19,1694301766.19,175193733.75,657857946.25,686677946.02,0.271698
2018-03-01,D,1578154940.1,872544631.35,117427648.75,588182660.0,589949517.94,0.373822
2018-03-01,E,968861126.99,449542194.49,63411572.5,455907360.0,451506313.25,0.466018
2018-03-01,F,386758109.31,155630295.56,20608356.25,210519457.5,209783025.83,0.542414
2018-03-01,G,129102177.3,53093456.05,14546793.75,61461927.5,70838547.19,0.548701
2018-04-01,A,879315900.93,760509977.18,24042122.5,94763801.25,79058940.72,0.08991
2018-04-01,B,1831030779.63,1375346310.88,90552051.25,365132417.5,332120113.01,0.181384
2018-04-01,C,2470405296.18,1600597172.43,176242463.75,693565660.0,696075753.88,0.281766
2018-04-01,D,1555976721.25,827970081.25,116270713.75,611735926.25,596283938.41,0.383222
2018-04-01,E,956444992.14,429666332.14,55860618.75,470918041.25,454778840.32,0.475489
2018-04-01,F,383058209.63,149348988.38,17289382.5,216419838.75,211166119.86,0.551264
2018-04-01,G,128230331.43,51096656.43,13961781.25,63171893.75,71225316.76,0.555448
2018-05-01,A,856953752.73,735074016.48,24267266.25,97612470.0,79796053.31,0.093116
2018-05-01,B,1797681576.51,1328790912.76,91961500.0,376929163.75,335583340.43,0.186676
2018-05-01,C,2441750349.65,1545403610.9,180398156.25,715948582.5,703228153.53,0.288002
2018-05-01,D,1547496318.16,803785736.91,115618912.5,628091668.75,602074323.6,0.389063
2018-05-01,E,949205510.51,417520884.26,51243567.5,480441058.75,457020922.59,0.481477
2018-05-01,F,380348330.91,145351933.41,15479605.0,219516792.5,211644327.41,0.556449
2018-05-01,G,127691530.64,50028029.39,12893373.75,64770127.5,71751042.54,0.561909
2018-06-01,A,812770101.46,684855875.21,24471053.75,103443172.5,81316184.76,0.100048
2018-06-01,B,1731201389.46,1242863894.46,91275592.5,397061902.5,340379793.53,0.196615
2018-06-01,C,2379973380.53,1445627540.53,180826768.75,753519071.25,712802857.14,0.2995
2018-06-01,D,1518241512.21,755552917.21,110042742.5,652645852.5,607315512.99,0.400012
2018-06-01,E,933073532.3,395510114.8,43069712.5,494493705.0,458908193.15,0.491824
2018-06-01,F,375397969.52,138808608.27,12981136.25,223608225.0,211833014.34,0.564289
2018-06-01,G,126096900.19,48044460.19,9807406.25,68245033.75,72819983.42,0.577492
2018-07-01,A,791817213.79,659900805.04,26241370.0,105675038.75,82028416.87,0.103595
2018-07-01,B,1695956294.32,1191617485.57,96524151.25,407814657.5,343655348.09,0.202632
2018-07-01,C,2353224528.06,1391095928.06,187458851.25,774669748.75,719819745.66,0.305887
2018-07-01,D,1513692663.11,733394511.86,113148897.5,667149253.75,613157715.53,0.405074
2018-07-01,E,929097482.57,385651533.82,42393006.25,501052942.5,460661652.43,0.495816
2018-07-01,F,374050903.61,136027146.11,12407237.5,225616520.0,212233593.63,0.567392
2018-07-01,G,125675971.62,47222182.87,8734238.75,69719550.0,73343904.84,0.583595
2018-08-01,A,742966761.89,605522208.14,25593563.75,111850990.0,83440291.45,0.112307
2018-08-01,B,1622353806.61,1095912639.11,97856101.25,428585066.25,348471805.66,0.214794
2018-08-01,C,2286915615.35,1290613169.1,182889102.5,813413343.75,728935428.73,0.318742
2018-08-01,D,1480074107.34,683992369.84,104286797.5,691794940.0,617466317.68,0.417186
2018-08-01,E,912199949.08,364300510.33,35579427.5,512320011.25,461123457.75,0.505507
2018-08-01,F,368864032.04,130012863.29,9890387.5,228960781.25,212047653.21,0.574867
2018-08-01,G,124078961.2,45403003.7,4795487.5,73880470.0,74770312.02,0.602603
2018-09-01,A,693185278.59,549844869.84,26518810.0,116821598.75,84463452.96,0.121848
2018-09-01,B,1547460447.72,998090317.72,100640021.25,448730108.75,353059221.11,0.228154
2018-09-01,C,2218777519.4,1194515406.9,172380276.25,851881836.25,737195586.21,0.332253
2018-09-01,D,1450469435.13,639631166.38,95468068.75,715370200.0,622089233.8,0.428888
2018-09-01,E,896827932.31,345983456.06,28566332.5,522278143.75,461438787.62,0.514523
2018-09-01,F,363607535.37,124314812.87,7337540.0,231955182.5,211701866.05,0.582226
2018-09-01,G,122493893.13,43615231.88,2506373.75,76372287.5,75377663.31,0.615359
2018-10-01,A,672463941.97,523488883.22,29457026.25,119518032.5,85593781.27,0.127284
2018-10-01,B,1516061088.58,950351854.83,108035212.5,457674021.25,355998662.98,0.234818
2018-10-01,C,2188270097.51,1146178087.51,168512967.5,873579042.5,743126817.83,0.339596
2018-10-01,D,1435697993.3,616110674.55,90315772.5,729271546.25,625354814.31,0.435575
2018-10-01,E,887915145.39,335563087.89,25239538.75,527112518.75,461203011.09,0.519422
2018-10-01,F,360530262.15,120760349.65,6057971.25,233711941.25,211484967.31,0.586594
2018-10-01,G,121426057.2,42462905.95,1829476.25,77133675.0,75338894.96,0.620451
2018-11-01,A,625993724.55,471688018.3,28536093.75,125769612.5,87077645.42,0.139103
2018-11-01,B,1448751669.08,866895771.58,100405017.5,481450880.0,361678039.89,0.249648
2018-11-01,C,2124631106.37,1066867837.62,140765440.0,916997828.75,753063435.97,0.354444
2018-11-01,D,1404253568.65,579126714.9,72142921.25,752983932.5,629387323.7,0.448201
2018-11-01,E,871982850.39,318620376.64,19118093.75,534244380.0,460141612.22,0.527696
2018-11-01,F,355096194.5,114937279.5,4679845.0,235479070.0,210503726.59,0.592808
2018-11-01,G,119771845.14,40660581.39,1276041.25,77835222.5,75040414.58,0.626528
2018-12-01,A,606018421.39,448650271.39,29018936.25,128349213.75,87796756.7,0.144875
2018-12-01,B,1418445318.4,829167560.9,98687167.5,490590590.0,363672055.45,0.256388
2018-12-01,C,2089622974.93,1026457786.18,125197180.0,937968008.75,757093790.83,0.362311
2018-12-01,D,1385657321.22,558572343.72,63393531.25,763691446.25,630310369.14,0.454882
2018-12-01,E,862567504.23,308532999.23,16210796.25,537823708.75,459226193.17,0.532394
2018-12-01,F,351814000.88,111388589.63,3788938.75,236636472.5,209951334.78,0.596768
2018-12-01,G,118790051.25,39568691.25,1132136.25,78089223.75,74780403.57,0.629517
2019-01-01,A,563742191.13,402222407.38,26553957.5,134965826.25,89359762.0,0.158512
2019-01-01,B,1352554878.37,755224305.87,81795840.0,515534732.5,368893699.59,0.272738
2019-01-01,C,2022085527.99,953700510.49,89475972.5,978909045.0,764658221.08,0.378153
2019-01-01,D,1349479694.18,521279112.93,42317738.75,785882842.5,632607502.45,0.468779
2019-01-01,E,845328089.48,290855388.23,9642910.0,544829791.25,457773102.75,0.541533
2019-01-01,F,346360449.85,105767184.85,2372095.0,238221170.0,208893763.06,0.603111
2019-01-01,G,117075037.91,37814216.66,775752.5,78485068.75,74319914.65,0.634806
