month_date,grade,dpd_bucket,balance,count,gco_amount,recovery_amount,nco_amount
2022-11-01,C,GCO,1073478515.0,85652,912456737.75,155117645.42,757339092.33
2022-12-01,C,Current,10402771.8,4528,0.0,0.0,0.0
2022-12-01,C,60+,12750.0,1,0.0,0.0,0.0
2022-12-01,C,90+,15300.0,1,0.0,0.0,0.0
2022-12-01,C,120+,11220.0,1,0.0,0.0,0.0
2022-12-01,C,180+,21250.0,1,0.0,0.0,0.0
2022-12-01,C,GCO,1073478515.0,85652,912456737.75,155117645.42,757339092.33
2023-01-01,C,Current,7975860.86,3832,0.0,0.0,0.0
2023-01-01,C,90+,12750.0,1,0.0,0.0,0.0
2023-01-01,C,120+,15300.0,1,0.0,0.0,0.0
2023-01-01,C,150+,11220.0,1,0.0,0.0,0.0
2023-01-01,C,GCO,1073499765.0,85653,912474800.25,155120716.04,757354084.21
2023-02-01,C,Current,6086755.87,3274,0.0,0.0,0.0
2023-02-01,C,30+,34000.0,1,0.0,0.0,0.0
2023-02-01,C,120+,12750.0,1,0.0,0.0,0.0
2023-02-01,C,150+,15300.0,1,0.0,0.0,0.0
2023-02-01,C,GCO,1073510985.0,85654,912484337.25,155122337.33,757361999.92
2023-03-01,C,Current,5849612.99,2808,0.0,0.0,0.0
2023-03-01,C,30+,34000.0,1,0.0,0.0,0.0
2023-03-01,C,120+,12750.0,1,0.0,0.0,0.0
2023-03-01,C,150+,15300.0,1,0.0,0.0,0.0
2023-03-01,C,GCO,1073510985.0,85654,912484337.25,155122337.33,757361999.92
2023-04-01,C,Current,4234200.07,2342,0.0,0.0,0.0
2023-04-01,C,60+,34000.0,1,0.0,0.0,0.0
2023-04-01,C,150+,12750.0,1,0.0,0.0,0.0
2023-04-01,C,GCO,1073526285.0,85655,912497342.25,155124548.18,757372794.07
2023-05-01,C,Current,3294531.22,1888,0.0,0.0,0.0
2023-05-01,C,90+,34000.0,1,0.0,0.0,0.0
2023-05-01,C,180+,12750.0,1,0.0,0.0,0.0
2023-05-01,C,GCO,1073526285.0,85655,912497342.25,155124548.18,757372794.07
2023-06-01,C,Current,2188830.85,1439,0.0,0.0,0.0
2023-06-01,C,150+,34000.0,1,0.0,0.0,0.0
2023-06-01,C,GCO,1073539035.0,85656,912508179.75,155126390.56,757381789.19
2023-07-01,C,Current,1614648.05,1116,0.0,0.0,0.0
2023-07-01,C,150+,34000.0,1,0.0,0.0,0.0
2023-07-01,C,GCO,1073539035.0,85656,912508179.75,155126390.56,757381789.19
2023-08-01,C,Current,1046756.04,809,0.0,0.0,0.0
2023-08-01,C,GCO,1073573035.0,85657,912537079.75,155131303.56,757405776.19
2023-09-01,C,Current,547941.91,548,0.0,0.0,0.0
2023-09-01,C,GCO,1073573035.0,85657,912537079.75,155131303.56,757405776.19
2023-10-01,C,Current,350095.99,377,0.0,0.0,0.0
2023-10-01,C,GCO,1073573035.0,85657,912537079.75,155131303.56,757405776.19
2007-08-01,D,Current,34400.0,5,0.0,0.0,0.0
2007-09-01,D,Current,49899.52,8,0.0,0.0,0.0
2007-10-01,D,Current,89286.45,16,0.0,0.0,0.0
2007-11-01,D,Current,115580.42,18,0.0,0.0,0.0
2007-12-01,D,Current,325739.04,37,0.0,0.0,0.0
2008-01-01,D,Current,596189.26,61,0.0,0.0,0.0
2008-02-01,D,Current,881500.03,89,0.0,0.0,0.0
2008-03-01,D,Current,1404965.03,131,0.0,0.0,0.0
2008-04-01,D,Current,1516304.56,154,0.0,0.0,0.0
2008-05-01,D,Current,1561761.97,164,0.0,0.0,0.0
2008-06-01,D,Current,1537091.38,167,0.0,0.0,0.0
2008-06-01,D,30+,7650.0,1,0.0,0.0,0.0
2008-07-01,D,Current,1559827.51,175,0.0,0.0,0.0
2008-07-01,D,30+,31620.0,3,0.0,0.0,0.0
2008-07-01,D,60+,7650.0,1,0.0,0.0,0.0
2008-08-01,D,Current,1538203.55,183,0.0,0.0,0.0
2008-08-01,D,30+,30430.0,3,0.0,0.0,0.0
2008-08-01,D,60+,31620.0,3,0.0,0.0,0.0
2008-08-01,D,90+,7650.0,1,0.0,0.0,0.0
2008-09-01,D,Current,1478848.29,181,0.0,0.0,0.0
2008-09-01,D,30+,46665.0,4,0.0,0.0,0.0
2008-09-01,D,60+,26180.0,3,0.0,0.0,0.0
2008-09-01,D,90+,49470.0,4,0.0,0.0,0.0
2008-09-01,D,120+,7650.0,1,0.0,0.0,0.0
2008-10-01,D,Current,1521896.97,189,0.0,0.0,0.0
2008-10-01,D,30+,23375.0,2,0.0,0.0,0.0
2008-10-01,D,60+,46665.0,4,0.0,0.0,0.0
2008-10-01,D,90+,26180.0,3,0.0,0.0,0.0
2008-10-01,D,120+,49470.0,4,0.0,0.0,0.0
2008-10-01,D,150+,7650.0,1,0.0,0.0,0.0
2008-11-01,D,Current,1728164.8,213,0.0,0.0,0.0
2008-11-01,D,30+,44030.0,3,0.0,0.0,0.0
2008-11-01,D,60+,25925.0,3,0.0,0.0,0.0
2008-11-01,D,90+,46665.0,4,0.0,0.0,0.0
2008-11-01,D,120+,26180.0,3,0.0,0.0,0.0
2008-11-01,D,150+,40885.0,3,0.0,0.0,0.0
2008-11-01,D,180+,16235.0,2,0.0,0.0,0.0
2008-12-01,D,Current,1947745.3,239,0.0,0.0,0.0
2008-12-01,D,30+,9350.0,1,0.0,0.0,0.0
2008-12-01,D,60+,46580.0,4,0.0,0.0,0.0
2008-12-01,D,90+,23375.0,2,0.0,0.0,0.0
2008-12-01,D,120+,46665.0,4,0.0,0.0,0.0
2008-12-01,D,150+,26180.0,3,0.0,0.0,0.0
2008-12-01,D,180+,49470.0,4,0.0,0.0,0.0
2008-12-01,D,GCO,7650.0,1,6502.5,1105.43,5397.08
2009-01-01,D,Current,2318978.1,284,0.0,0.0,0.0
2009-01-01,D,30+,19550.0,1,0.0,0.0,0.0
2009-01-01,D,60+,9350.0,1,0.0,0.0,0.0
2009-01-01,D,90+,44030.0,3,0.0,0.0,0.0
2009-01-01,D,120+,25925.0,3,0.0,0.0,0.0
2009-01-01,D,150+,46665.0,4,0.0,0.0,0.0
2009-01-01,D,180+,26180.0,3,0.0,0.0,0.0
2009-01-01,D,GCO,57120.0,5,48552.0,8253.84,40298.16
2009-02-01,D,Current,2671084.31,327,0.0,0.0,0.0
2009-02-01,D,30+,15470.0,2,0.0,0.0,0.0
2009-02-01,D,60+,19550.0,1,0.0,0.0,0.0
2009-02-01,D,90+,9350.0,1,0.0,0.0,0.0
2009-02-01,D,120+,44030.0,3,0.0,0.0,0.0
2009-02-01,D,150+,25925.0,3,0.0,0.0,0.0
2009-02-01,D,180+,46665.0,4,0.0,0.0,0.0
2009-02-01,D,GCO,83300.0,8,70805.0,12036.85,58768.15
2009-03-01,D,Current,3201359.31,383,0.0,0.0,0.0
2009-03-01,D,30+,15470.0,2,0.0,0.0,0.0
2009-03-01,D,60+,19550.0,1,0.0,0.0,0.0
2009-03-01,D,90+,9350.0,1,0.0,0.0,0.0
2009-03-01,D,120+,44030.0,3,0.0,0.0,0.0
2009-03-01,D,150+,25925.0,3,0.0,0.0,0.0
2009-03-01,D,180+,46665.0,4,0.0,0.0,0.0
2009-03-01,D,GCO,83300.0,8,70805.0,12036.85,58768.15
2009-04-01,D,Current,3567233.26,438,0.0,0.0,0.0
2009-04-01,D,30+,64918.75,7,0.0,0.0,0.0
2009-04-01,D,90+,35020.0,3,0.0,0.0,0.0
2009-04-01,D,120+,9350.0,1,0.0,0.0,0.0
2009-04-01,D,150+,23630.0,2,0.0,0.0,0.0
2009-04-01,D,180+,46325.0,4,0.0,0.0,0.0
2009-04-01,D,GCO,129965.0,12,110470.25,18779.94,91690.31
2009-05-01,D,Current,3844814.68,466,0.0,0.0,0.0
2009-05-01,D,30+,35020.0,5,0.0,0.0,0.0
2009-05-01,D,60+,50893.75,5,0.0,0.0,0.0
2009-05-01,D,90+,15470.0,2,0.0,0.0,0.0
2009-05-01,D,120+,19550.0,1,0.0,0.0,0.0
2009-05-01,D,150+,9350.0,1,0.0,0.0,0.0
2009-05-01,D,180+,44030.0,3,0.0,0.0,0.0
2009-05-01,D,GCO,155890.0,15,132506.5,22526.11,109980.39
2009-06-01,D,Current,4004108.6,494,0.0,0.0,0.0
2009-06-01,D,30+,29006.25,3,0.0,0.0,0.0
2009-06-01,D,60+,27370.0,4,0.0,0.0,0.0
2009-06-01,D,90+,51318.75,6,0.0,0.0,0.0
2009-06-01,D,120+,13600.0,1,0.0,0.0,0.0
2009-06-01,D,150+,35020.0,3,0.0,0.0,0.0
2009-06-01,D,180+,9350.0,1,0.0,0.0,0.0
2009-06-01,D,GCO,199920.0,18,169932.0,28888.44,141043.56
2009-07-01,D,Current,4298834.36,534,0.0,0.0,0.0
2009-07-01,D,30+,29580.0,4,0.0,0.0,0.0
2009-07-01,D,60+,31131.25,3,0.0,0.0,0.0
2009-07-01,D,90+,35020.0,5,0.0,0.0,0.0
2009-07-01,D,120+,50893.75,5,0.0,0.0,0.0
2009-07-01,D,150+,15470.0,2,0.0,0.0,0.0
2009-07-01,D,180+,19550.0,1,0.0,0.0,0.0
2009-07-01,D,GCO,209270.0,19,177879.5,30239.52,147639.98
2009-08-01,D,Current,4530096.32,568,0.0,0.0,0.0
2009-08-01,D,30+,45241.25,5,0.0,0.0,0.0
2009-08-01,D,60+,25330.0,3,0.0,0.0,0.0
2009-08-01,D,90+,29006.25,3,0.0,0.0,0.0
2009-08-01,D,120+,27370.0,4,0.0,0.0,0.0
2009-08-01,D,150+,51318.75,6,0.0,0.0,0.0
2009-08-01,D,180+,13600.0,1,0.0,0.0,0.0
2009-08-01,D,GCO,244290.0,22,207646.5,35299.91,172346.6
2009-09-01,D,Current,4776891.36,607,0.0,0.0,0.0
2009-09-01,D,30+,38866.25,4,0.0,0.0,0.0
2009-09-01,D,60+,41352.5,4,0.0,0.0,0.0
2009-09-01,D,90+,24288.75,3,0.0,0.0,0.0
2009-09-01,D,120+,33936.25,4,0.0,0.0,0.0
2009-09-01,D,150+,6375.0,1,0.0,0.0,0.0
2009-09-01,D,180+,63537.5,7,0.0,0.0,0.0
2009-09-01,D,GCO,266666.25,25,226666.31,38533.27,188133.04
2009-10-01,D,Current,5584534.18,684,0.0,0.0,0.0
2009-10-01,D,30+,28453.75,4,0.0,0.0,0.0
2009-10-01,D,60+,38866.25,4,0.0,0.0,0.0
2009-10-01,D,90+,41352.5,4,0.0,0.0,0.0
2009-10-01,D,120+,24288.75,3,0.0,0.0,0.0
2009-10-01,D,150+,33936.25,4,0.0,0.0,0.0
2009-10-01,D,180+,27370.0,4,0.0,0.0,0.0
2009-10-01,D,GCO,309208.75,29,262827.44,44680.66,218146.77
2009-11-01,D,Current,6615444.09,782,0.0,0.0,0.0
2009-11-01,D,30+,72866.25,8,0.0,0.0,0.0
2009-11-01,D,60+,28453.75,4,0.0,0.0,0.0
2009-11-01,D,90+,38866.25,4,0.0,0.0,0.0
2009-11-01,D,120+,41352.5,4,0.0,0.0,0.0
2009-11-01,D,150+,24288.75,3,0.0,0.0,0.0
2009-11-01,D,180+,33936.25,4,0.0,0.0,0.0
2009-11-01,D,GCO,336578.75,33,286091.94,48635.63,237456.31
2009-12-01,D,Current,7390246.6,849,0.0,0.0,0.0
2009-12-01,D,30+,44901.25,4,0.0,0.0,0.0
2009-12-01,D,60+,57991.25,6,0.0,0.0,0.0
2009-12-01,D,90+,28453.75,4,0.0,0.0,0.0
2009-12-01,D,120+,38866.25,4,0.0,0.0,0.0
2009-12-01,D,150+,41352.5,4,0.0,0.0,0.0
2009-12-01,D,180+,24288.75,3,0.0,0.0,0.0
2009-12-01,D,GCO,370515.0,37,314937.75,53539.42,261398.33
2010-01-01,D,Current,8106936.63,924,0.0,0.0,0.0
2010-01-01,D,30+,89887.5,8,0.0,0.0,0.0
2010-01-01,D,60+,30026.25,2,0.0,0.0,0.0
2010-01-01,D,90+,72866.25,8,0.0,0.0,0.0
2010-01-01,D,120+,28453.75,4,0.0,0.0,0.0
2010-01-01,D,150+,38866.25,4,0.0,0.0,0.0
2010-01-01,D,180+,41352.5,4,0.0,0.0,0.0
2010-01-01,D,GCO,394803.75,40,335583.19,57049.14,278534.05
2010-02-01,D,Current,8869732.4,1000,0.0,0.0,0.0
2010-02-01,D,30+,51425.0,5,0.0,0.0,0.0
2010-02-01,D,60+,81387.5,7,0.0,0.0,0.0
2010-02-01,D,90+,29750.0,2,0.0,0.0,0.0
2010-02-01,D,120+,73142.5,8,0.0,0.0,0.0
2010-02-01,D,150+,36953.75,5,0.0,0.0,0.0
2010-02-01,D,180+,38866.25,4,0.0,0.0,0.0
2010-02-01,D,GCO,436156.25,44,370732.81,63024.58,307708.23
2010-03-01,D,Current,10056802.76,1107,0.0,0.0,0.0
2010-03-01,D,30+,51425.0,5,0.0,0.0,0.0
2010-03-01,D,60+,74162.5,6,0.0,0.0,0.0
2010-03-01,D,90+,36975.0,3,0.0,0.0,0.0
2010-03-01,D,120+,73142.5,8,0.0,0.0,0.0
2010-03-01,D,150+,36953.75,5,0.0,0.0,0.0
2010-03-01,D,180+,38866.25,4,0.0,0.0,0.0
2010-03-01,D,GCO,436156.25,44,370732.81,63024.58,307708.23
2010-04-01,D,Current,10937276.25,1214,0.0,0.0,0.0
2010-04-01,D,30+,43010.0,7,0.0,0.0,0.0
2010-04-01,D,60+,77775.0,7,0.0,0.0,0.0
2010-04-01,D,90+,74162.5,6,0.0,0.0,0.0
2010-04-01,D,120+,36975.0,3,0.0,0.0,0.0
2010-04-01,D,150+,30026.25,4,0.0,0.0,0.0
2010-04-01,D,180+,74970.0,8,0.0,0.0,0.0
2010-04-01,D,GCO,480122.5,49,408104.12,69377.7,338726.42
2010-05-01,D,Current,12127237.83,1352,0.0,0.0,0.0
2010-05-01,D,30+,104720.0,11,0.0,0.0,0.0
2010-05-01,D,60+,69360.0,9,0.0,0.0,0.0
2010-05-01,D,90+,51425.0,5,0.0,0.0,0.0
2010-05-01,D,120+,74162.5,6,0.0,0.0,0.0
2010-05-01,D,150+,36975.0,3,0.0,0.0,0.0
2010-05-01,D,180+,73142.5,8,0.0,0.0,0.0
2010-05-01,D,GCO,511976.25,53,435179.81,73980.57,361199.24
2010-06-01,D,Current,13100508.81,1492,0.0,0.0,0.0
2010-06-01,D,30+,94180.0,9,0.0,0.0,0.0
2010-06-01,D,60+,123760.0,12,0.0,0.0,0.0
2010-06-01,D,90+,43010.0,7,0.0,0.0,0.0
2010-06-01,D,120+,75650.0,6,0.0,0.0,0.0
2010-06-01,D,150+,76287.5,7,0.0,0.0,0.0
2010-06-01,D,180+,36975.0,3,0.0,0.0,0.0
2010-06-01,D,GCO,585118.75,61,497350.94,84549.66,412801.28
2010-07-01,D,Current,14431281.28,1648,0.0,0.0,0.0
2010-07-01,D,30+,90992.5,11,0.0,0.0,0.0
2010-07-01,D,60+,113220.0,10,0.0,0.0,0.0
2010-07-01,D,90+,104720.0,11,0.0,0.0,0.0
2010-07-01,D,120+,69360.0,9,0.0,0.0,0.0
2010-07-01,D,150+,51425.0,5,0.0,0.0,0.0
2010-07-01,D,180+,74162.5,6,0.0,0.0,0.0
2010-07-01,D,GCO,622093.75,64,528779.69,89892.55,438887.14
2010-08-01,D,Current,15553569.54,1801,0.0,0.0,0.0
2010-08-01,D,30+,78731.25,11,0.0,0.0,0.0
2010-08-01,D,60+,95242.5,12,0.0,0.0,0.0
2010-08-01,D,90+,94180.0,9,0.0,0.0,0.0
2010-08-01,D,120+,123760.0,12,0.0,0.0,0.0
2010-08-01,D,150+,37910.0,6,0.0,0.0,0.0
2010-08-01,D,180+,78200.0,6,0.0,0.0,0.0
2010-08-01,D,GCO,700931.25,72,595791.56,101284.57,494507.0
2010-09-01,D,Current,16632142.7,1942,0.0,0.0,0.0
2010-09-01,D,30+,115345.0,13,0.0,0.0,0.0
2010-09-01,D,60+,46962.5,5,0.0,0.0,0.0
2010-09-01,D,90+,120636.25,17,0.0,0.0,0.0
2010-09-01,D,120+,92395.0,9,0.0,0.0,0.0
2010-09-01,D,150+,111690.0,8,0.0,0.0,0.0
2010-09-01,D,180+,44030.0,9,0.0,0.0,0.0
2010-09-01,D,GCO,793241.25,80,674255.06,114623.36,559631.7
2010-10-01,D,Current,17675980.43,2074,0.0,0.0,0.0
2010-10-01,D,30+,162158.75,17,0.0,0.0,0.0
2010-10-01,D,60+,83470.0,10,0.0,0.0,0.0
2010-10-01,D,90+,55037.5,7,0.0,0.0,0.0
2010-10-01,D,120+,118936.25,16,0.0,0.0,0.0
2010-10-01,D,150+,86020.0,8,0.0,0.0,0.0
2010-10-01,D,180+,130645.0,12,0.0,0.0,0.0
2010-10-01,D,GCO,818316.25,85,695568.81,118246.7,577322.11
2010-11-01,D,Current,18448634.87,2188,0.0,0.0,0.0
2010-11-01,D,30+,117363.75,16,0.0,0.0,0.0
2010-11-01,D,60+,140483.75,15,0.0,0.0,0.0
2010-11-01,D,90+,105145.0,12,0.0,0.0,0.0
2010-11-01,D,120+,57162.5,6,0.0,0.0,0.0
2010-11-01,D,150+,120636.25,17,0.0,0.0,0.0
2010-11-01,D,180+,92395.0,9,0.0,0.0,0.0
2010-11-01,D,GCO,948961.25,97,806617.06,137124.9,669492.16
2010-12-01,D,Current,19698335.77,2314,0.0,0.0,0.0
2010-12-01,D,30+,93075.0,12,0.0,0.0,0.0
2010-12-01,D,60+,107163.75,15,0.0,0.0,0.0
2010-12-01,D,90+,172358.75,18,0.0,0.0,0.0
2010-12-01,D,120+,83470.0,10,0.0,0.0,0.0
2010-12-01,D,150+,55037.5,7,0.0,0.0,0.0
2010-12-01,D,180+,118936.25,16,0.0,0.0,0.0
2010-12-01,D,GCO,1034981.25,105,879734.06,149554.79,730179.27
2011-01-01,D,Current,21115830.41,2459,0.0,0.0,0.0
2011-01-01,D,30+,111286.25,14,0.0,0.0,0.0
2011-01-01,D,60+,110075.0,13,0.0,0.0,0.0
2011-01-01,D,90+,117363.75,16,0.0,0.0,0.0
2011-01-01,D,120+,140483.75,15,0.0,0.0,0.0
2011-01-01,D,150+,92395.0,11,0.0,0.0,0.0
2011-01-01,D,180+,69912.5,7,0.0,0.0,0.0
2011-01-01,D,GCO,1161992.5,123,987693.62,167907.92,819785.71
2011-02-01,D,Current,22440636.66,2573,0.0,0.0,0.0
2011-02-01,D,30+,135192.5,18,0.0,0.0,0.0
2011-02-01,D,60+,121486.25,15,0.0,0.0,0.0
2011-02-01,D,90+,104975.0,12,0.0,0.0,0.0
2011-02-01,D,120+,112263.75,16,0.0,0.0,0.0
2011-02-01,D,150+,81833.75,10,0.0,0.0,0.0
2011-02-01,D,180+,161245.0,17,0.0,0.0,0.0
2011-02-01,D,GCO,1231905.0,130,1047119.25,178010.27,869108.98
2011-03-01,D,Current,24783496.62,2760,0.0,0.0,0.0
2011-03-01,D,30+,147262.5,17,0.0,0.0,0.0
2011-03-01,D,60+,130666.25,17,0.0,0.0,0.0
2011-03-01,D,90+,91205.0,10,0.0,0.0,0.0
2011-03-01,D,120+,113283.75,17,0.0,0.0,0.0
2011-03-01,D,150+,77583.75,10,0.0,0.0,0.0
2011-03-01,D,180+,171020.0,17,0.0,0.0,0.0
2011-03-01,D,GCO,1239130.0,131,1053260.5,179054.28,874206.22
2011-04-01,D,Current,26485364.72,2928,0.0,0.0,0.0
2011-04-01,D,30+,153531.25,17,0.0,0.0,0.0
2011-04-01,D,60+,141100.0,16,0.0,0.0,0.0
2011-04-01,D,90+,139676.25,18,0.0,0.0,0.0
2011-04-01,D,120+,98345.0,10,0.0,0.0,0.0
2011-04-01,D,150+,62198.75,8,0.0,0.0,0.0
2011-04-01,D,180+,140228.75,20,0.0,0.0,0.0
2011-04-01,D,GCO,1411000.0,149,1199350.0,203889.5,995460.5
2011-05-01,D,Current,28820631.3,3148,0.0,0.0,0.0
2011-05-01,D,30+,168470.0,17,0.0,0.0,0.0
2011-05-01,D,60+,138868.75,15,0.0,0.0,0.0
2011-05-01,D,90+,147262.5,17,0.0,0.0,0.0
2011-05-01,D,120+,130666.25,17,0.0,0.0,0.0
2011-05-01,D,150+,91205.0,10,0.0,0.0,0.0
2011-05-01,D,180+,113283.75,17,0.0,0.0,0.0
2011-05-01,D,GCO,1487733.75,158,1264573.69,214977.53,1049596.16
2011-06-01,D,Current,30705226.25,3364,0.0,0.0,0.0
2011-06-01,D,30+,162031.25,17,0.0,0.0,0.0
2011-06-01,D,60+,149047.5,15,0.0,0.0,0.0
2011-06-01,D,90+,153531.25,17,0.0,0.0,0.0
2011-06-01,D,120+,141100.0,16,0.0,0.0,0.0
2011-06-01,D,150+,120041.25,17,0.0,0.0,0.0
2011-06-01,D,180+,117980.0,11,0.0,0.0,0.0
2011-06-01,D,GCO,1613427.5,177,1371413.38,233140.27,1138273.1
2011-07-01,D,Current,32649592.66,3591,0.0,0.0,0.0
2011-07-01,D,30+,164198.75,14,0.0,0.0,0.0
2011-07-01,D,60+,179668.75,19,0.0,0.0,0.0
2011-07-01,D,90+,168470.0,17,0.0,0.0,0.0
2011-07-01,D,120+,138868.75,15,0.0,0.0,0.0
2011-07-01,D,150+,147262.5,17,0.0,0.0,0.0
2011-07-01,D,180+,130666.25,17,0.0,0.0,0.0
2011-07-01,D,GCO,1692222.5,185,1438389.12,244526.15,1193862.97
2011-08-01,D,Current,34890185.94,3825,0.0,0.0,0.0
2011-08-01,D,30+,180561.25,17,0.0,0.0,0.0
2011-08-01,D,60+,178032.5,16,0.0,0.0,0.0
2011-08-01,D,90+,162031.25,17,0.0,0.0,0.0
2011-08-01,D,120+,140547.5,14,0.0,0.0,0.0
2011-08-01,D,150+,162031.25,18,0.0,0.0,0.0
2011-08-01,D,180+,141100.0,16,0.0,0.0,0.0
2011-08-01,D,GCO,1851448.75,205,1573731.44,267534.34,1306197.09
2011-09-01,D,Current,36528072.62,4014,0.0,0.0,0.0
2011-09-01,D,30+,225420.0,25,0.0,0.0,0.0
2011-09-01,D,60+,236831.25,23,0.0,0.0,0.0
2011-09-01,D,90+,158227.5,14,0.0,0.0,0.0
2011-09-01,D,120+,120997.5,14,0.0,0.0,0.0
2011-09-01,D,150+,154126.25,16,0.0,0.0,0.0
2011-09-01,D,180+,159353.75,16,0.0,0.0,0.0
2011-09-01,D,GCO,2053536.25,228,1745505.81,296735.99,1448769.82
2011-10-01,D,Current,38959522.06,4228,0.0,0.0,0.0
2011-10-01,D,30+,297776.25,31,0.0,0.0,0.0
2011-10-01,D,60+,238935.0,27,0.0,0.0,0.0
2011-10-01,D,90+,180136.25,17,0.0,0.0,0.0
2011-10-01,D,120+,178712.5,16,0.0,0.0,0.0
2011-10-01,D,150+,168151.25,18,0.0,0.0,0.0
2011-10-01,D,180+,140547.5,14,0.0,0.0,0.0
2011-10-01,D,GCO,2154580.0,239,1831393.0,311336.81,1520056.19
2011-11-01,D,Current,40870859.88,4443,0.0,0.0,0.0
2011-11-01,D,30+,194862.5,25,0.0,0.0,0.0
2011-11-01,D,60+,282858.75,30,0.0,0.0,0.0
2011-11-01,D,90+,226907.5,26,0.0,0.0,0.0
2011-11-01,D,120+,236831.25,23,0.0,0.0,0.0
2011-11-01,D,150+,158227.5,14,0.0,0.0,0.0
2011-11-01,D,180+,120997.5,14,0.0,0.0,0.0
2011-11-01,D,GCO,2367016.25,260,2011963.81,342033.85,1669929.96
2011-12-01,D,Current,44159438.28,4702,0.0,0.0,0.0
2011-12-01,D,30+,348712.5,36,0.0,0.0,0.0
2011-12-01,D,60+,202087.5,25,0.0,0.0,0.0
2011-12-01,D,90+,260121.25,28,0.0,0.0,0.0
2011-12-01,D,120+,254660.0,29,0.0,0.0,0.0
2011-12-01,D,150+,202066.25,18,0.0,0.0,0.0
2011-12-01,D,180+,170212.5,16,0.0,0.0,0.0
2011-12-01,D,GCO,2476028.75,272,2104624.44,357786.15,1746838.28
2012-01-01,D,Current,46975775.95,4959,0.0,0.0,0.0
2012-01-01,D,30+,424872.5,36,0.0,0.0,0.0
2012-01-01,D,60+,312587.5,31,0.0,0.0,0.0
2012-01-01,D,90+,208462.5,26,0.0,0.0,0.0
2012-01-01,D,120+,282858.75,30,0.0,0.0,0.0
2012-01-01,D,150+,226907.5,26,0.0,0.0,0.0
2012-01-01,D,180+,236831.25,23,0.0,0.0,0.0
2012-01-01,D,GCO,2646241.25,288,2249305.06,382381.86,1866923.2
2012-02-01,D,Current,50112820.4,5195,0.0,0.0,0.0
2012-02-01,D,30+,385432.5,38,0.0,0.0,0.0
2012-02-01,D,60+,396482.5,32,0.0,0.0,0.0
2012-02-01,D,90+,329375.0,35,0.0,0.0,0.0
2012-02-01,D,120+,194097.5,24,0.0,0.0,0.0
2012-02-01,D,150+,274146.25,29,0.0,0.0,0.0
2012-02-01,D,180+,271957.5,30,0.0,0.0,0.0
2012-02-01,D,GCO,2887322.5,312,2454224.12,417218.1,2037006.02
2012-03-01,D,Current,54371172.6,5394,0.0,0.0,0.0
2012-03-01,D,30+,325656.25,34,0.0,0.0,0.0
2012-03-01,D,60+,297691.25,25,0.0,0.0,0.0
2012-03-01,D,90+,428506.25,42,0.0,0.0,0.0
2012-03-01,D,120+,212308.75,22,0.0,0.0,0.0
2012-03-01,D,150+,196987.5,24,0.0,0.0,0.0
2012-03-01,D,180+,297776.25,31,0.0,0.0,0.0
2012-03-01,D,GCO,3061062.5,331,2601903.12,442323.53,2159579.59
2012-04-01,D,Current,57608158.27,5664,0.0,0.0,0.0
2012-04-01,D,30+,395760.0,37,0.0,0.0,0.0
2012-04-01,D,60+,275995.0,30,0.0,0.0,0.0
2012-04-01,D,90+,374807.5,35,0.0,0.0,0.0
2012-04-01,D,120+,342932.5,31,0.0,0.0,0.0
2012-04-01,D,150+,334687.5,33,0.0,0.0,0.0
2012-04-01,D,180+,207612.5,25,0.0,0.0,0.0
2012-04-01,D,GCO,3371588.75,366,2865850.44,487194.57,2378655.86
2012-05-01,D,Current,62236825.54,5994,0.0,0.0,0.0
2012-05-01,D,30+,440555.0,37,0.0,0.0,0.0
2012-05-01,D,60+,313565.0,34,0.0,0.0,0.0
2012-05-01,D,90+,342741.25,36,0.0,0.0,0.0
2012-05-01,D,120+,245586.25,22,0.0,0.0,0.0
2012-05-01,D,150+,370281.25,34,0.0,0.0,0.0
2012-05-01,D,180+,323488.75,33,0.0,0.0,0.0
2012-05-01,D,GCO,3557951.25,387,3024258.56,514123.96,2510134.61
2012-06-01,D,Current,68017258.56,6466,0.0,0.0,0.0
2012-06-01,D,30+,696001.25,63,0.0,0.0,0.0
2012-06-01,D,60+,324466.25,31,0.0,0.0,0.0
2012-06-01,D,90+,390447.5,36,0.0,0.0,0.0
2012-06-01,D,120+,276335.0,29,0.0,0.0,0.0
2012-06-01,D,150+,340552.5,35,0.0,0.0,0.0
2012-06-01,D,180+,424872.5,36,0.0,0.0,0.0
2012-06-01,D,GCO,3913888.75,424,3326805.44,565556.92,2761248.51
2012-07-01,D,Current,76892259.87,7105,0.0,0.0,0.0
2012-07-01,D,30+,620542.5,55,0.0,0.0,0.0
2012-07-01,D,60+,605093.75,55,0.0,0.0,0.0
2012-07-01,D,90+,416415.0,36,0.0,0.0,0.0
2012-07-01,D,120+,317560.0,32,0.0,0.0,0.0
2012-07-01,D,150+,266241.25,30,0.0,0.0,0.0
2012-07-01,D,180+,358381.25,33,0.0,0.0,0.0
2012-07-01,D,GCO,4251721.25,454,3613963.06,614373.72,2999589.34
2012-08-01,D,Current,84471523.21,7718,0.0,0.0,0.0
2012-08-01,D,30+,612595.0,48,0.0,0.0,0.0
2012-08-01,D,60+,566036.25,51,0.0,0.0,0.0
2012-08-01,D,90+,617355.0,55,0.0,0.0,0.0
2012-08-01,D,120+,392700.0,36,0.0,0.0,0.0
