vintage_year,mob,cum_defaults,cohort_size,cum_default_rate,cum_default_amount,cohort_funded,cum_loss_rate
2014,34,36944,223103,0.1655916773866779,562691750.0,3253489500.0,0.17295022774777666
2014,35,37515,223103,0.16815103337920154,571785200.0,3253489500.0,0.17574521141070226
2014,36,37983,223103,0.17024871920144508,579518650.0,3253489500.0,0.17812218235220983
2014,37,38306,223103,0.17169648099756615,585515325.0,3253489500.0,0.17996533414354035
2014,38,38590,223103,0.1729694356418336,590951175.0,3253489500.0,0.18163610947568756
2014,39,38867,223103,0.17421101464346064,596258175.0,3253489500.0,0.18326728117610339
2014,40,39101,223103,0.1752598575545824,600789100.0,3253489500.0,0.18465991668330264
2014,41,39324,223103,0.17625939588441214,605382225.0,3253489500.0,0.18607167012526088
2014,42,39524,223103,0.17715584281699484,609251175.0,3253489500.0,0.1872608394771214
2014,43,39708,223103,0.17798057399497094,612846875.0,3253489500.0,0.18836602208182937
2014,44,39897,223103,0.1788277163462616,616585900.0,3253489500.0,0.1895152573874912
2014,45,40071,223103,0.17960762517760856,619874450.0,3253489500.0,0.19052603366324064
2014,46,40242,223103,0.18037408730496676,623222875.0,3253489500.0,0.19155521325641284
2014,47,40398,223103,0.18107331591238127,626285800.0,3253489500.0,0.19249664091431676
2014,48,40547,223103,0.18174116887715538,629207675.0,3253489500.0,0.19339471512048834
2014,49,40678,223103,0.18232834161799708,631683725.0,3253489500.0,0.19415575953142003
2014,50,40783,223103,0.182798976257603,633684300.0,3253489500.0,0.1947706608550604
2014,51,40884,223103,0.18325168195855726,635755825.0,3253489500.0,0.19540736953354237
2014,52,40968,223103,0.183628189670242,637291825.0,3253489500.0,0.19587947801890862
2014,53,41009,223103,0.18381196129142144,638059350.0,3253489500.0,0.19611538626450153
2014,54,41040,223103,0.18395091056597176,638664200.0,3253489500.0,0.19630129434872925
2014,55,41055,223103,0.18401814408591546,638950550.0,3253489500.0,0.19638930754194842
2014,56,41074,223103,0.18410330654451082,639312625.0,3253489500.0,0.1965005957449686
2014,57,41089,223103,0.18417054006445455,639569150.0,3253489500.0,0.1965794418577346
2014,58,41100,223103,0.1842198446457466,639784750.0,3253489500.0,0.19664570916857116
2014,59,41106,223103,0.18424673805372407,639913425.0,3253489500.0,0.19668525901190093
2014,60,41160,223103,0.18448877872552139,640958375.0,3253489500.0,0.1970064372422287
2015,1,514,375546,0.0013686738775010251,7711025.0,5498601150.0,0.0014023612169069583
2015,2,1463,375546,0.0038956612505525287,22157550.0,5498601150.0,0.004029670346247973
2015,3,2847,375546,0.007580962119154511,43864775.0,5498601150.0,0.00797744259010312
2015,4,4476,375546,0.011918646450767682,69294400.0,5498601150.0,0.012602187012600468
2015,5,6525,375546,0.01737470243325718,100793975.0,5498601150.0,0.01833083947178093
2015,6,8727,375546,0.02323816523142305,135127950.0,5498601150.0,0.024574968489940393
2015,7,11284,375546,0.03004691835354391,175041150.0,5498601150.0,0.03183376011915321
2015,8,13981,375546,0.03722846202595687,217331475.0,5498601150.0,0.039524866247118144
2015,9,16701,375546,0.044471249860203545,260251925.0,5498601150.0,0.047330569703168957
2015,10,19624,375546,0.052254583992373774,306639200.0,5498601150.0,0.05576676533448875
2015,11,22543,375546,0.06002726696596422,352036150.0,5498601150.0,0.06402285606767459
2015,12,25447,375546,0.06776000809488052,398316250.0,5498601150.0,0.07243956037800632
2015,13,28420,375546,0.07567648170929793,444985275.0,5498601150.0,0.08092699631432623
2015,14,31400,375546,0.08361159485122995,491981950.0,5498601150.0,0.08947402013328426
2015,15,34187,375546,0.09103278959168784,535568700.0,5498601150.0,0.09740089986341344
2015,16,36971,375546,0.0984459959632109,578763000.0,5498601150.0,0.10525640689541557
2015,17,39662,375546,0.1056115628977542,620091250.0,5498601150.0,0.1127725457955793
2015,18,42269,375546,0.11255345550212224,660178725.0,5498601150.0,0.1200630318494732
2015,19,44757,375546,0.119178476138742,698914350.0,5498601150.0,0.12710766446480665
2015,20,47175,375546,0.12561710150021568,736197300.0,5498601150.0,0.1338881071597637
2015,21,49467,375546,0.13172021536642647,771790925.0,5498601150.0,0.14036132171543303
2015,22,51798,375546,0.1379271780287901,807531200.0,5498601150.0,0.1468612066907235
2015,23,53979,375546,0.14373472224441214,841187350.0,5498601150.0,0.1529820634471733
2015,24,56048,375546,0.1492440340198005,872924500.0,5498601150.0,0.15875392234986893
2015,25,58045,375546,0.15456162494075293,904036900.0,5498601150.0,0.16441216144582518
2015,26,59865,375546,0.15940790209455033,932334275.0,5498601150.0,0.16955844760626074
2015,27,61593,375546,0.16400920260101293,959675850.0,5498601150.0,0.1745309077382345
2015,28,63349,375546,0.16868506121753393,987000750.0,5498601150.0,0.17950033528072862
2015,29,64888,375546,0.17278309448110218,1011334300.0,5498601150.0,0.18392574264092604
2015,30,66364,375546,0.176713371997039,1034000475.0,5498601150.0,0.18804791378621816
2015,31,67743,375546,0.18038535891741625,1055819775.0,5498601150.0,0.1920160684868005
2015,32,69009,375546,0.18375645060791487,1076046350.0,5498601150.0,0.19569456315266656
2015,33,70292,375546,0.18717280972237754,1096420900.0,5498601150.0,0.19939996920853226
2015,34,71456,375546,0.19027229686909194,1114839950.0,5498601150.0,0.20274973935870944
2015,35,72398,375546,0.19278064471462883,1130849925.0,5498601150.0,0.2056613844413865
2015,36,73285,375546,0.19514253912969384,1145058400.0,5498601150.0,0.20824540074160497
2015,37,73803,375546,0.19652186416577463,1154299850.0,5498601150.0,0.20992609183883068
2015,38,74277,375546,0.19778402645747792,1162924625.0,5498601150.0,0.2114946316846422
2015,39,74691,375546,0.19888642137048457,1170752375.0,5498601150.0,0.21291822102790633
2015,40,74957,375546,0.1995947234160396,1175670800.0,5498601150.0,0.2138127076192824
2015,41,75167,375546,0.20015390924147775,1179690025.0,5498601150.0,0.21454366170930583
2015,42,75332,375546,0.20059326953289344,1182898850.0,5498601150.0,0.21512723285994292
2015,43,75462,375546,0.2009394321867361,1185468000.0,5498601150.0,0.21559446987712502
2015,44,75545,375546,0.20116044372726644,1187020575.0,5498601150.0,0.2158768280547135
2015,45,75615,375546,0.2013468390024125,1188356250.0,5498601150.0,0.21611973983601265
2015,46,75661,375546,0.2014693273260799,1189234475.0,5498601150.0,0.2162794577308085
2015,47,75682,375546,0.20152524590862372,1189652250.0,5498601150.0,0.21635543614579136
2015,48,75696,375546,0.20156252496365293,1189898675.0,5498601150.0,0.2164002520895701
2015,49,75704,375546,0.20158382728081248,1190076475.0,5498601150.0,0.21643258758639003
2015,50,75710,375546,0.20159980401868213,1190169875.0,5498601150.0,0.21644957372476453
2015,51,75710,375546,0.20159980401868213,1190169875.0,5498601150.0,0.21644957372476453
2015,52,75710,375546,0.20159980401868213,1190169875.0,5498601150.0,0.21644957372476453
2015,53,75710,375546,0.20159980401868213,1190169875.0,5498601150.0,0.21644957372476453
2015,54,75710,375546,0.20159980401868213,1190169875.0,5498601150.0,0.21644957372476453
2015,55,75710,375546,0.20159980401868213,1190169875.0,5498601150.0,0.21644957372476453
2015,56,75710,375546,0.20159980401868213,1190169875.0,5498601150.0,0.21644957372476453
2015,57,75710,375546,0.20159980401868213,1190169875.0,5498601150.0,0.21644957372476453
2015,58,75710,375546,0.20159980401868213,1190169875.0,5498601150.0,0.21644957372476453
2015,59,75710,375546,0.20159980401868213,1190169875.0,5498601150.0,0.21644957372476453
2015,60,75804,375546,0.20185010624530683,1192132300.0,5498601150.0,0.21680646904167616
2016,1,654,293105,0.0022312823049760325,10425050.0,4240361600.0,0.0024585285368115776
2016,2,1870,293105,0.006379966223708227,29103475.0,4240361600.0,0.006863441787606038
2016,3,3534,293105,0.012057112638815442,55101175.0,4240361600.0,0.012994451935419846
2016,4,5594,293105,0.019085310724825576,87103650.0,4240361600.0,0.020541561832839915
2016,5,8038,293105,0.027423619522014296,125838150.0,4240361600.0,0.029676278079680752
2016,6,10825,293105,0.03693215741799014,169821175.0,4240361600.0,0.040048748436925755
2016,7,13748,293105,0.0469046928575084,216052575.0,4240361600.0,0.0509514506970349
2016,8,16837,293105,0.05744357823987991,263763700.0,4240361600.0,0.062203114941895524
2016,9,19918,293105,0.06795516964910185,311766575.0,4240361600.0,0.0735235822812847
2016,10,23026,293105,0.07855887821770355,360936325.0,4240361600.0,0.08511923252016998
2016,11,26248,293105,0.0895515259036864,411511375.0,4240361600.0,0.09704629317461982
2016,12,29415,293105,0.10035652752426605,460583075.0,4240361600.0,0.10861882038550674
2016,13,32534,293105,0.11099776530594838,508859200.0,4240361600.0,0.12000372798395306
2016,14,35542,293105,0.12126029921018065,555374450.0,4240361600.0,0.13097337028993
2016,15,38361,293105,0.1308780129987547,598774550.0,4240361600.0,0.14120837005976095
2016,16,41162,293105,0.14043431534774228,640856475.0,4240361600.0,0.15113250601080813
2016,17,43933,293105,0.14988826529741903,682925375.0,4240361600.0,0.16105357028985454
2016,18,46423,293105,0.15838351444021767,721855625.0,4240361600.0,0.17023445005256155
2016,19,48810,293105,0.16652735367871582,758410600.0,4240361600.0,0.17885517121936015
2016,20,51029,293105,0.17409801948107334,791100050.0,4240361600.0,0.18656428970585906
2016,21,53182,293105,0.18144351000494705,824027675.0,4240361600.0,0.19432957675119028
2016,22,55227,293105,0.18842053189130176,854459775.0,4240361600.0,0.20150634677004906
2016,23,57092,293105,0.19478343938179152,882443150.0,4240361600.0,0.20810563655703324
2016,24,58778,293105,0.20053564422306,907668300.0,4240361600.0,0.21405445705385126
2016,25,60411,293105,0.20610702649221269,932413700.0,4240361600.0,0.2198901386145936
2016,26,61793,293105,0.21082206035379814,953536500.0,4240361600.0,0.22487150624135452
2016,27,63068,293105,0.2151720373245083,972832550.0,4240361600.0,0.2294220733439337
2016,28,64242,293105,0.21917742788420533,990650350.0,4240361600.0,0.23362402630945436
2016,29,65138,293105,0.22223435287695537,1004177325.0,4240361600.0,0.23681407854462222
2016,30,65912,293105,0.2248750447791747,1015596575.0,4240361600.0,0.23950706821795575
2016,31,66549,293105,0.22704832739120792,1025136475.0,4240361600.0,0.24175685276463216
2016,32,66998,293105,0.22858020163422665,1031936725.0,4240361600.0,0.24336054854378456
2016,33,67299,293105,0.22960713737397861,1036873950.0,4240361600.0,0.2445248891037972
2016,34,67497,293105,0.23028266320943006,1039930700.0,4240361600.0,0.24524575922959024
2016,35,67610,293105,0.23066819058016752,1041753900.0,4240361600.0,0.24567572256101933
2016,36,68093,293105,0.23231606420907183,1048370925.0,4240361600.0,0.24723620858183415
2016,37,68130,293105,0.2324422988348885,1048898475.0,4240361600.0,0.24736062014145208
2016,38,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,39,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,40,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,41,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,42,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,43,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,44,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,45,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,46,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,47,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,48,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,49,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,50,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,51,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,52,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,53,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,54,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,55,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,56,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,57,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,58,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,59,68141,293105,0.23247982804796916,1049103350.0,4240361600.0,0.24740893559643592
2016,60,68252,293105,0.23285853192541922,1051345600.0,4240361600.0,0.2479377230470156
2017,1,785,169321,0.004636164445048163,12373475.0,2421502475.0,0.005109833720074971
2017,2,2111,169321,0.01246744349490022,33521225.0,2421502475.0,0.01384315124435295
2017,3,3816,169321,0.022537074550705465,60185650.0,2421502475.0,0.024854672097743776
2017,4,5920,169321,0.034963176451828185,93438925.0,2421502475.0,0.0385871689022329
2017,5,8299,169321,0.04901341239420982,131558475.0,2421502475.0,0.0543292754635735
2017,6,10818,169321,0.06389048021214143,171702400.0,2421502475.0,0.07090738158341135
2017,7,13385,169321,0.07905103324454733,212525300.0,2421502475.0,0.08776588180030664
2017,8,16110,169321,0.0951447251079311,255919400.0,2421502475.0,0.10568620211713804
2017,9,18911,169321,0.11168726856089913,301567975.0,2421502475.0,0.12453754564095583
2017,10,21716,169321,0.12825343578174,345746375.0,2421502475.0,0.14278175577747448
2017,11,24598,169321,0.1452743605341334,391759925.0,2421502475.0,0.16178382183978565
2017,12,27262,169321,0.16100778993745607,434122775.0,2421502475.0,0.17927827019875336
2017,13,29540,169321,0.17446152574104806,470158725.0,2421502475.0,0.19415991924600448
2017,14,31590,169321,0.18656870677588722,502025100.0,2421502475.0,0.2073196724690525
2017,15,33290,169321,0.19660880812185139,528117625.0,2421502475.0,0.21809501763982297
2017,16,34788,169321,0.2054559091902363,551225575.0,2421502475.0,0.22763783258160825
2017,17,35948,169321,0.2123068018733648,569470700.0,2421502475.0,0.23517246250181925
2017,18,36784,169321,0.21724416935879187,582081425.0,2421502475.0,0.24038027258262457
2017,19,37418,169321,0.2209885365666397,592061675.0,2421502475.0,0.2445017839595642
2017,20,37846,169321,0.22351627972903537,598779875.0,2421502475.0,0.24727617715938943
2017,21,38167,169321,0.22541208710083216,603711250.0,2421502475.0,0.24931267105147187
2017,22,38311,169321,0.226262542744255,605856025.0,2421502475.0,0.25019839180631026
2017,23,38419,169321,0.22690038447682212,607488775.0,2421502475.0,0.25087266326250607
2017,24,38500,169321,0.2273787657762475,608791675.0,2421502475.0,0.2514107176371975
2017,25,38552,169321,0.22768587475859461,609532150.0,2421502475.0,0.2517165091891967
2017,26,38569,169321,0.22778627577205426,609737650.0,2421502475.0,0.25180137385570917
2017,27,38569,169321,0.22778627577205426,609737650.0,2421502475.0,0.25180137385570917
2017,28,38569,169321,0.22778627577205426,609737650.0,2421502475.0,0.25180137385570917
2017,29,38569,169321,0.22778627577205426,609737650.0,2421502475.0,0.25180137385570917
2017,30,38569,169321,0.22778627577205426,609737650.0,2421502475.0,0.25180137385570917
2017,31,38569,169321,0.22778627577205426,609737650.0,2421502475.0,0.25180137385570917
2017,32,38569,169321,0.22778627577205426,609737650.0,2421502475.0,0.25180137385570917
2017,33,38569,169321,0.22778627577205426,609737650.0,2421502475.0,0.25180137385570917
2017,34,38569,169321,0.22778627577205426,609737650.0,2421502475.0,0.25180137385570917
2017,35,38569,169321,0.22778627577205426,609737650.0,2421502475.0,0.25180137385570917
2017,36,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,37,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,38,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,39,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,40,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,41,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,42,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,43,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,44,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,45,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,46,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,47,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,48,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,49,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,50,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,51,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,52,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,53,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,54,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,55,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,56,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,57,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,58,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,59,39017,169321,0.23043213777381424,615547550.0,2421502475.0,0.25420066935921676
2017,60,39169,169321,0.23132984095298278,619117250.0,2421502475.0,0.2556748367560516
2018,1,626,56318,0.011115451543023545,10394500.0,838076925.0,0.012402799420828822
2018,2,1697,56318,0.030132462090273093,28451100.0,838076925.0,0.03394807702168867
2018,3,2883,56318,0.05119144855996307,48655325.0,838076925.0,0.058055917719008907
2018,4,4167,56318,0.07399055364181967,70221800.0,838076925.0,0.08378920586555942
2018,5,5377,56318,0.09547569160836678,90282300.0,838076925.0,0.1077255527587757
2018,6,6413,56318,0.11387123122269967,108961250.0,838076925.0,0.13001342329046942
2018,7,7218,56318,0.12816506267978267,122978675.0,838076925.0,0.14673912540904285
2018,8,7746,56318,0.13754039561063958,131959325.0,838076925.0,0.15745490785347657
2018,9,8093,56318,0.14370183600269895,137922600.0,838076925.0,0.1645703346384343
2018,10,8217,56318,0.14590361873646082,139910525.0,838076925.0,0.16694234243473532
2018,11,8291,56318,0.1472175858517703,141151400.0,838076925.0,0.16842296427622083
2018,12,8314,56318,0.1476259810362584,141513700.0,838076925.0,0.16885526349505448
2018,13,8329,56318,0.1478923257217941,141710575.0,838076925.0,0.16909017629855397
2018,14,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,15,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,16,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,17,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,18,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,19,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,20,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,21,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,22,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,23,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,24,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,25,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,26,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,27,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,28,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,29,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,30,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,31,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,32,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,33,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,34,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,35,8336,56318,0.14801661990837742,141855475.0,838076925.0,0.16926307212192962
2018,36,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,37,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,38,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,39,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,40,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,41,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,42,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,43,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,44,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,45,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,46,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,47,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,48,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,49,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,50,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,51,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,52,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,53,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,54,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,55,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,56,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,57,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,58,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,59,8697,56318,0.15442664867360348,146730925.0,838076925.0,0.17508049753308744
2018,60,8874,56318,0.15756951596292482,151120400.0,838076925.0,0.180318053739518
