month_date,grade,total_balance,current_balance,delinquent_balance,gco_balance,ecl_simple,ecl_rate,ecl_dcf
2021-07-01,D,897285725.54,66749769.29,73950.0,830462006.25,561159010.86,0.625396,558830550.2340249
2021-07-01,E,590017838.01,34286754.26,107822.5,555623261.25,394476247.42,0.668584,392839416.51784235
2021-07-01,F,256215020.43,15209717.93,23800.0,240981502.5,180495862.92,0.70447,179746917.4307054
2021-07-01,G,86873376.23,7455793.73,8500.0,79409082.5,63280042.07,0.728417,63017469.2813278
2021-08-01,A,175209500.31,9401169.06,0.0,165808331.25,88199725.53,0.503396,87833751.56514522
2021-08-01,B,663133961.15,57754504.9,44221.25,605335235.0,350496113.53,0.528545,349041772.80995846
2021-08-01,C,1176242209.94,102903604.94,43732.5,1073294872.5,684806904.96,0.582199,681965382.5327802
2021-08-01,D,890779568.44,60243612.19,55250.0,830480706.25,559863015.45,0.628509,557539932.3983403
2021-08-01,E,586305085.98,30574002.23,84022.5,555647061.25,393496197.56,0.671146,391863433.25477177
2021-08-01,F,254562876.9,13557574.4,23800.0,240981502.5,179952014.68,0.706906,179205325.82240665
2021-08-01,G,86091770.39,6674187.89,8500.0,79409082.5,62982964.88,0.731579,62721624.77676349
2021-09-01,A,173503082.15,7694750.9,0.0,165808331.25,88145063.04,0.508032,87779315.89045644
2021-09-01,B,657219884.97,51840428.72,13600.0,605365856.25,350054881.53,0.53263,348602371.64813274
2021-09-01,C,1164809882.87,91471277.87,43732.5,1073294872.5,683204471.3,0.586537,680369597.9751037
2021-09-01,D,884410962.41,53875006.16,46750.0,830489206.25,558590215.98,0.631596,556272414.2539419
2021-09-01,E,582712161.52,26981077.77,39822.5,555691261.25,392557319.87,0.673673,390928451.32282156
2021-09-01,F,252991237.88,11985935.38,23800.0,240981502.5,179434666.71,0.709252,178690124.52448133
2021-09-01,G,85371003.39,5953420.89,8500.0,79409082.5,62709011.67,0.734547,62448808.30207469
2021-10-01,A,172838672.68,7030341.43,0.0,165808331.25,88123779.71,0.509861,87758120.87302904
2021-10-01,B,653753026.45,48373570.2,13600.0,605365856.25,349789558.94,0.535048,348338149.98174274
2021-10-01,C,1157204750.31,83836395.31,73482.5,1073294872.5,682140817.19,0.589473,679310357.3676349
2021-10-01,D,880601299.54,50039843.29,72250.0,830489206.25,557827430.76,0.633462,555512794.1178423
2021-10-01,E,580378258.5,24647174.75,16022.5,555715061.25,391945226.92,0.675327,390318898.1775934
2021-10-01,F,251947567.59,10942265.09,23800.0,240981502.5,179091114.08,0.710827,178347997.4240664
2021-10-01,G,84850913.66,5433331.16,8500.0,79409082.5,62511333.01,0.73672,62251949.88547718
2021-11-01,A,171919398.42,6111067.17,0.0,165808331.25,88094332.17,0.512416,87728795.5219917
2021-11-01,B,648738337.44,43358881.19,13600.0,605365856.25,349405779.15,0.538593,347955962.6390041
2021-11-01,C,1147074418.2,73678863.2,90950.0,1073304605.0,680726964.96,0.593446,677902371.7443984
2021-11-01,D,875022175.78,44449308.28,36911.25,830535956.25,556729611.49,0.636246,554419530.1145228
2021-11-01,E,577211498.28,21480414.53,0.0,555731083.75,391107373.66,0.677581,389484521.48713696
2021-11-01,F,250530000.41,9524697.91,0.0,241005302.5,178635748.35,0.713031,177894521.17842323
2021-11-01,G,84133221.57,4715639.07,0.0,79417582.5,62242754.0,0.739812,61984485.31120332
2021-12-01,A,171456282.08,5647950.83,0.0,165808331.25,88079496.95,0.513714,87714021.85892117
2021-12-01,B,645618669.81,40239213.56,13600.0,605365856.25,349167027.47,0.540825,347718201.62987554
2021-12-01,C,1140424978.5,67029423.5,70550.0,1073325005.0,679803215.83,0.596096,676982455.5983403
2021-12-01,D,871725019.7,41152152.2,36911.25,830535956.25,556068770.79,0.637895,553761431.4921161
2021-12-01,E,575310888.85,19579805.1,0.0,555731083.75,390600180.81,0.678938,388979433.1717842
2021-12-01,F,249645628.14,8640325.64,0.0,241005302.5,178344633.03,0.714391,177604613.80580914
2021-12-01,G,83704219.27,4286636.77,0.0,79417582.5,62079696.37,0.741656,61822104.26887967
2022-01-01,A,170925794.27,5117463.02,0.0,165808331.25,88062503.58,0.515209,87697099.00082988
2022-01-01,B,641307135.13,35927678.88,0.0,605379456.25,348842114.65,0.543955,347394636.9958506
2022-01-01,C,1131714733.08,58319178.08,56950.0,1073338605.0,678587849.29,0.59961,675772132.073029
2022-01-01,D,867204198.99,36595631.49,72611.25,830535956.25,555163760.36,0.640177,552860176.2921162
2022-01-01,E,572784512.62,17053428.87,0.0,555731083.75,389925997.06,0.680755,388308046.8647303
2022-01-01,F,248449886.93,7444584.43,0.0,241005302.5,177951022.1,0.716245,177212636.11618257
2022-01-01,G,83049865.78,3632283.28,0.0,79417582.5,61830985.98,0.744504,61574425.87219917
2022-02-01,A,170478251.74,4669920.49,0.0,165808331.25,88048167.25,0.516477,87682822.15767635
2022-02-01,B,637694677.12,32315220.87,0.0,605379456.25,348565649.17,0.546603,347119318.6755187
2022-02-01,C,1124397950.32,50952691.57,106653.75,1073338605.0,677566177.46,0.602604,674754699.5452282
2022-02-01,D,863513167.94,32887600.44,89611.25,830535956.25,554424493.57,0.642057,552123976.9991702
2022-02-01,E,570727908.3,14988324.55,8500.0,555731083.75,389376970.46,0.682246,387761298.38340247
2022-02-01,F,247458330.91,6453028.41,0.0,241005302.5,177624624.31,0.717796,176887592.67385894
2022-02-01,G,82519153.22,3101570.72,0.0,79417582.5,61629269.73,0.746848,61373546.61908714
2022-03-01,A,170447082.77,4638751.52,0.0,165808331.25,88047168.8,0.516566,87681827.8506224
2022-03-01,B,637418585.19,32039128.94,0.0,605379456.25,348544519.54,0.546806,347098276.72033197
2022-03-01,C,1123682400.39,50237141.64,106653.75,1073338605.0,677465881.06,0.602898,674654819.312863
2022-03-01,D,863255588.93,32630021.43,89611.25,830535956.25,554372867.66,0.642189,552072565.3045642
2022-03-01,E,570515735.23,14776151.48,8500.0,555731083.75,389320350.38,0.682401,387704913.24149376
2022-03-01,F,247346507.51,6341205.01,0.0,241005302.5,177587814.58,0.717972,176850935.68132782
2022-03-01,G,82487771.1,3070188.6,0.0,79417582.5,61617341.84,0.746988,61361668.22240664
2022-04-01,A,169969145.6,4160814.35,0.0,165808331.25,88031858.81,0.517928,87666581.38755187
2022-04-01,B,633587505.25,28208049.0,0.0,605379456.25,348251322.68,0.54965,346806296.4448133
2022-04-01,C,1116387219.8,42918904.8,99960.0,1073368355.0,676457224.97,0.605934,673650348.5178424
2022-04-01,D,859498807.14,28844339.64,93011.25,830561456.25,553631717.4,0.644133,551334490.3568465
2022-04-01,E,568551631.14,12812047.39,8500.0,555731083.75,388796213.46,0.683836,387182951.16348547
2022-04-01,F,246394343.83,5389041.33,0.0,241005302.5,177274383.86,0.719474,176538805.50373447
2022-04-01,G,81970304.47,2552721.97,0.0,79417582.5,61420660.18,0.749304,61165802.668879665
2022-05-01,A,169645414.86,3837083.61,0.0,165808331.25,88021488.6,0.518856,87656254.20746888
2022-05-01,B,630926928.15,25547471.9,0.0,605379456.25,348047705.72,0.551645,346603524.36846477
2022-05-01,C,1111624030.24,38155715.24,99960.0,1073368355.0,675789583.54,0.60793,672985477.3842323
2022-05-01,D,856840410.66,26185943.16,93011.25,830561456.25,553098901.67,0.64551,550803885.4804978
2022-05-01,E,567233933.27,11494349.52,8500.0,555731083.75,388444575.23,0.684805,386832772.013278
2022-05-01,F,245778096.26,4772793.76,0.0,241005302.5,177071529.12,0.720453,176336792.4846473
2022-05-01,G,81572113.98,2154531.48,0.0,79417582.5,61269313.68,0.751106,61015084.1626556
2022-06-01,A,169211380.3,3403049.05,0.0,165808331.25,88007584.97,0.520104,87642408.26887967
2022-06-01,B,627429095.87,22015639.62,34000.0,605379456.25,347784213.79,0.5543,346341125.7659751
2022-06-01,C,1105294522.77,31816007.77,82960.0,1073395555.0,674914239.12,0.610619,672113765.0987552
2022-06-01,D,853298271.54,22623404.04,102000.0,830572867.5,552394472.75,0.647364,550102379.5020747
2022-06-01,E,565519689.17,9780105.42,8500.0,555731083.75,387987115.45,0.686072,386377210.406639
2022-06-01,F,244980411.41,3975108.91,0.0,241005302.5,176808949.33,0.721727,176075302.2373444
2022-06-01,G,81037533.75,1619951.25,0.0,79417582.5,61066127.39,0.753554,60812740.96929461
2022-07-01,A,168912611.58,3104280.33,0.0,165808331.25,87998014.37,0.520968,87632877.38091287
2022-07-01,B,625081190.86,19667734.61,34000.0,605379456.25,347604525.97,0.556095,346162183.53858924
2022-07-01,C,1101430662.16,27930897.16,104210.0,1073395555.0,674374320.69,0.612271,671576086.9941909
2022-07-01,D,850915050.96,20227433.46,114750.0,830572867.5,551917197.81,0.648616,549627084.9560165
2022-07-01,E,564435317.92,8695734.17,8500.0,555731083.75,387697742.29,0.686877,386089037.96514523
2022-07-01,F,244467826.23,3462523.73,0.0,241005302.5,176640217.9,0.72255,175907270.93775934
2022-07-01,G,80730199.94,1312617.44,0.0,79417582.5,60949314.21,0.754975,60696412.49128631
2022-08-01,A,168514405.61,2706074.36,0.0,165808331.25,87985258.45,0.522123,87620174.3900415
2022-08-01,B,622122377.72,16708921.47,34000.0,605379456.25,347378084.67,0.558376,345936681.82904565
2022-08-01,C,1096651519.58,23151754.58,104210.0,1073395555.0,673704443.17,0.614329,670908989.0489626
2022-08-01,D,847922448.68,17213581.18,83300.0,830625567.5,551340638.88,0.650225,549052918.386722
2022-08-01,E,563072927.98,7333344.23,0.0,555739583.75,387338008.97,0.6879,385730797.31452286
2022-08-01,F,243880320.51,2875018.01,0.0,241005302.5,176446824.32,0.723498,175714679.82074687
2022-08-01,G,80367471.73,949889.23,0.0,79417582.5,60811446.41,0.756667,60559116.75684647
2022-09-01,A,168117391.04,2309059.79,0.0,165808331.25,87972540.7,0.52328,87607509.41078839
2022-09-01,B,619236198.48,13822742.23,34000.0,605379456.25,347157202.12,0.560622,345716715.8041494
2022-09-01,C,1092286940.25,18775955.25,42670.0,1073468315.0,673123093.35,0.616251,670330051.4688797
2022-09-01,D,844987110.57,14278243.07,83300.0,830625567.5,550752316.44,0.651788,548467037.1186723
2022-09-01,E,561779595.56,6040011.81,0.0,555739583.75,386992872.85,0.68887,385387093.29460585
2022-09-01,F,243298852.23,2293549.73,0.0,241005302.5,176255418.13,0.72444,175524067.8473029
2022-09-01,G,80054766.26,637183.76,0.0,79417582.5,60692591.54,0.758138,60440755.06058091
2022-10-01,A,167842399.84,2034068.59,0.0,165808331.25,87963731.78,0.524085,87598737.04232365
2022-10-01,B,617283794.66,11838994.66,65343.75,605379456.25,347011655.36,0.562159,345571772.9726141
2022-10-01,C,1089403140.33,15876855.33,57970.0,1073468315.0,672720080.25,0.617513,669928710.6224066
2022-10-01,D,842984725.79,12275858.29,54400.0,830654467.5,550363373.87,0.652875,548079708.4182572
2022-10-01,E,560918378.19,5178794.44,0.0,555739583.75,386763050.09,0.689518,385158224.1560166
2022-10-01,F,242940351.02,1935048.52,0.0,241005302.5,176137407.65,0.725023,175406547.0373444
2022-10-01,G,79879629.21,462046.71,0.0,79417582.5,60626024.45,0.758967,60374464.18257262
2022-11-01,A,167475357.69,1667026.44,0.0,165808331.25,87951974.15,0.525164,87587028.19917013
2022-11-01,B,614818714.39,9346714.39,58543.75,605413456.25,346838995.35,0.564132,345399829.3941909
2022-11-01,C,1086024186.33,12485151.33,60520.0,1073478515.0,672251603.98,0.619002,669462178.2373444
2022-11-01,D,840466429.58,9732062.08,59500.0,830674867.5,549868160.17,0.654242,547586549.5468879
2022-11-01,E,559848065.85,4108482.1,0.0,555739583.75,386477428.67,0.690326,384873787.88713694
2022-11-01,F,242503075.29,1497772.79,0.0,241005302.5,175993466.38,0.725737,175263203.0340249
2022-11-01,G,79754318.58,336736.08,0.0,79417582.5,60578395.68,0.759563,60327033.04232365
2022-12-01,A,167247408.73,1439077.48,0.0,165808331.25,87944672.16,0.525836,87579756.50788382
2022-12-01,B,613285462.53,7813462.53,58543.75,605413456.25,346721653.86,0.565351,345282974.79834026
2022-12-01,C,1083941806.8,10402771.8,60520.0,1073478515.0,671959723.33,0.619922,669171508.7103735
2022-12-01,D,838913979.48,8179611.98,59500.0,830674867.5,549557006.5,0.655081,547276686.9709544
2022-12-01,E,559206485.67,3466901.92,0.0,555739583.75,386306217.85,0.690811,384703287.4854772
2022-12-01,F,242244580.95,1239278.45,0.0,241005302.5,175908375.9,0.72616,175178465.62655604
2022-12-01,G,79688285.49,270702.99,0.0,79417582.5,60553297.45,0.759877,60302038.95435685
2023-01-01,A,166959879.24,1151547.99,0.0,165808331.25,87935461.59,0.526686,87570584.1560166
2023-01-01,B,611497233.94,6025233.94,58543.75,605413456.25,346584798.71,0.566781,345146687.51203316
2023-01-01,C,1081514895.86,7975860.86,39270.0,1073499765.0,671628177.99,0.621007,668841339.0771785
2023-01-01,D,837100801.93,6366434.43,46750.0,830687617.5,549199062.22,0.656073,546920227.9369295
2023-01-01,E,558433543.73,2693959.98,0.0,555739583.75,386099952.1,0.691398,384497877.6099585
2023-01-01,F,241973049.06,967746.56,0.0,241005302.5,175818993.75,0.726606,175089454.35684648
2023-01-01,G,79631593.21,214010.71,0.0,79417582.5,60531749.52,0.760147,60280580.434854776
2023-02-01,A,166733181.03,924849.78,0.0,165808331.25,87928199.66,0.527359,87563352.35850622
2023-02-01,B,610098268.35,4626268.35,58543.75,605413456.25,346477734.3,0.567905,345040067.35269713
2023-02-01,C,1079659790.87,6086755.87,62050.0,1073510985.0,671375375.86,0.62184,668589585.9186722
2023-02-01,D,835669706.37,4935338.87,25500.0,830708867.5,548921341.91,0.656864,546643659.993361
2023-02-01,E,557829044.73,2089460.98,0.0,555739583.75,385938636.7,0.691858,384337231.5684647
2023-02-01,F,241748766.64,743464.14,0.0,241005302.5,175745165.05,0.726974,175015932.0
2023-02-01,G,79584594.2,167011.7,0.0,79417582.5,60513885.87,0.760372,60262790.907883815
2023-03-01,A,166714753.18,906421.93,0.0,165808331.25,87927609.35,0.527413,87562764.49792531
2023-03-01,B,609923336.54,4451336.54,58543.75,605413456.25,346464346.57,0.568046,345026735.173444
2023-03-01,C,1079422647.99,5849612.99,62050.0,1073510985.0,671342136.28,0.621946,668556484.2622406
2023-03-01,D,835520364.94,4785997.44,25500.0,830708867.5,548891409.78,0.656946,546613852.0630705
2023-03-01,E,557757574.63,2017990.88,0.0,555739583.75,385919564.33,0.691913,384318238.33692944
2023-03-01,F,241715185.04,709882.54,0.0,241005302.5,175734110.75,0.72703,175004923.56846473
2023-03-01,G,79581109.03,163526.53,0.0,79417582.5,60512561.21,0.760389,60261471.74439834
2023-04-01,A,166510991.89,702660.64,0.0,165808331.25,87921082.17,0.52802,87556264.40165976
2023-04-01,B,608699957.8,3227957.8,27200.0,605444800.0,346382367.41,0.569053,344945096.17593366
2023-04-01,C,1077807235.07,4234200.07,46750.0,1073526285.0,671121920.48,0.622673,668337182.2207469
2023-04-01,D,834256453.08,3522085.58,25500.0,830708867.5,548638087.1,0.657637,546361580.5145229
2023-04-01,E,557236597.93,1497014.18,0.0,555739583.75,385780537.53,0.69231,384179788.41161823
2023-04-01,F,241520802.82,515500.32,0.0,241005302.5,175670124.53,0.72735,174941202.8514523
2023-04-01,G,79533069.76,115487.26,0.0,79417582.5,60494302.17,0.760618,60243288.468049794
2023-05-01,A,166371544.89,563213.64,0.0,165808331.25,87916615.2,0.528435,87551815.96680498
2023-05-01,B,607995322.7,2523322.7,27200.0,605444800.0,346328440.89,0.569624,344891393.41742736
2023-05-01,C,1076867566.22,3294531.22,46750.0,1073526285.0,670990210.02,0.623094,668206018.2771784
2023-05-01,D,833518875.21,2773627.71,36380.0,830708867.5,548490587.29,0.658042,546214692.7369294
2023-05-01,E,556917553.79,1177970.04,0.0,555739583.75,385695398.04,0.692554,384095002.1975104
2023-05-01,F,241405005.84,399703.34,0.0,241005302.5,175632006.78,0.727541,174903243.26639006
2023-05-01,G,79505028.71,87446.21,0.0,79417582.5,60483644.17,0.760752,60232674.692116186
2023-06-01,A,166205275.85,396944.6,0.0,165808331.25,87911289.03,0.528932,87546511.89709544
2023-06-01,B,607217951.96,1728951.96,17000.0,605472000.0,346281155.96,0.570275,344844304.6904564
2023-06-01,C,1075761865.85,2188830.85,34000.0,1073539035.0,670840403.77,0.623596,668056833.6298755
2023-06-01,D,832624970.09,1879722.59,10880.0,830734367.5,548322356.82,0.658547,546047160.3186723
2023-06-01,E,556553799.4,814215.65,0.0,555739583.75,385598327.27,0.692832,383998334.21078837
2023-06-01,F,241261918.16,256615.66,0.0,241005302.5,175584905.56,0.727777,174856337.48713693
2023-06-01,G,79470180.92,52598.42,0.0,79417582.5,60470399.02,0.760919,60219484.50124482
2023-07-01,A,166108511.03,300179.78,0.0,165808331.25,87908189.32,0.529221,87543425.04896265
2023-07-01,B,606789410.66,1300410.66,17000.0,605472000.0,346248359.21,0.570624,344811644.026556
2023-07-01,C,1075187683.05,1614648.05,34000.0,1073539035.0,670759922.36,0.623854,667976686.1676348
2023-07-01,D,832143616.88,1398369.38,10880.0,830734367.5,548225880.4,0.658812,545951084.2157676
2023-07-01,E,556359997.3,620413.55,0.0,555739583.75,385546609.62,0.69298,383946831.15684646
2023-07-01,F,241185984.46,180681.96,0.0,241005302.5,175559909.91,0.727903,174831445.55352697
2023-07-01,G,79456590.55,39008.05,0.0,79417582.5,60465233.52,0.760984,60214340.434854776
2023-08-01,A,166006374.43,198043.18,0.0,165808331.25,87904917.53,0.529527,87540166.83485478
2023-08-01,B,606372293.94,883293.94,17000.0,605472000.0,346216436.8,0.570963,344779854.0746888
2023-08-01,C,1074619791.04,1046756.04,0.0,1073573035.0,670694126.23,0.624122,667911163.0506225
2023-08-01,D,831654894.94,909647.44,10880.0,830734367.5,548127927.09,0.659081,545853537.3510374
2023-08-01,E,556155479.74,415895.99,0.0,555739583.75,385492032.47,0.693137,383892480.4680498
2023-08-01,F,241110643.48,105340.98,0.0,241005302.5,175535109.36,0.728027,174806747.91037345
2023-08-01,G,79438299.77,20717.27,0.0,79417582.5,60458281.45,0.761072,60207417.21161826
2023-09-01,A,165912372.15,104040.9,0.0,165808331.25,87901906.31,0.529809,87537168.10954358
2023-09-01,B,605990610.85,501610.85,17000.0,605472000.0,346187226.17,0.571275,344750764.6506224
2023-09-01,C,1074120976.91,547941.91,0.0,1073573035.0,670624209.01,0.624347,667841535.9435685
2023-09-01,D,831216994.47,471746.97,10880.0,830734367.5,548040159.8,0.659323,545766134.2406639
2023-09-01,E,555965390.56,225806.81,0.0,555739583.75,385441305.65,0.693283,383841964.1327801
2023-09-01,F,241043969.74,38667.24,0.0,241005302.5,175513161.88,0.728138,174784891.4987552
2023-09-01,G,79424293.52,6711.02,0.0,79417582.5,60452957.88,0.761139,60202115.73112033
2023-10-01,A,165874172.88,65841.63,0.0,165808331.25,87900682.66,0.529924,87535949.53692946
2023-10-01,B,605816638.26,327638.26,17000.0,605472000.0,346173911.85,0.571417,344737505.5767635
2023-10-01,C,1073923130.99,350095.99,0.0,1073573035.0,670596477.57,0.624436,667813919.5717843
2023-10-01,D,831044876.93,299629.43,10880.0,830734367.5,548005662.72,0.659418,545731780.3020747
2023-10-01,E,555886699.1,147115.35,0.0,555739583.75,385420306.21,0.693343,383821051.8273859
2023-10-01,F,241022548.39,17245.89,0.0,241005302.5,175506110.45,0.728173,174777869.3278008
2023-10-01,G,79421891.93,4309.43,0.0,79417582.5,60452045.07,0.761151,60201206.708713695
