term,vintage_year,mob,n_active,pct_active,pct_prepaid,pct_defaulted,total_loans
36,2016,24,72222,0.3113621176521308,0.5167683386863832,0.17186954366148607,231955
36,2016,25,65675,0.2831368153305598,0.5403160095708219,0.17654717509861825,231955
36,2016,26,59402,0.256092776616154,0.5634110064452157,0.18049621693863033,231955
36,2016,27,53653,0.2313077967709254,0.5846220172016123,0.18407018602746222,231955
36,2016,28,48281,0.20814813218081094,0.6044146493932012,0.1874372184259878,231955
36,2016,29,43440,0.18727770472721003,0.6044146493932012,0.18999374878748032,231955
36,2016,30,38959,0.16795930245090643,0.6044146493932012,0.19219245112198488,231955
36,2016,31,34843,0.1502144812571404,0.6044146493932012,0.19397728007587678,231955
36,2016,32,31472,0.1356814899441702,0.6044146493932012,0.1951973443124744,231955
36,2016,33,28275,0.12189864413356039,0.6044146493932012,0.19600784634950744,231955
36,2016,34,25184,0.10857278351404367,0.6044146493932012,0.1964863874458408,231955
36,2016,35,23176,0.09991593196956307,0.6044146493932012,0.196684701774051,231955
36,2016,36,0,0.0,0.6044146493932012,0.19708133043047144,231955
36,2017,0,126266,0.9856599767374691,0.014332217044097328,7.80621843360421e-06,128103
36,2017,1,121215,0.9462307674293342,0.049631936800855564,0.004137295769810231,128103
36,2017,2,116910,0.9126249970726681,0.07646190955715323,0.010913093370178685,128103
36,2017,3,111948,0.873890541205124,0.10639095103159177,0.01971850776328423,128103
36,2017,4,106459,0.8310422082230705,0.13869308290984597,0.030264708867083517,128103
36,2017,5,100737,0.7863750263459872,0.17132307596231158,0.04230189769170121,128103
36,2017,6,94472,0.7374690678594569,0.20745806109146547,0.055072871049077696,128103
36,2017,7,88142,0.6880557051747422,0.24449076134048384,0.06745353348477397,128103
36,2017,8,80622,0.6293529425540385,0.28883008204335575,0.08181697540260571,128103
36,2017,9,73946,0.5772386282912968,0.3279002053035448,0.09486116640515835,128103
36,2017,10,67203,0.5246012973935037,0.36709522805867156,0.1083034745478248,128103
36,2017,11,59401,0.46369718117452363,0.4128396680795922,0.12346315074588417,128103
36,2017,12,51382,0.40109911555545147,0.4609259736305941,0.13797491081395438,128103
36,2017,13,43763,0.341623537309821,0.5084502314543765,0.14992623123580245,128103
36,2017,14,36116,0.28192938494804964,0.5574108334699421,0.16065978158200822,128103
36,2017,15,29659,0.23152463252226724,0.5989945590657518,0.169480808411981,128103
36,2017,16,23913,0.18667010140277746,0.6359726157857349,0.17735728281148763,128103
36,2017,17,18766,0.14649149512501658,0.6701872711802221,0.18332123369476125,128103
36,2017,18,14549,0.11357267199050763,0.6987970617393816,0.18763026627011076,128103
36,2017,19,11513,0.08987299282608525,0.7193430286566279,0.19078397851728687,128103
36,2017,20,7937,0.06195795570751661,0.7449083940266816,0.19313365026580173,128103
36,2017,21,5964,0.046556286738015505,0.7585380514117546,0.1949056618502299,128103
36,2017,22,3551,0.027719881657728547,0.7764142916247082,0.19586582671756322,128103
36,2017,23,2610,0.020374230111706984,0.7832915700647135,0.19633419982357947,128103
36,2017,24,894,0.006978759279642163,0.7960781558589572,0.19694308486140058,128103
36,2017,25,204,0.0015924685604552587,0.8011443916223664,0.19726313981717836,128103
36,2017,26,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2017,27,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2017,28,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2017,29,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2017,30,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2017,31,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2017,32,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2017,33,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2017,34,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2017,35,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2017,36,0,0.0,0.802611960687884,0.19738803931211604,128103
36,2018,0,39048,0.9544621251008286,0.04539121507662976,0.00014665982254161473,40911
36,2018,1,34451,0.8420962577301948,0.1477353279069199,0.010168414362885288,40911
36,2018,2,30724,0.7509960646280951,0.22319180660458068,0.02581212876732419,40911
36,2018,3,26620,0.6506807460096307,0.3055901835692112,0.043729070421158124,40911
36,2018,4,22377,0.5469678081689521,0.39011512796069514,0.06291706387035272,40911
36,2018,5,18356,0.4486812837623133,0.47043582410598617,0.08088289213170052,40911
36,2018,6,14599,0.35684779154750557,0.5470655813839799,0.09608662706851458,40911
36,2018,7,11601,0.28356676688421206,0.6088826965852705,0.10755053653051747,40911
36,2018,8,8119,0.19845518320256167,0.685952433330889,0.11559238346654933,40911
36,2018,9,6157,0.15049742123145365,0.7288504314243113,0.12065214734423504,40911
36,2018,10,4571,0.11173034147295348,0.7659798098310968,0.12228984869594975,40911
36,2018,11,2568,0.0627704040478111,0.8133509325120384,0.12387866344015057,40911
36,2018,12,978,0.0239055510742832,0.8516535894991567,0.1244408594265601,40911
36,2018,13,226,0.005524186649067488,0.8697171909755322,0.12475862237540027,40911
36,2018,14,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,15,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,16,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,17,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,18,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,19,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,20,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,21,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,22,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,23,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,24,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,25,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,26,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,27,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,28,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,29,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,30,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,31,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,32,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,33,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,34,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,35,0,0.0,0.8751680477133289,0.12483195228667107,40911
36,2018,36,0,0.0,0.8751680477133289,0.12483195228667107,40911
60,2010,0,3066,1.0,0.0,0.0,3066
60,2010,1,3050,0.994781474233529,0.0045662100456621,0.0006523157208088715,3066
60,2010,2,3018,0.9843444227005871,0.012720156555772993,0.0029354207436399216,3066
60,2010,3,2990,0.9752120026092629,0.0182648401826484,0.006523157208088715,3066
60,2010,4,2964,0.9667318982387475,0.02217873450750163,0.011089367253750815,3066
60,2010,5,2933,0.95662100456621,0.02837573385518591,0.015003261578604044,3066
60,2010,6,2899,0.9455316373124593,0.03457273320287019,0.01989562948467058,3066
60,2010,7,2863,0.9337899543378996,0.04174820613176777,0.02446183953033268,3066
60,2010,8,2818,0.9191128506196999,0.04892367906066536,0.0319634703196347,3066
60,2010,9,2780,0.9067188519243313,0.05675146771037182,0.0365296803652968,3066
60,2010,10,2725,0.8887801696020874,0.06653620352250489,0.044683626875407695,3066
60,2010,11,2680,0.8741030658838878,0.07436399217221135,0.051532941943900845,3066
60,2010,12,2643,0.8620352250489237,0.08023483365949119,0.057729941291585124,3066
60,2010,13,2605,0.8496412263535551,0.08708414872798434,0.06327462491846053,3066
60,2010,14,2556,0.8336594911937377,0.09719504240052185,0.06914546640574037,3066
60,2010,15,2526,0.8238747553816047,0.10176125244618395,0.07436399217221135,3066
60,2010,16,2488,0.8114807566862361,0.1086105675146771,0.07990867579908675,3066
60,2010,17,2450,0.7990867579908676,0.11806914546640573,0.08284409654272668,3066
60,2010,18,2413,0.7870189171559034,0.12752772341813437,0.08545335942596216,3066
60,2010,19,2382,0.776908023483366,0.13372472276581865,0.08936725375081539,3066
60,2010,20,2322,0.7573385518590998,0.1470971950424005,0.09556425309849967,3066
60,2010,21,2288,0.746249184605349,0.15492498369210697,0.09882583170254403,3066
60,2010,22,2246,0.7325505544683627,0.16275277234181343,0.10469667318982387,3066
60,2010,23,2212,0.7214611872146118,0.16862361382909327,0.10991519895629484,3066
60,2010,24,2171,0.70808871493803,0.17416829745596868,0.1177429876060013,3066
60,2010,25,2134,0.6960208741030659,0.182648401826484,0.12133072407045009,3066
60,2010,26,2115,0.6898238747553816,0.18460534898891062,0.12557077625570776,3066
60,2010,27,2075,0.6767775603392042,0.19373776908023482,0.12948467058056098,3066
60,2010,28,2048,0.6679712981082844,0.20058708414872797,0.1314416177429876,3066
60,2010,29,1993,0.6500326157860404,0.2146118721461187,0.13535551206784083,3066
60,2010,30,1964,0.6405740378343118,0.22211350293542073,0.13731245923026744,3066
60,2010,31,1917,0.6252446183953033,0.23255055446836267,0.14220482713633398,3066
60,2010,32,1880,0.6131767775603392,0.24135681669928244,0.14546640574037834,3066
60,2010,33,1837,0.5991519895629485,0.25146771037182,0.14938030006523156,3066
60,2010,34,1778,0.5799086757990868,0.26581865622961515,0.1542726679712981,3066
60,2010,35,1743,0.5684931506849316,0.2746249184605349,0.15688193085453359,3066
60,2010,36,1695,0.5528375733855186,0.28701891715590344,0.16014350945857794,3066
60,2010,37,1653,0.5391389432485323,0.29778212654924985,0.16307893020221786,3066
60,2010,38,1617,0.5273972602739726,0.3062622309197652,0.16634050880626222,3066
60,2010,39,1576,0.5140247879973907,0.3150684931506849,0.17090671885192432,3066
60,2010,40,1536,0.5009784735812133,0.3268101761252446,0.17221135029354206,3066
60,2010,41,1495,0.48760600130463144,0.33724722765818654,0.175146771037182,3066
60,2010,42,1452,0.4735812133072407,0.3476842791911285,0.17873450750163078,3066
60,2010,43,1414,0.4611872146118721,0.3587736464448793,0.18003913894324852,3066
60,2010,44,1379,0.4497716894977169,0.3675799086757991,0.182648401826484,3066
60,2010,45,1333,0.43476842791911285,0.38030006523157206,0.18493150684931506,3066
60,2010,46,1286,0.41943900848010435,0.3930202217873451,0.18754076973255054,3066
60,2010,47,1237,0.403457273320287,0.4063926940639269,0.19015003261578603,3066
60,2010,48,1193,0.38910632746249185,0.4063926940639269,0.19145466405740377,3066
60,2010,49,1156,0.3770384866275277,0.4063926940639269,0.19308545335942595,3066
60,2010,50,1112,0.36268754076973253,0.4063926940639269,0.19602087410306587,3066
60,2010,51,1072,0.3496412263535551,0.4063926940639269,0.1989562948467058,3066
60,2010,52,1033,0.33692106979778214,0.4063926940639269,0.1999347684279191,3066
60,2010,53,983,0.32061317677756035,0.4063926940639269,0.20189171559034572,3066
60,2010,54,939,0.3062622309197652,0.4063926940639269,0.20287018917155902,3066
60,2010,55,910,0.2968036529680365,0.4063926940639269,0.20482713633398564,3066
60,2010,56,863,0.28147423352902806,0.4063926940639269,0.20645792563600782,3066
60,2010,57,820,0.2674494455316373,0.4063926940639269,0.2071102413568167,3066
60,2010,58,782,0.25505544683626874,0.4063926940639269,0.20776255707762556,3066
60,2010,59,752,0.24527071102413567,0.4063926940639269,0.20808871493803,3066
60,2010,60,0,0.0,0.4063926940639269,0.2090671885192433,3066
60,2011,0,7606,1.0,0.0,0.0,7606
60,2011,1,7523,0.9890875624506968,0.009203260583749671,0.0017091769655535104,7606
60,2011,2,7440,0.9781751249013937,0.016039968445963712,0.00578490665264265,7606
60,2011,3,7354,0.9668682618985012,0.022482250854588482,0.010649487246910333,7606
60,2011,4,7251,0.9533263213252695,0.02984485932158822,0.016828819353142257,7606
60,2011,5,7169,0.9425453589271627,0.035366815671838026,0.02208782540099921,7606
60,2011,6,7068,0.929266368656324,0.042203523534052066,0.02853010780962398,7606
60,2011,7,6963,0.9154614777806994,0.049697607152248226,0.03484091506705233,7606
60,2011,8,6860,0.9019195372074678,0.05706021561924796,0.04102024717328425,7606
60,2011,9,6765,0.8894293978438075,0.0644228240862477,0.04614777806994478,7606
60,2011,10,6653,0.8747041809098081,0.07165395740205101,0.05364186168814094,7606
60,2011,11,6533,0.8589271627662372,0.08085721798580069,0.060215619247962135,7606
60,2011,12,6411,0.8428871943202735,0.08900867735997896,0.06810412831974756,7606
60,2011,13,6296,0.8277675519326847,0.09597686037338943,0.07625558769392585,7606
60,2011,14,6215,0.8171180646857744,0.10255061793321062,0.08033131738101498,7606
60,2011,15,6080,0.7993689192742571,0.11227977912174598,0.08835130160399685,7606
60,2011,16,5995,0.7881935314225611,0.1195109124375493,0.09229555613988956,7606
60,2011,17,5857,0.7700499605574547,0.13016039968445964,0.09978963975808572,7606
60,2011,18,5788,0.7609781751249014,0.13555088088351303,0.10347094399158559,7606
60,2011,19,5679,0.7466473836444912,0.14475414146726268,0.10859847488824612,7606
60,2011,20,5546,0.7291611885353668,0.15500920326058376,0.11582960820404943,7606
60,2011,21,5448,0.7162766237181173,0.16158296082040494,0.12214041546147777,7606
60,2011,22,5327,0.70036813042335,0.17144359716013674,0.1281882724165133,7606
60,2011,23,5214,0.6855114383381541,0.18077833289508283,0.13371022876676308,7606
60,2011,24,5092,0.6694714698921904,0.19155929529318957,0.13896923481462004,7606
60,2011,25,4974,0.6539574020510124,0.20194583223770707,0.14409676571128058,7606
60,2011,26,4889,0.6427820141993164,0.20865106494872468,0.14856692085195897,7606
60,2011,27,4767,0.6267420457533526,0.21995792795161714,0.15330002629503023,7606
60,2011,28,4701,0.6180646857743887,0.22613726005784907,0.1557980541677623,7606
60,2011,29,4561,0.5996581646068893,0.23928477517749144,0.16105706021561925,7606
60,2011,30,4489,0.5901919537207467,0.2461214830397055,0.16368656323954772,7606
60,2011,31,4364,0.5737575598211938,0.2595319484617407,0.16671049171706548,7606
60,2011,32,4257,0.5596897186431764,0.27018143570865105,0.1701288456481725,7606
60,2011,33,4149,0.5454904023139626,0.2813568235603471,0.17315277412569025,7606
60,2011,34,4032,0.5301078096239811,0.29266368656323954,0.17722850381277938,7606
60,2011,35,3905,0.5134104654220353,0.30370759926373914,0.1828819353142256,7606
60,2011,36,3792,0.4985537733368393,0.3156718380226137,0.18577438864054693,7606
60,2011,37,3675,0.48317118064685777,0.3271101761767026,0.18971864317643966,7606
60,2011,38,3567,0.468971864317644,0.3374967131212201,0.19353142256113595,7606
60,2011,39,3455,0.4542466473836445,0.34840915067052325,0.19734420194583224,7606
60,2011,40,3346,0.4399158559032343,0.3595845385222193,0.2004996055745464,7606
60,2011,41,3253,0.4276886668419669,0.36865632395477255,0.20365500920326057,7606
60,2011,42,3146,0.41362082566394953,0.38088351301603995,0.20549566132001051,7606
60,2011,43,3055,0.40165658690507494,0.3903497239021825,0.20799368919274258,7606
60,2011,44,2963,0.38956087299500397,0.40021036024191425,0.21022876676308178,7606
60,2011,45,2847,0.37430975545621875,0.4124375493031817,0.21325269524059953,7606
60,2011,46,2751,0.3616881409413621,0.42321851170128844,0.21509334735734947,7606
60,2011,47,2641,0.34722587430975543,0.4354457007625559,0.21732842492768867,7606
60,2011,48,2532,0.33289508282934527,0.4367604522745201,0.2196949776492243,7606
60,2011,49,2426,0.3189587168025243,0.4367604522745201,0.2214041546147778,7606
60,2011,50,2315,0.30436497501972126,0.4367604522745201,0.2231133315803313,7606
60,2011,51,2200,0.28924533263213253,0.4367604522745201,0.2252169339994741,7606
60,2011,52,2124,0.2792532211412043,0.4367604522745201,0.22705758611622404,7606
60,2011,53,2040,0.26820930844070473,0.4367604522745201,0.22837233762818826,7606
60,2011,54,1955,0.2570339205890087,0.4367604522745201,0.22955561398895608,7606
60,2011,55,1887,0.24809361030765184,0.4367604522745201,0.2307388903497239,7606
60,2011,56,1796,0.23612937154877728,0.4367604522745201,0.23139626610570602,7606
60,2011,57,1719,0.22600578490665263,0.4367604522745201,0.232316592164081,7606
60,2011,58,1620,0.2129897449382067,0.4367604522745201,0.23323691822245596,7606
60,2011,59,1525,0.2004996055745464,0.4367604522745201,0.2340257691296345,7606
60,2011,60,0,0.0,0.4367604522745201,0.23455166973442018,7606
60,2012,0,9888,1.0,0.0,0.0,9888
60,2012,1,9788,0.9898867313915858,0.008191747572815534,0.0019215210355987054,9888
60,2012,2,9688,0.9797734627831716,0.014866504854368932,0.005360032362459547,9888
60,2012,3,9557,0.9665250809061489,0.023867313915857606,0.009607605177993528,9888
60,2012,4,9426,0.9532766990291263,0.031957928802589,0.01476537216828479,9888
60,2012,5,9293,0.9398260517799353,0.03913834951456311,0.021035598705501618,9888
60,2012,6,9143,0.924656148867314,0.047431229773462785,0.027912621359223302,9888
60,2012,7,9014,0.9116100323624595,0.05542071197411003,0.03296925566343042,9888
60,2012,8,8842,0.8942152103559871,0.06452265372168285,0.0412621359223301,9888
60,2012,9,8684,0.8782362459546925,0.07342233009708737,0.048341423948220066,9888
60,2012,10,8521,0.8617516181229773,0.0825242718446602,0.05572411003236246,9888
60,2012,11,8322,0.841626213592233,0.09243527508090615,0.06593851132686084,9888
60,2012,12,8152,0.8244336569579288,0.10143608414239483,0.07413025889967638,9888
60,2012,13,7960,0.8050161812297735,0.11165048543689321,0.08333333333333333,9888
60,2012,14,7783,0.7871156957928802,0.12186488673139159,0.09101941747572816,9888
60,2012,15,7617,0.7703276699029126,0.13116909385113268,0.0985032362459547,9888
60,2012,16,7454,0.7538430420711975,0.14016990291262135,0.10598705501618123,9888
60,2012,17,7258,0.7340210355987055,0.15109223300970873,0.11488673139158576,9888
60,2012,18,7107,0.71875,0.1600930420711974,0.12115695792880259,9888
60,2012,19,6961,0.7039846278317152,0.16868932038834952,0.12732605177993528,9888
60,2012,20,6772,0.6848705501618123,0.1799150485436893,0.13521440129449838,9888
60,2012,21,6606,0.6680825242718447,0.1906351132686084,0.14128236245954692,9888
60,2012,22,6427,0.6499797734627831,0.2008495145631068,0.14917071197411003,9888
60,2012,23,6261,0.6331917475728155,0.21167071197411003,0.15513754045307443,9888
60,2012,24,6071,0.6139765372168284,0.22269417475728157,0.16332928802588997,9888
60,2012,25,5883,0.5949635922330098,0.23391990291262135,0.17111650485436894,9888
60,2012,26,5708,0.5772653721682848,0.24514563106796117,0.17758899676375406,9888
60,2012,27,5537,0.5599716828478964,0.25637135922330095,0.1836569579288026,9888
60,2012,28,5377,0.5437904530744336,0.26729368932038833,0.18891585760517798,9888
60,2012,29,5233,0.5292273462783171,0.27659789644012944,0.1941747572815534,9888
60,2012,30,5072,0.5129449838187702,0.28762135922330095,0.1994336569579288,9888
60,2012,31,4915,0.4970671521035599,0.29864482200647247,0.20428802588996764,9888
60,2012,32,4771,0.48250404530744334,0.30966828478964403,0.20782766990291263,9888
60,2012,33,4610,0.46622168284789645,0.32129854368932037,0.21247977346278318,9888
60,2012,34,4459,0.45095064724919093,0.3321197411003236,0.21692961165048544,9888
60,2012,35,4304,0.43527508090614886,0.3435477346278317,0.22117718446601942,9888
60,2012,36,4171,0.42182443365695793,0.352953074433657,0.22522249190938512,9888
60,2012,37,4030,0.40756472491909385,0.3645833333333333,0.2278519417475728,9888
60,2012,38,3872,0.39158576051779936,0.37601132686084143,0.23240291262135923,9888
60,2012,39,3740,0.3782362459546926,0.38612459546925565,0.23563915857605178,9888
60,2012,40,3604,0.3644822006472492,0.3962378640776699,0.2392799352750809,9888
60,2012,41,3474,0.35133495145631066,0.40736245954692557,0.24130258899676377,9888
60,2012,42,3344,0.33818770226537215,0.41707119741100324,0.2447411003236246,9888
60,2012,43,3237,0.3273665048543689,0.4258697411003236,0.24676375404530745,9888
60,2012,44,3129,0.31644417475728154,0.4341626213592233,0.24939320388349515,9888
60,2012,45,3007,0.3041059870550162,0.44356796116504854,0.2523260517799353,9888
60,2012,46,2896,0.2928802588996764,0.45196197411003236,0.25515776699029125,9888
60,2012,47,2794,0.28256472491909385,0.45974919093851135,0.2576860841423948,9888
60,2012,48,2688,0.27184466019417475,0.45974919093851135,0.25940533980582525,9888
60,2012,49,2561,0.25900080906148865,0.45974919093851135,0.2619336569579288,9888
60,2012,50,2440,0.24676375404530745,0.45974919093851135,0.2643608414239482,9888
60,2012,51,2315,0.23412216828478966,0.45974919093851135,0.2660800970873786,9888
60,2012,52,2215,0.2240088996763754,0.45974919093851135,0.26729368932038833,9888
60,2012,53,2114,0.21379449838187703,0.45974919093851135,0.2691140776699029,9888
60,2012,54,2007,0.2029733009708738,0.45974919093851135,0.27093446601941745,9888
60,2012,55,1922,0.19437702265372167,0.45974919093851135,0.272046925566343,9888
60,2012,56,1806,0.18264563106796117,0.45974919093851135,0.27346278317152106,9888
60,2012,57,1732,0.17516181229773461,0.45974919093851135,0.2740695792880259,9888
60,2012,58,1625,0.16434061488673138,0.45974919093851135,0.2750809061488673,9888
60,2012,59,1503,0.15200242718446602,0.45974919093851135,0.27538430420711973,9888
60,2012,60,0,0.0,0.45974919093851135,0.27629449838187703,9888
60,2013,0,34370,0.999941813103689,5.8186896310950775e-05,0.0,34372
60,2013,1,34055,0.9907773769347143,0.007855231001978354,0.0013673920633073431,34372
60,2013,2,33726,0.9812056324915629,0.01507040614453625,0.0037239613639008496,34372
60,2013,3,33360,0.9705574304666589,0.022605609216804375,0.006836960316536716,34372
60,2013,4,32944,0.9584545560339811,0.030548120563249157,0.010997323402769696,34372
60,2013,5,32478,0.9448970091935296,0.03889794018387059,0.01620505062259979,34372
60,2013,6,31989,0.9306703130455022,0.04812056324915629,0.021209123705341556,34372
60,2013,7,31510,0.9167345513790295,0.056994064936576286,0.026271383684394273,34372
60,2013,8,30905,0.8991330152449668,0.06740951937623647,0.033457465378796694,34372
60,2013,9,30351,0.8830152449668335,0.07666123588967765,0.04032351914348889,34372
60,2013,10,29798,0.8669265681368555,0.0858256720586524,0.04724775980449203,34372
60,2013,11,29110,0.8469102758058885,0.09679390201326661,0.056295822180844876,34372
60,2013,12,28501,0.829192365879204,0.10694751541952752,0.06386011870126848,34372
60,2013,13,27797,0.8087105783777493,0.12047596881182358,0.07081345281042709,34372
60,2013,14,27110,0.7887233794949378,0.1339462353078087,0.07733038519725358,34372
60,2013,15,26420,0.7686489002676598,0.14730012801117187,0.08405097172116839,34372
60,2013,16,25811,0.7509309903409752,0.1586174793436518,0.09045153031537298,34372
60,2013,17,25207,0.733358547655068,0.17016757826137555,0.09647387408355639,34372
60,2013,18,24596,0.7155824508320726,0.1814558361457,0.1029617130222274,34372
60,2013,19,24008,0.6984755033166531,0.19224950541138136,0.10927499127196555,34372
60,2013,20,23336,0.6789247061561736,0.20441056674037006,0.1166647271034563,34372
60,2013,21,22785,0.6628942162225067,0.21485511462818574,0.12225066914930757,34372
60,2013,22,22074,0.6422087745839636,0.22873268939834748,0.12905853601768882,34372
60,2013,23,21495,0.6253636681019434,0.2394681717677179,0.13516816013033864,34372
60,2013,24,20860,0.6068893285232165,0.25194926102641685,0.14116141045036656,34372
60,2013,25,20268,0.5896660072151751,0.2632375189107413,0.14709647387408356,34372
60,2013,26,19717,0.5736355172815082,0.2743221226579774,0.15204236006051436,34372
60,2013,27,19101,0.5557139532177353,0.2866286512277435,0.15765739555452113,34372
60,2013,28,18544,0.5395089025951356,0.29820784359362273,0.1622832538112417,34372
60,2013,29,17977,0.523012917490981,0.3096997556150355,0.16728732689398348,34372
60,2013,30,17415,0.5066623996276038,0.32052251832887235,0.1728150820435238,34372
60,2013,31,16898,0.4916210869312231,0.33105434656115446,0.1773245665076225,34372
60,2013,32,16377,0.4764634004422204,0.34187710927499126,0.18165949028278833,34372
60,2013,33,15913,0.4629640404980798,0.3515361340626091,0.18549982543931107,34372
60,2013,34,15463,0.4498719888281159,0.3602932619574072,0.1898347492144769,34372
60,2013,35,15025,0.4371290585360177,0.3691085767485162,0.19376236471546607,34372
60,2013,36,14499,0.42182590480623766,0.37969859187710925,0.1984755033166531,34372
60,2013,37,14001,0.4073373676248109,0.38929942976841614,0.20336320260677296,34372
60,2013,38,13547,0.39412894216222505,0.3986966135226347,0.20717444431514023,34372
60,2013,39,13067,0.38016408704759685,0.40861747934365183,0.2112184336087513,34372
60,2013,40,12605,0.36672291399976725,0.418480158268358,0.21479692773187478,34372
60,2013,41,12168,0.3540090771558245,0.42808099615966483,0.21790992668451065,34372
60,2013,42,11747,0.34176073548236935,0.4379727685325265,0.22026649598510414,34372
60,2013,43,11311,0.3290759920865821,0.44757360642383337,0.22335040148958454,34372
60,2013,44,10930,0.317991388339346,0.45621436052600955,0.2257942511346445,34372
60,2013,45,10423,0.30324101012452,0.46753171185848946,0.22922727801699058,34372
60,2013,46,10025,0.29166181775864075,0.4768707087163971,0.2314674735249622,34372
60,2013,47,9565,0.2782788316071221,0.48751891074130105,0.23420225765157687,34372
60,2013,48,9122,0.2653904340742465,0.4882171534970325,0.23632607936692657,34372
60,2013,49,8735,0.25413126963807753,0.4882171534970325,0.2384208076341208,34372
60,2013,50,8383,0.24389037588735016,0.4882171534970325,0.23981729314558362,34372
60,2013,51,7998,0.23268939834749214,0.4882171534970325,0.24179564762015593,34372
60,2013,52,7648,0.22250669149307575,0.4882171534970325,0.24316303968346328,34372
60,2013,53,7331,0.21328406842779007,0.4882171534970325,0.24461771209123706,34372
60,2013,54,6983,0.20315954846968462,0.4882171534970325,0.24575235656930058,34372
60,2013,55,6653,0.19355871057837776,0.4882171534970325,0.24674153380658675,34372
60,2013,56,6255,0.18197951821249855,0.4882171534970325,0.2477598044920284,34372
60,2013,57,5931,0.1725532410101245,0.4882171534970325,0.24880716862562552,34372
60,2013,58,5568,0.16199231932968697,0.4882171534970325,0.2496508786221343,34372
60,2013,59,5154,0.14994763179332016,0.4882171534970325,0.25026184103339927,34372
60,2013,60,0,0.0,0.4882171534970325,0.25125101827068547,34372
60,2014,0,60477,0.9999007985714994,9.920142850057041e-05,0.0,60483
60,2014,1,59821,0.9890547757221038,0.009374534993303903,0.0015706892845923648,60483
60,2014,2,59181,0.9784732900153762,0.016979977845014302,0.004546732139609477,60483
60,2014,3,58406,0.9656597721673859,0.0259246399814824,0.008415587851131723,60483
60,2014,4,57505,0.9507630243208836,0.035993584974290296,0.01324339070482615,60483
60,2014,5,56493,0.9340310500471207,0.04655853710960105,0.019410412843278275,60483
60,2014,6,55445,0.9167038672023544,0.05687548567366037,0.02642064712398525,60483
60,2014,7,54457,0.9003686986425938,0.0663657556668816,0.03326554569052461,60483
60,2014,8,53133,0.8784782500868012,0.07891473637220375,0.04260701354099499,60483
60,2014,9,51938,0.8587206322437709,0.09043863564968668,0.05084073210654234,60483
60,2014,10,50774,0.8394755551146603,0.10126812492766563,0.05925631995767406,60483
60,2014,11,49412,0.8169568308450308,0.11418084420415654,0.06886232495081263,60483
60,2014,12,47843,0.7910156572921316,0.12987120347866343,0.0791131392292049,60483
60,2014,13,46256,0.7647768794537309,0.14696691632359507,0.08825620422267413,60483
60,2014,14,44693,0.7389349073293322,0.1635831555974406,0.09748193707322719,60483
60,2014,15,43299,0.7158871087743663,0.1778020270158557,0.10631086420977795,60483
60,2014,16,41961,0.6937651902187392,0.19137608914901708,0.11485872063224377,60483
60,2014,17,40583,0.6709819288064415,0.20495015128217847,0.12406791991138005,60483
60,2014,18,39311,0.6499512259643205,0.21784633698725261,0.13220243704842682,60483
60,2014,19,38121,0.6302762759783741,0.23001504554998925,0.13970867847163665,60483
60,2014,20,36609,0.6052775159962304,0.24496139411074186,0.1497610898930278,60483
60,2014,21,35388,0.5850900252963642,0.2574111733875635,0.15749880131607227,60483
60,2014,22,34007,0.5622571631698163,0.27116710480630923,0.1665757320238745,60483
60,2014,23,32825,0.542714481755204,0.2827240712266257,0.1745614470181704,60483
60,2014,24,31487,0.5205925631995767,0.29624853264553674,0.1831589041548865,60483
60,2014,25,30174,0.49888398392936856,0.30952499049319643,0.191591025577435,60483
